index,index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min), HRCur (bpm), Stroke500mPace (sec/500m), Power (watts), StrokeDistance (meters), DriveTime (ms), StrokeRecoveryTime (ms), AverageDriveForce (lbs), PeakDriveForce (lbs), lapIdx, ElapsedTime (sec), latitude, longitude,GPS Speed,catch,slip,finish,wash,driveenergy,peakforceangle, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
219,219,1625679769.773,76.26,28.5,165.0,122.549,251.0,8.2,980.0,1180.0,68.25201990908724,132.61484369028508,463470,560.7739999294281,52.2359606,6.8342183,4.08,-58.0,4.0,46.0,12.0,528.421052631579,-30.0,0.0,0.0,4.080000652800104,303.6,589.9,1.0,4.0,178,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,1578.6799999999994,0.0,0.0,0.0,0.0,251.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
220,220,1625679771.933,84.77,27.5,166.0,123.152,250.9,8.5,980.0,1130.0,68.16209629919383,135.08774296235347,463470,562.9340000152588,52.2359055,6.834305,4.06,-59.0,5.0,46.0,13.0,547.4181818181818,-28.0,0.0,0.0,4.060023385734702,303.2,600.9,1.0,4.0,179,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,1587.1899999999994,0.0,0.0,0.0,0.0,250.9,0.0,124.30000000000001,169.5,203.4,237.3,271.2
221,221,1625679774.175,94.28,28.5,167.0,121.951,257.6,9.5,940.0,1160.0,71.44430806030277,128.65820485497568,463470,565.175999879837,52.2358455,6.8344043,4.1,-58.0,4.0,48.0,13.0,542.3157894736843,-23.0,0.0,0.0,4.100007380013285,317.8,572.3,1.0,4.0,180,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,1596.6999999999994,0.0,0.0,0.0,0.0,257.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2
222,222,1625679775.531,100.38,28.5,167.0,121.951,257.6,6.1,940.0,1160.0,71.44430806030277,128.65820485497568,463470,566.5319998264313,52.2358075,6.8344686,4.1,-58.0,4.0,48.0,13.0,542.3157894736843,-23.0,0.0,0.0,4.100007380013285,317.8,572.3,1.0,4.0,181,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,1602.7999999999993,0.0,0.0,0.0,0.0,257.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2
223,223,1625679776.175,102.56,28.5,167.0,123.456,258.0,2.2,940.0,1170.0,72.14121603697659,136.34667350086102,463470,567.175999879837,52.2357939,6.8344918,4.05,-59.0,4.0,44.0,11.0,543.1578947368421,-22.0,0.0,0.0,4.050025920165889,320.9,606.5,1.0,4.0,181,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,1604.9799999999993,0.0,0.0,0.0,0.0,258.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
224,224,1625679778.386,111.48,28.5,168.0,124.378,247.0,8.9,960.0,1150.0,68.11713449424714,131.513279469091,463470,569.3869998455048,52.2357365,6.834583,4.02,-58.0,4.0,45.0,11.0,520.0,-23.0,0.0,0.0,4.020003537603113,303.0,585.0,1.0,4.0,182,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1613.8999999999994,0.0,0.0,0.0,0.0,247.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
225,225,1625679780.375,119.71,28.0,169.0,122.85,254.9,8.2,970.0,1120.0,69.28614142286128,130.0070590033766,463470,571.3759999275208,52.2356841,6.8346681,4.07,-58.0,4.0,44.0,11.0,546.2142857142857,-29.0,0.0,0.0,4.07000407000407,308.2,578.3,1.0,4.0,183,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1622.1299999999994,0.0,0.0,0.0,0.0,254.9,0.0,124.30000000000001,169.5,203.4,237.3,271.2
226,226,1625679781.015,121.15,28.0,169.0,122.85,254.9,1.4,970.0,1120.0,69.28614142286128,130.0070590033766,463470,572.0160000324249,52.2356751,6.8346834,4.07,-58.0,4.0,44.0,11.0,546.2142857142857,-29.0,0.0,0.0,4.07000407000407,308.2,578.3,1.0,4.0,183,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1623.5699999999995,0.0,0.0,0.0,0.0,254.9,0.0,124.30000000000001,169.5,203.4,237.3,271.2
227,227,1625679782.574,128.47,28.5,171.0,124.378,260.5,7.3,960.0,1160.0,71.19701813309594,135.4249564994537,463470,573.5749998092651,52.2356285,6.8347591,4.02,-58.0,3.0,45.0,11.0,548.421052631579,-20.0,0.0,0.0,4.020003537603113,316.7,602.4,1.0,4.0,184,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1630.8899999999994,0.0,0.0,0.0,0.0,260.5,0.0,124.30000000000001,169.5,203.4,237.3,271.2
228,228,1625679784.585,136.83,28.5,171.0,125.0,258.1,8.4,960.0,1120.0,69.10629420307448,131.91793571361129,463470,575.5859999656677,52.2355753,6.8348456,4.0,-58.0,4.0,45.0,13.0,543.3684210526317,-25.0,0.0,0.0,4.0,307.4,586.8,1.0,4.0,185,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1639.2499999999995,0.0,0.0,0.0,0.0,258.1,0.0,124.30000000000001,169.5,203.4,237.3,271.2
229,229,1625679786.835,144.93,28.5,173.0,123.762,244.9,8.1,950.0,1150.0,68.85900427586765,123.48759728610544,463470,577.8359999656677,52.2355241,6.8349301,4.04,-58.0,4.0,48.0,15.0,515.578947368421,-28.0,0.0,0.0,4.0400122816373365,306.3,549.3,1.0,4.0,186,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1647.3499999999995,0.0,0.0,0.0,0.0,244.9,0.0,124.30000000000001,169.5,203.4,237.3,271.2
230,230,1625679788.777,153.84,28.5,174.0,122.249,260.1,8.9,980.0,1160.0,71.01717091330914,141.04518211779092,463470,579.7779998779297,52.2354677,6.8350228,4.09,-59.0,4.0,45.0,11.0,547.5789473684212,-24.0,0.0,0.0,4.09001300624136,315.9,627.3999999999999,1.0,4.0,187,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,1656.2599999999995,0.0,0.0,0.0,0.0,260.1,0.0,124.30000000000001,169.5,203.4,237.3,271.2
231,231,1625679790.531,161.38,28.5,174.0,122.249,260.1,7.5,980.0,1160.0,71.01717091330914,141.04518211779092,463470,581.5319998264313,52.2354187,6.8350992,4.09,-59.0,4.0,45.0,11.0,547.5789473684212,-24.0,0.0,0.0,4.09001300624136,315.9,627.3999999999999,1.0,4.0,188,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,1663.7999999999995,0.0,0.0,0.0,0.0,260.1,0.0,124.30000000000001,169.5,203.4,237.3,271.2
232,232,1625679790.976,162.67,27.5,175.0,122.249,242.9,1.3,960.0,1150.0,67.44270742004667,114.40531268687248,463470,581.9769999980927,52.2354099,6.8351114,4.09,-58.0,3.0,45.0,11.0,529.9636363636364,-5.0,0.0,0.0,4.09001300624136,300.0,508.8999999999999,1.0,4.0,188,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1665.0899999999995,0.0,0.0,0.0,0.0,242.9,0.0,124.30000000000001,169.5,203.4,237.3,271.2
233,233,1625679793.046,170.8,28.5,175.0,123.456,262.9,8.1,930.0,1130.0,72.45594867160348,134.12106415599948,463470,584.0469999313354,52.2353577,6.8351948,4.05,-57.0,3.0,47.0,14.0,553.4736842105262,-28.0,0.0,0.0,4.050025920165889,322.3,596.6,1.0,4.0,189,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1673.2199999999996,0.0,0.0,0.0,0.0,262.9,0.0,124.30000000000001,169.5,203.4,237.3,271.2
234,234,1625679795.187,179.63,28.5,175.0,122.549,252.2,8.8,950.0,1170.0,70.59003376631551,137.69552764926195,463470,586.1879999637604,52.2352999,6.8352837,4.08,-58.0,4.0,45.0,11.0,530.9473684210526,-25.0,0.0,0.0,4.080000652800104,314.0,612.5,1.0,4.0,190,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1682.0499999999995,0.0,0.0,0.0,0.0,252.2,0.0,124.30000000000001,169.5,203.4,237.3,271.2
235,235,1625679797.183,187.94,28.5,175.0,124.069,246.7,8.3,960.0,1170.0,68.02721088435375,127.9837777807752,463470,588.1840000152588,52.2352458,6.8353676,4.03,-57.0,4.0,46.0,13.0,519.3684210526316,-27.0,0.0,0.0,4.030015555860046,302.6,569.2999999999998,1.0,4.0,191,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1690.3599999999994,0.0,0.0,0.0,0.0,246.7,0.0,124.30000000000001,169.5,203.4,237.3,271.2
236,236,1625679799.398,196.74,28.5,175.0,124.688,257.3,8.8,940.0,1140.0,70.20785842426858,133.78385061889924,463470,590.3989999294281,52.2351896,6.8354584,4.01,-57.0,3.0,47.0,13.0,541.6842105263158,-24.0,0.0,0.0,4.01000898242012,312.3,595.1,1.0,4.0,192,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1699.1599999999994,0.0,0.0,0.0,0.0,257.3,0.0,124.30000000000001,169.5,203.4,237.3,271.2
237,237,1625679800.132,200.0,28.5,175.0,124.688,257.3,3.3,940.0,1140.0,70.20785842426858,133.78385061889924,463470,591.1329998970032,52.2351683,6.8354913,4.01,-57.0,3.0,47.0,13.0,541.6842105263158,-24.0,0.0,0.0,4.01000898242012,312.3,595.1,1.0,4.0,192,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1702.4199999999994,0.0,0.0,0.0,0.0,257.3,0.0,124.30000000000001,169.5,203.4,237.3,271.2
238,238,1625679801.375,205.0,28.5,175.0,122.549,268.8,5.0,960.0,1140.0,72.0512924270832,141.74209009446474,463470,592.3759999275208,52.2351349,6.8355403,4.08,-57.0,3.0,46.0,11.0,565.8947368421053,-22.0,0.0,0.0,4.080000652800104,320.5,630.5,1.0,4.0,193,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1707.4199999999994,0.0,0.0,0.0,0.0,268.8,0.0,124.30000000000001,169.5,203.4,237.3,271.2
239,239,1625679803.574,213.94,28.5,175.0,122.549,280.9,8.9,930.0,1110.0,76.54747292175297,139.5164807496032,463470,594.5749998092651,52.2350761,6.8356295,4.08,-59.0,4.0,48.0,14.0,591.3684210526316,-22.0,0.0,0.0,4.080000652800104,340.5,620.6,1.0,4.0,194,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1716.3599999999994,0.0,0.0,0.0,0.0,0.0,280.9,124.30000000000001,169.5,203.4,237.3,271.2
240,240,1625679805.597,222.28,29.0,175.0,122.85,271.0,8.3,950.0,1130.0,72.61331498891691,136.18930718354756,463470,596.5979998111725,52.2350214,6.8357132,4.07,-58.0,4.0,45.0,10.0,560.6896551724138,-27.0,0.0,0.0,4.07000407000407,323.0,605.8,1.0,4.0,195,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1724.6999999999994,0.0,0.0,0.0,0.0,271.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
241,241,1625679807.835,230.7,29.0,175.0,121.359,280.9,8.4,910.0,1140.0,77.22189999595344,139.31415262734308,463470,598.8359999656677,52.2349644,6.8357943,4.12,-59.0,4.0,47.0,12.0,581.1724137931035,-24.0,0.0,0.0,4.120007580813949,343.5,619.7,1.0,4.0,196,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1733.1199999999994,0.0,0.0,0.0,0.0,0.0,280.9,124.30000000000001,169.5,203.4,237.3,271.2
242,242,1625679809.785,239.8,29.5,175.0,120.192,280.6,9.1,950.0,1130.0,74.9962906510919,137.78545125915534,463470,600.7860000133514,52.2349039,6.835884,4.16,-59.0,3.0,47.0,12.0,570.7118644067797,-18.0,0.0,0.0,4.160010649627263,333.6,612.9,1.0,4.0,197,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1742.2199999999993,0.0,0.0,0.0,0.0,0.0,280.6,124.30000000000001,169.5,203.4,237.3,271.2
243,243,1625679811.0,244.11,29.5,176.0,120.192,280.6,4.3,950.0,1130.0,74.9962906510919,137.78545125915534,463470,602.0009999275208,52.2348761,6.8359281,4.16,-59.0,3.0,47.0,12.0,570.7118644067797,-18.0,0.0,0.0,4.160010649627263,333.6,612.9,1.0,4.0,198,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,1746.5299999999993,0.0,0.0,0.0,0.0,0.0,280.6,124.30000000000001,169.5,203.4,237.3,271.2
244,244,1625679811.796,248.15,28.5,176.0,120.481,124.8,4.0,1250.0,1860.0,48.513787537486905,84.8429259344187,463470,602.7969999313354,52.2348502,6.8359696,4.15,-61.0,6.0,45.0,12.0,262.7368421052632,-10.0,0.0,0.0,4.150031955246056,215.8,377.4,1.0,4.0,198,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,1750.5699999999993,0.0,124.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
245,245,1625679812.332,250.48,28.5,176.0,120.481,124.8,2.3,1250.0,1860.0,48.513787537486905,84.8429259344187,463470,603.3329999446869,52.2348357,6.8359942,4.15,-61.0,6.0,45.0,12.0,262.7368421052632,-10.0,0.0,0.0,4.150031955246056,215.8,377.4,1.0,4.0,198,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,1752.8999999999992,0.0,124.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
246,246,1625679842.999,0.0,0.0,172.0,300.0,124.8,0.0,1250.0,1860.0,48.513787537486905,84.8429259344187,463471,634.0,52.2343229,6.8368058,0.0,-61.0,6.0,45.0,12.0,inf,-10.0,0.0,0.0,1.6666666666666667,215.8,377.4,1.0,4.0,198,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1752.8999999999992,0.0,124.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
247,247,1625679844.718,6.84,26.0,171.0,150.15,278.5,6.8,1040.0,1170.0,76.12033577475934,140.37075504359046,463471,635.7189998626709,52.23428,6.8368776,3.33,-59.0,4.0,47.0,10.0,642.6923076923077,-24.0,0.0,0.0,3.33000333000333,338.6,624.4,1.0,4.0,199,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1759.739999999999,0.0,0.0,0.0,0.0,0.0,278.5,124.30000000000001,169.5,203.4,237.3,271.2
248,248,1625679846.859,15.31,29.5,170.0,134.77,290.4,8.5,950.0,1090.0,76.70483923906642,142.75373070576546,463471,637.8599998950958,52.2342268,6.8369665,3.71,-59.0,4.0,46.0,13.0,590.6440677966102,-21.0,0.0,0.0,3.7100244861616085,341.20000000000005,635.0,1.0,4.0,200,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,1768.2099999999991,0.0,0.0,0.0,0.0,0.0,290.4,124.30000000000001,169.5,203.4,237.3,271.2
249,249,1625679848.847,23.6,30.0,169.0,127.551,270.8,8.3,960.0,1100.0,71.01717091330914,134.07610235105278,463471,639.8479998111725,52.2341736,6.8370515,3.92,-59.0,5.0,45.0,11.0,541.6,-27.0,0.0,0.0,3.9200006272001002,315.9,596.4,1.0,4.0,201,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1776.499999999999,0.0,0.0,0.0,0.0,270.8,0.0,124.30000000000001,169.5,203.4,237.3,271.2
250,250,1625679850.859,31.83,28.5,169.0,123.762,271.5,8.2,950.0,1110.0,72.23113964686999,135.15518566977354,463471,641.8599998950958,52.2341219,6.8371379,4.04,-58.0,3.0,44.0,10.0,571.578947368421,-23.0,0.0,0.0,4.0400122816373365,321.3,601.2,1.0,4.0,202,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1784.729999999999,0.0,0.0,0.0,0.0,0.0,271.5,124.30000000000001,169.5,203.4,237.3,271.2
251,251,1625679853.058,40.76,28.5,169.0,121.065,267.6,8.9,960.0,1100.0,69.46598864264807,127.84889236593514,463471,644.0590000152588,52.2340659,6.8372316,4.13,-59.0,4.0,46.0,11.0,563.3684210526317,-26.0,0.0,0.0,4.13001280303969,309.0,568.7,1.0,4.0,203,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1793.6599999999992,0.0,0.0,0.0,0.0,267.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2
252,252,1625679855.046,49.1,30.0,168.0,123.456,286.6,8.3,930.0,1080.0,74.8164434313051,139.6064043594966,463471,646.0469999313354,52.2340124,6.8373172,4.05,-58.0,3.0,46.0,12.0,573.2,-28.0,0.0,0.0,4.050025920165889,332.8,621.0,1.0,4.0,204,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1801.999999999999,0.0,0.0,0.0,0.0,0.0,286.6,124.30000000000001,169.5,203.4,237.3,271.2
253,253,1625679857.046,57.56,30.0,168.0,122.249,280.0,8.5,900.0,1120.0,76.03041216486594,136.00945996376078,463471,648.0469999313354,52.2339594,6.8374061,4.09,-58.0,3.0,47.0,13.0,560.0,-28.0,0.0,0.0,4.09001300624136,338.19999999999993,605.0,1.0,4.0,205,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1810.4599999999991,0.0,0.0,0.0,0.0,0.0,280.0,124.30000000000001,169.5,203.4,237.3,271.2
254,254,1625679859.074,66.01,30.0,169.0,119.617,287.1,8.5,950.0,1100.0,74.41178718678482,140.6180449707973,463471,650.0749998092651,52.2339053,6.8374931,4.18,-59.0,3.0,45.0,11.0,574.2,-27.0,0.0,0.0,4.180007858414774,331.0,625.5,1.0,4.0,206,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1818.9099999999992,0.0,0.0,0.0,0.0,0.0,287.1,124.30000000000001,169.5,203.4,237.3,271.2
255,255,1625679861.058,74.44,29.0,169.0,120.772,267.8,8.4,930.0,1090.0,71.08461362072919,129.10782290444266,463471,652.0590000152588,52.2338521,6.8375812,4.14,-59.0,4.0,45.0,12.0,554.0689655172414,-32.0,0.0,0.0,4.14003245785447,316.2,574.3,1.0,4.0,207,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1827.3399999999992,0.0,0.0,0.0,0.0,267.8,0.0,124.30000000000001,169.5,203.4,237.3,271.2
256,256,1625679863.054,82.97,30.0,169.0,121.065,264.0,8.5,970.0,1080.0,67.84736366456696,120.81236989177692,463471,654.0549998283386,52.2337967,6.8376676,4.13,-59.0,3.0,44.0,10.0,528.0,-5.0,0.0,0.0,4.13001280303969,301.8,537.4,1.0,4.0,208,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1835.8699999999992,0.0,0.0,0.0,0.0,264.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
257,257,1625679865.066,91.31,29.5,170.0,120.772,275.2,8.3,920.0,1070.0,73.24278025817068,137.60560403936856,463471,656.066999912262,52.2337424,6.8377518,4.14,-58.0,3.0,46.0,14.0,559.728813559322,-25.0,0.0,0.0,4.14003245785447,325.8,612.1,1.0,4.0,209,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,1844.2099999999991,0.0,0.0,0.0,0.0,0.0,275.2,124.30000000000001,169.5,203.4,237.3,271.2
258,258,1625679867.203,100.26,29.5,171.0,120.772,275.2,9.0,920.0,1070.0,73.24278025817068,137.60560403936856,463471,658.2039999961853,52.2336852,6.8378441,4.14,-58.0,3.0,46.0,14.0,559.728813559322,-25.0,0.0,0.0,4.14003245785447,325.8,612.1,1.0,4.0,210,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1853.1599999999992,0.0,0.0,0.0,0.0,0.0,275.2,124.30000000000001,169.5,203.4,237.3,271.2
259,259,1625679867.257,100.26,29.0,171.0,121.359,269.7,0.0,970.0,1120.0,71.19701813309594,143.33823417007252,463471,658.2579998970032,52.2336852,6.8378441,4.12,-59.0,3.0,45.0,12.0,558.0,-25.0,0.0,0.0,4.120007580813949,316.7,637.6,1.0,4.0,210,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1853.1599999999992,0.0,0.0,0.0,0.0,269.7,0.0,124.30000000000001,169.5,203.4,237.3,271.2
260,260,1625679869.257,108.72,29.5,171.0,121.654,254.8,8.5,1030.0,1020.0,64.61011370840471,135.15518566977354,463471,660.2579998970032,52.2336324,6.8379333,4.11,-58.0,4.0,45.0,13.0,518.2372881355932,-28.0,0.0,0.0,4.110016933269765,287.40000000000003,601.2,1.0,4.0,211,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1861.6199999999992,0.0,0.0,0.0,0.0,254.8,0.0,124.30000000000001,169.5,203.4,237.3,271.2
261,261,1625679871.496,117.08,28.5,172.0,120.772,249.6,8.4,930.0,1150.0,69.91560669211505,128.5682812450823,463471,662.4969999790192,52.2335776,6.8380173,4.14,-58.0,4.0,46.0,13.0,525.4736842105264,-28.0,0.0,0.0,4.14003245785447,311.0,571.9,1.0,4.0,212,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1869.979999999999,0.0,0.0,0.0,0.0,249.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2
262,262,1625679873.0,123.86,28.5,172.0,120.772,249.6,6.8,930.0,1150.0,69.91560669211505,128.5682812450823,463471,664.0009999275208,52.2335336,6.8380861,4.14,-58.0,4.0,46.0,13.0,525.4736842105264,-28.0,0.0,0.0,4.14003245785447,311.0,571.9,1.0,4.0,213,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1876.759999999999,0.0,0.0,0.0,0.0,249.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2
263,263,1625679873.457,125.94,28.5,172.0,120.481,252.1,2.1,950.0,1150.0,69.44350774017471,126.79228994968774,463471,664.4579999446869,52.2335203,6.8381076,4.15,-58.0,3.0,47.0,13.0,530.7368421052631,-30.0,0.0,0.0,4.150031955246056,308.9,564.0,1.0,4.0,213,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1878.839999999999,0.0,0.0,0.0,0.0,252.1,0.0,124.30000000000001,169.5,203.4,237.3,271.2
264,264,1625679875.457,134.24,28.0,173.0,121.654,258.0,8.3,950.0,1160.0,71.15205632814924,137.313352307215,463471,666.4579999446869,52.2334657,6.8381904,4.11,-59.0,4.0,46.0,12.0,552.8571428571429,-25.0,0.0,0.0,4.110016933269765,316.50000000000006,610.8,1.0,4.0,214,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1887.139999999999,0.0,0.0,0.0,0.0,258.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
265,265,1625679877.496,141.89,29.5,174.0,122.249,275.3,7.7,910.0,1110.0,75.24358057829873,140.34827414111712,463471,668.4969999790192,52.2334151,6.8382663,4.09,-59.0,4.0,46.0,14.0,559.9322033898305,-26.0,0.0,0.0,4.09001300624136,334.7,624.3,1.0,4.0,215,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,1894.789999999999,0.0,0.0,0.0,0.0,0.0,275.3,124.30000000000001,169.5,203.4,237.3,271.2
266,266,1625679879.656,151.24,29.0,175.0,121.359,281.5,9.3,950.0,1120.0,73.9846500397912,140.59556406832394,463471,670.6569998264313,52.2333551,6.8383622,4.12,-60.0,4.0,48.0,13.0,582.4137931034483,-30.0,0.0,0.0,4.120007580813949,329.1,625.3999999999999,1.0,4.0,216,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1904.139999999999,0.0,0.0,0.0,0.0,0.0,281.5,124.30000000000001,169.5,203.4,237.3,271.2
267,267,1625679881.656,159.6,30.5,176.0,122.85,258.4,8.4,970.0,1060.0,66.9930893705797,113.93321373493218,463471,672.6569998264313,52.2333005,6.8384465,4.07,-59.0,3.0,46.0,11.0,508.32786885245895,-2.0,0.0,0.0,4.07000407000407,298.0,506.8,1.0,4.0,217,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,1912.4999999999989,0.0,0.0,0.0,0.0,258.4,0.0,124.30000000000001,169.5,203.4,237.3,271.2
268,268,1625679882.027,161.05,30.5,176.0,122.85,258.4,1.5,970.0,1060.0,66.9930893705797,113.93321373493218,463471,673.0279998779297,52.233291,6.838461,4.07,-59.0,3.0,46.0,11.0,508.32786885245895,-2.0,0.0,0.0,4.07000407000407,298.0,506.8,1.0,4.0,217,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,1913.949999999999,0.0,0.0,0.0,0.0,258.4,0.0,124.30000000000001,169.5,203.4,237.3,271.2
269,269,1625679883.617,167.11,29.0,177.0,123.762,280.3,6.1,940.0,1060.0,71.60167437761622,140.21338872627703,463471,674.6180000305176,52.2332519,6.8385229,4.04,-58.0,3.0,46.0,13.0,579.9310344827586,-19.0,0.0,0.0,4.0400122816373365,318.5,623.7,1.0,4.0,218,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,1920.0099999999989,0.0,0.0,0.0,0.0,0.0,280.3,124.30000000000001,169.5,203.4,237.3,271.2
270,270,1625679885.656,176.01,29.5,177.0,120.772,274.9,8.9,960.0,1060.0,71.15205632814924,142.16922724145837,463471,676.6569998264313,52.2331957,6.8386157,4.14,-59.0,4.0,46.0,13.0,559.1186440677966,-26.0,0.0,0.0,4.14003245785447,316.50000000000006,632.4,1.0,4.0,219,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,1928.909999999999,0.0,0.0,0.0,0.0,0.0,274.9,124.30000000000001,169.5,203.4,237.3,271.2
271,271,1625679887.656,184.43,29.5,178.0,121.359,275.7,8.4,920.0,1090.0,73.73736011258435,132.70476730017847,463471,678.6569998264313,52.2331411,6.8387013,4.12,-59.0,4.0,48.0,14.0,560.7457627118644,-31.0,0.0,0.0,4.120007580813949,328.0,590.3,1.0,4.0,220,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,1937.329999999999,0.0,0.0,0.0,0.0,0.0,275.7,124.30000000000001,169.5,203.4,237.3,271.2
272,272,1625679889.746,192.68,29.0,178.0,121.359,255.7,8.3,960.0,1150.0,69.0163705931811,127.15198438926132,463471,680.7469999790192,52.2330899,6.8387888,4.12,-59.0,3.0,46.0,11.0,529.0344827586207,-29.0,0.0,0.0,4.120007580813949,307.0,565.6,1.0,4.0,221,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,1945.579999999999,0.0,0.0,0.0,0.0,255.7,0.0,124.30000000000001,169.5,203.4,237.3,271.2
273,273,1625679891.406,200.35,29.0,179.0,121.359,255.7,7.7,960.0,1150.0,69.0163705931811,127.15198438926132,463471,682.4069998264313,52.2330415,6.8388688,4.12,-59.0,3.0,46.0,11.0,529.0344827586207,-29.0,0.0,0.0,4.120007580813949,307.0,565.6,1.0,4.0,222,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,1953.249999999999,0.0,0.0,0.0,0.0,255.7,0.0,124.30000000000001,169.5,203.4,237.3,271.2
