index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
1017,1017,113.7,18.0,1.48,790.0,509.14,141.0,2115.6,168.6,183.570541439,124.0,13.49,2340.0,0,1464704131.14,0.0,4.032258064516129,505.76261400000004,749.969892,1.0,4.0,164,611.9018047966667,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2115.6,0.0,0.0,183.570541439,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1018,1018,113.7,18.0,1.48,790.0,509.54,141.0,2117.3,168.6,183.570541439,124.0,13.49,2340.0,0,1464704131.54,0.0,4.032258064516129,505.76261400000004,749.969892,1.0,4.0,164,611.9018047966667,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2117.3,0.0,0.0,183.570541439,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1019,1019,114.6,18.0,1.48,790.0,509.95,141.0,2119.2,171.1,189.467339226,122.7,13.56,2340.0,0,1464704131.95,0.0,4.074979625101874,509.766012,761.0904419999999,1.0,4.0,164,631.55779742,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2119.2,0.0,0.0,189.467339226,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1020,1020,114.6,18.0,1.48,790.0,510.79,141.0,2123.0,171.1,189.467339226,122.7,13.56,2340.0,0,1464704132.79,0.0,4.074979625101874,509.766012,761.0904419999999,1.0,4.0,164,631.55779742,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2123.0,0.0,0.0,189.467339226,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1021,1021,114.6,18.0,1.48,790.0,511.26,141.0,2124.9,171.1,189.467339226,122.7,13.56,2340.0,0,1464704133.26,0.0,4.074979625101874,509.766012,761.0904419999999,1.0,4.0,164,631.55779742,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2124.9,0.0,0.0,189.467339226,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1022,1022,114.6,18.0,1.48,790.0,511.74,141.0,2126.7,171.1,189.467339226,122.7,13.56,2340.0,0,1464704133.74,0.0,4.074979625101874,509.766012,761.0904419999999,1.0,4.0,164,631.55779742,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2126.7,0.0,0.0,189.467339226,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1023,1023,114.6,18.0,1.48,790.0,512.19,141.0,2128.3,171.1,189.467339226,122.7,13.56,2340.0,0,1464704134.19,0.0,4.074979625101874,509.766012,761.0904419999999,1.0,4.0,165,631.55779742,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2128.3,0.0,0.0,189.467339226,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1024,1024,114.6,18.0,1.48,790.0,512.62,141.0,2129.8,171.1,189.467339226,122.7,13.56,2370.0,0,1464704134.62,0.0,4.074979625101874,509.766012,761.0904419999999,1.0,4.0,165,631.55779742,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2129.8,0.0,0.0,189.467339226,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1025,1025,114.6,18.0,1.48,790.0,513.05,141.0,2131.7,171.1,189.467339226,122.7,13.73,2370.0,0,1464704135.05,0.0,4.074979625101874,509.766012,761.0904419999999,1.0,4.0,165,631.55779742,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2131.7,0.0,0.0,189.467339226,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1026,1026,111.7,18.0,1.48,790.0,513.8,141.0,2135.2,174.9,190.86389878,122.4,13.73,2370.0,0,1464704135.8,0.0,4.084967320261438,496.866174,777.993678,1.0,4.0,165,636.2129959333333,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2135.2,0.0,0.0,190.86389878,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1027,1027,111.7,18.0,1.48,790.0,514.17,141.0,2136.8,174.9,190.86389878,122.4,13.73,2370.0,0,1464704136.17,0.0,4.084967320261438,496.866174,777.993678,1.0,4.0,165,636.2129959333333,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2136.8,0.0,0.0,190.86389878,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1028,1028,111.7,18.0,1.48,790.0,514.56,141.0,2138.4,174.9,190.86389878,122.4,13.73,2370.0,0,1464704136.56,0.0,4.084967320261438,496.866174,777.993678,1.0,4.0,165,636.2129959333333,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2138.4,0.0,0.0,190.86389878,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1029,1029,111.7,18.0,1.48,790.0,514.94,141.0,2139.9,174.9,190.86389878,122.4,13.73,2370.0,0,1464704136.94,0.0,4.084967320261438,496.866174,777.993678,1.0,4.0,165,636.2129959333333,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2139.9,0.0,0.0,190.86389878,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1030,1030,111.7,18.0,1.48,790.0,515.69,141.0,2142.5,174.9,190.86389878,122.4,13.73,2370.0,0,1464704137.69,0.0,4.084967320261438,496.866174,777.993678,1.0,4.0,166,636.2129959333333,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2142.5,0.0,0.0,190.86389878,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1031,1031,111.7,18.0,1.48,790.0,516.1,140.0,2144.0,174.9,190.86389878,122.4,13.73,2370.0,0,1464704138.1,0.0,4.084967320261438,496.866174,777.993678,1.0,4.0,166,636.2129959333333,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2144.0,0.0,0.0,190.86389878,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1032,1032,111.7,18.0,1.48,790.0,516.46,140.0,2145.7,174.9,190.86389878,122.4,13.66,2370.0,0,1464704138.46,0.0,4.084967320261438,496.866174,777.993678,1.0,4.0,166,636.2129959333333,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2145.7,0.0,0.0,190.86389878,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1033,1033,108.3,18.0,1.48,800.0,516.93,140.0,2147.9,167.5,187.16986231,123.2,13.66,2370.0,0,1464704138.93,0.0,4.058441558441558,481.742226,745.07685,1.0,4.0,166,623.8995410333333,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2147.9,0.0,0.0,187.16986231,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1034,1034,108.3,18.0,1.48,800.0,517.74,140.0,2151.3,167.5,187.16986231,123.2,13.66,2370.0,0,1464704139.74,0.0,4.058441558441558,481.742226,745.07685,1.0,4.0,166,623.8995410333333,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2151.3,0.0,0.0,187.16986231,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1035,1035,108.3,18.0,1.48,800.0,518.17,140.0,2153.0,167.5,187.16986231,123.2,13.66,2370.0,0,1464704140.17,0.0,4.058441558441558,481.742226,745.07685,1.0,4.0,166,623.8995410333333,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2153.0,0.0,0.0,187.16986231,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1036,1036,108.3,18.0,1.48,800.0,518.55,140.0,2154.4,167.5,187.16986231,123.2,13.66,2370.0,0,1464704140.55,0.0,4.058441558441558,481.742226,745.07685,1.0,4.0,166,623.8995410333333,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2154.4,0.0,0.0,187.16986231,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1037,1037,108.3,18.0,1.48,800.0,518.94,140.0,2155.7,167.5,187.16986231,123.2,13.66,2310.0,0,1464704140.94,0.0,4.058441558441558,481.742226,745.07685,1.0,4.0,167,623.8995410333333,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2155.7,0.0,0.0,187.16986231,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1038,1038,108.3,18.0,1.48,800.0,519.78,140.0,2159.2,167.5,187.16986231,123.2,13.66,2310.0,0,1464704141.78,0.0,4.058441558441558,481.742226,745.07685,1.0,4.0,167,623.8995410333333,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2159.2,0.0,0.0,187.16986231,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1039,1039,107.2,18.0,1.48,800.0,520.17,140.0,2161.0,164.2,184.46165902,123.8,13.34,2310.0,0,1464704142.17,0.0,4.038772213247173,476.84918400000004,730.3977239999999,1.0,4.0,167,614.8721967333335,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2161.0,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1040,1040,107.2,18.0,1.48,800.0,520.57,140.0,2162.8,164.2,184.46165902,123.8,13.34,2310.0,0,1464704142.57,0.0,4.038772213247173,476.84918400000004,730.3977239999999,1.0,4.0,167,614.8721967333335,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2162.8,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1041,1041,107.2,18.0,1.48,800.0,521.31,141.0,2165.7,164.2,184.46165902,123.8,13.34,2310.0,0,1464704143.31,0.0,4.038772213247173,476.84918400000004,730.3977239999999,1.0,4.0,167,614.8721967333335,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2165.7,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1042,1042,107.2,18.0,1.48,800.0,521.7,141.0,2167.2,164.2,184.46165902,123.8,13.34,2310.0,0,1464704143.7,0.0,4.038772213247173,476.84918400000004,730.3977239999999,1.0,4.0,167,614.8721967333335,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2167.2,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1043,1043,107.2,18.0,1.48,800.0,522.09,141.0,2168.5,164.2,184.46165902,123.8,13.34,2310.0,0,1464704144.09,0.0,4.038772213247173,476.84918400000004,730.3977239999999,1.0,4.0,167,614.8721967333335,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2168.5,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1044,1044,107.2,18.0,1.48,800.0,522.54,141.0,2170.1,164.2,184.46165902,123.8,13.34,2410.0,0,1464704144.54,0.0,4.038772213247173,476.84918400000004,730.3977239999999,1.0,4.0,168,614.8721967333335,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2170.1,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1045,1045,107.2,18.0,1.48,800.0,523.36,141.0,2173.7,164.2,179.630769047,124.9,13.34,2410.0,0,1464704145.36,0.0,4.00320256204964,476.84918400000004,730.3977239999999,1.0,4.0,168,598.7692301566667,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2173.7,0.0,0.0,179.630769047,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1046,1046,109.3,18.0,1.48,800.0,523.78,141.0,2175.6,170.6,179.630769047,124.9,13.65,2410.0,0,1464704145.78,0.0,4.00320256204964,486.190446,758.8663319999999,1.0,4.0,168,598.7692301566667,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2175.6,0.0,0.0,179.630769047,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1047,1047,109.3,18.0,1.48,800.0,524.17,141.0,2177.3,170.6,179.630769047,124.9,13.65,2410.0,0,1464704146.17,0.0,4.00320256204964,486.190446,758.8663319999999,1.0,4.0,168,598.7692301566667,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2177.3,0.0,0.0,179.630769047,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1048,1048,109.3,18.0,1.48,800.0,524.53,141.0,2178.7,170.6,179.630769047,124.9,13.65,2410.0,0,1464704146.53,0.0,4.00320256204964,486.190446,758.8663319999999,1.0,4.0,168,598.7692301566667,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2178.7,0.0,0.0,179.630769047,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1049,1049,109.3,18.0,1.48,800.0,525.29,141.0,2181.5,170.6,179.630769047,124.9,13.65,2410.0,0,1464704147.29,0.0,4.00320256204964,486.190446,758.8663319999999,1.0,4.0,168,598.7692301566667,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2181.5,0.0,0.0,179.630769047,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1050,1050,109.3,18.0,1.48,800.0,525.67,141.0,2182.8,170.6,179.630769047,124.9,13.65,2410.0,0,1464704147.67,0.0,4.00320256204964,486.190446,758.8663319999999,1.0,4.0,169,598.7692301566667,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2182.8,0.0,0.0,179.630769047,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1051,1051,109.3,18.0,1.48,800.0,526.02,141.0,2184.0,170.6,179.630769047,124.9,13.65,2390.0,0,1464704148.02,0.0,4.00320256204964,486.190446,758.8663319999999,1.0,4.0,169,598.7692301566667,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2184.0,0.0,0.0,179.630769047,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1052,1052,109.3,18.0,1.48,800.0,526.53,141.0,2186.3,170.6,179.630769047,124.9,13.58,2390.0,0,1464704148.53,0.0,4.00320256204964,486.190446,758.8663319999999,1.0,4.0,169,598.7692301566667,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2186.3,0.0,0.0,179.630769047,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1053,1053,108.0,18.0,1.48,800.0,526.92,141.0,2188.1,167.1,179.2,125.0,13.58,2390.0,0,1464704148.92,0.0,4.0,480.40776,743.297562,1.0,4.0,169,597.3333333333334,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2188.1,0.0,0.0,179.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1054,1054,108.0,18.0,1.48,800.0,527.77,141.0,2191.7,167.1,179.2,125.0,13.58,2390.0,0,1464704149.77,0.0,4.0,480.40776,743.297562,1.0,4.0,169,597.3333333333334,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2191.7,0.0,0.0,179.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1055,1055,108.0,18.0,1.48,800.0,528.18,141.0,2193.3,167.1,179.2,125.0,13.58,2390.0,0,1464704150.18,0.0,4.0,480.40776,743.297562,1.0,4.0,169,597.3333333333334,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2193.3,0.0,0.0,179.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1056,1056,108.0,18.0,1.48,800.0,528.59,141.0,2194.8,167.1,179.2,125.0,13.58,2390.0,0,1464704150.59,0.0,4.0,480.40776,743.297562,1.0,4.0,169,597.3333333333334,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2194.8,0.0,0.0,179.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1057,1057,108.0,18.0,1.48,800.0,528.99,141.0,2196.2,167.1,179.2,125.0,13.58,2390.0,0,1464704150.99,0.0,4.0,480.40776,743.297562,1.0,4.0,170,597.3333333333334,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2196.2,0.0,0.0,179.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1058,1058,108.0,18.0,1.48,800.0,529.74,141.0,2199.1,167.1,179.2,125.0,13.58,2350.0,0,1464704151.74,0.0,4.0,480.40776,743.297562,1.0,4.0,170,597.3333333333334,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2199.1,0.0,0.0,179.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1059,1059,111.3,18.0,1.48,790.0,530.14,141.0,2201.0,163.8,181.36771858,124.5,13.44,2350.0,0,1464704152.14,0.0,4.016064257028113,495.086886,728.6184360000001,1.0,4.0,170,604.5590619333333,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2201.0,0.0,0.0,181.36771858,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1060,1060,111.3,18.0,1.48,790.0,530.49,141.0,2202.6,163.8,181.36771858,124.5,13.44,2350.0,0,1464704152.49,0.0,4.016064257028113,495.086886,728.6184360000001,1.0,4.0,170,604.5590619333333,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2202.6,0.0,0.0,181.36771858,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1061,1061,111.3,18.0,1.48,790.0,530.92,141.0,2204.5,163.8,181.36771858,124.5,13.44,2350.0,0,1464704152.92,0.0,4.016064257028113,495.086886,728.6184360000001,1.0,4.0,170,604.5590619333333,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2204.5,0.0,0.0,181.36771858,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1062,1062,111.3,18.0,1.48,790.0,531.7,141.0,2207.5,163.8,181.36771858,124.5,13.44,2350.0,0,1464704153.7,0.0,4.016064257028113,495.086886,728.6184360000001,1.0,4.0,170,604.5590619333333,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2207.5,0.0,0.0,181.36771858,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1063,1063,111.3,18.0,1.48,790.0,532.15,140.0,2209.1,163.8,181.36771858,124.5,13.44,2350.0,0,1464704154.15,0.0,4.016064257028113,495.086886,728.6184360000001,1.0,4.0,171,604.5590619333333,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2209.1,0.0,0.0,181.36771858,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1064,1064,111.3,18.0,1.48,790.0,532.57,140.0,2210.5,163.8,181.36771858,124.5,13.44,2300.0,0,1464704154.57,0.0,4.016064257028113,495.086886,728.6184360000001,1.0,4.0,171,604.5590619333333,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2210.5,0.0,0.0,181.36771858,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1065,1065,111.3,18.0,1.48,790.0,532.93,140.0,2212.0,163.8,181.36771858,124.5,13.44,2300.0,0,1464704154.93,0.0,4.016064257028113,495.086886,728.6184360000001,1.0,4.0,171,604.5590619333333,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2212.0,0.0,0.0,181.36771858,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1066,1066,106.5,18.0,1.48,800.0,533.74,140.0,2215.8,163.1,184.909381298,123.7,13.36,2300.0,0,1464704155.74,0.0,4.042037186742118,473.73543,725.504682,1.0,4.0,171,616.3646043266667,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2215.8,0.0,0.0,184.909381298,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1067,1067,106.5,18.0,1.48,800.0,534.09,140.0,2217.3,163.1,184.909381298,123.7,13.36,2300.0,0,1464704156.09,0.0,4.042037186742118,473.73543,725.504682,1.0,4.0,171,616.3646043266667,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2217.3,0.0,0.0,184.909381298,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1068,1068,106.5,18.0,1.48,800.0,534.49,140.0,2218.9,163.1,184.909381298,123.7,13.36,2300.0,0,1464704156.49,0.0,4.042037186742118,473.73543,725.504682,1.0,4.0,171,616.3646043266667,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2218.9,0.0,0.0,184.909381298,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1069,1069,106.5,18.0,1.48,800.0,535.24,140.0,2221.7,163.1,184.909381298,123.7,13.36,2300.0,0,1464704157.24,0.0,4.042037186742118,473.73543,725.504682,1.0,4.0,171,616.3646043266667,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2221.7,0.0,0.0,184.909381298,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1070,1070,106.5,18.0,1.48,800.0,535.61,140.0,2223.0,163.1,184.909381298,123.7,13.36,2300.0,0,1464704157.61,0.0,4.042037186742118,473.73543,725.504682,1.0,4.0,172,616.3646043266667,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2223.0,0.0,0.0,184.909381298,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1071,1071,106.5,18.0,1.48,800.0,536.11,140.0,2224.8,163.1,184.909381298,123.7,13.36,2320.0,0,1464704158.11,0.0,4.042037186742118,473.73543,725.504682,1.0,4.0,172,616.3646043266667,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2224.8,0.0,0.0,184.909381298,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1072,1072,106.5,18.0,1.48,800.0,536.5,140.0,2226.6,163.1,184.909381298,123.7,13.42,2320.0,0,1464704158.5,0.0,4.042037186742118,473.73543,725.504682,1.0,4.0,172,616.3646043266667,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2226.6,0.0,0.0,184.909381298,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1073,1073,106.4,18.0,1.51,820.0,537.27,140.0,2230.1,161.6,181.805452225,124.4,13.42,2320.0,0,1464704159.27,0.0,4.019292604501608,473.290608,718.832352,1.0,4.0,172,606.0181740833334,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2230.1,0.0,0.0,181.805452225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1074,1074,106.4,18.0,1.51,820.0,537.64,140.0,2231.6,161.6,181.805452225,124.4,13.42,2320.0,0,1464704159.64,0.0,4.019292604501608,473.290608,718.832352,1.0,4.0,172,606.0181740833334,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2231.6,0.0,0.0,181.805452225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1075,1075,106.4,18.0,1.51,820.0,538.05,140.0,2233.2,161.6,181.805452225,124.4,13.42,2320.0,0,1464704160.05,0.0,4.019292604501608,473.290608,718.832352,1.0,4.0,172,606.0181740833334,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2233.2,0.0,0.0,181.805452225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1076,1076,106.4,18.0,1.51,820.0,538.78,140.0,2235.9,161.6,181.805452225,124.4,13.42,2320.0,0,1464704160.78,0.0,4.019292604501608,473.290608,718.832352,1.0,4.0,172,606.0181740833334,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2235.9,0.0,0.0,181.805452225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1077,1077,106.4,18.0,1.51,820.0,539.16,140.0,2237.2,161.6,181.805452225,124.4,13.42,2340.0,0,1464704161.16,0.0,4.019292604501608,473.290608,718.832352,1.0,4.0,173,606.0181740833334,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2237.2,0.0,0.0,181.805452225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1078,1078,106.4,18.0,1.51,820.0,539.56,140.0,2238.8,161.6,181.805452225,124.4,13.42,2340.0,0,1464704161.56,0.0,4.019292604501608,473.290608,718.832352,1.0,4.0,173,606.0181740833334,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2238.8,0.0,0.0,181.805452225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1079,1079,104.8,18.0,1.51,820.0,539.95,140.0,2240.6,162.3,180.931389051,124.6,13.51,2340.0,0,1464704161.95,0.0,4.012841091492777,466.173456,721.9461060000001,1.0,4.0,173,603.10463017,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2240.6,0.0,0.0,180.931389051,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1080,1080,104.8,18.0,1.51,820.0,540.77,140.0,2244.2,162.3,180.931389051,124.6,13.51,2340.0,0,1464704162.77,0.0,4.012841091492777,466.173456,721.9461060000001,1.0,4.0,173,603.10463017,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2244.2,0.0,0.0,180.931389051,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1081,1081,104.8,18.0,1.51,820.0,541.17,140.0,2245.8,162.3,180.931389051,124.6,13.51,2340.0,0,1464704163.17,0.0,4.012841091492777,466.173456,721.9461060000001,1.0,4.0,173,603.10463017,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2245.8,0.0,0.0,180.931389051,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1082,1082,104.8,18.0,1.51,820.0,541.57,140.0,2247.3,162.3,180.931389051,124.6,13.51,2340.0,0,1464704163.57,0.0,4.012841091492777,466.173456,721.9461060000001,1.0,4.0,173,603.10463017,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2247.3,0.0,0.0,180.931389051,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1083,1083,104.8,18.0,1.51,820.0,542.3,140.0,2249.9,162.3,180.931389051,124.6,13.51,2340.0,0,1464704164.3,0.0,4.012841091492777,466.173456,721.9461060000001,1.0,4.0,174,603.10463017,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2249.9,0.0,0.0,180.931389051,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1084,1084,104.8,18.0,1.51,820.0,542.74,140.0,2251.5,162.3,180.931389051,124.6,13.51,2310.0,0,1464704164.74,0.0,4.012841091492777,466.173456,721.9461060000001,1.0,4.0,174,603.10463017,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2251.5,0.0,0.0,180.931389051,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
