index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
3021,3021,0.0,19.0,0.0,0.0,146.0,9976.723082186158,0.0,0.0,151.03273062157314,10.49368545462398,0.0,0.0,50.455295,14.338258,1458892350.0,3240.0,0.0,3.310540688380968,0.0,0.0,1.0,4.0,1182,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,9976.723082186158,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3022,3022,0.0,19.0,0.0,0.0,146.0,9979.710939364795,0.0,0.0,150.46642814372703,9.854498660847328,0.0,0.0,50.45531,14.338293,1458892351.0,3241.0,0.0,3.3230003939642603,0.0,0.0,1.0,4.0,1182,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,9979.710939364795,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3023,3023,0.0,19.0,0.0,0.0,146.0,9983.296367119265,0.0,0.0,160.22604728684277,10.005035567704413,0.0,0.0,50.455328,14.338335,1458892352.0,3242.0,0.0,3.1205912426016535,0.0,0.0,1.0,4.0,1183,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,9983.296367119265,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3024,3024,0.0,19.0,0.0,0.0,146.0,9986.405529734064,0.0,0.0,157.8152678954775,10.005033426341612,0.0,0.0,50.455344,14.338371,1458892353.0,3243.0,0.0,3.1682612631063973,0.0,0.0,1.0,4.0,1183,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,9986.405529734064,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3025,3025,0.0,19.0,0.0,0.0,146.0,9989.158545273727,0.0,0.0,157.81530167245052,9.627617878190655,0.0,0.0,50.455356,14.338405,1458892354.0,3244.0,0.0,3.168260585008177,0.0,0.0,1.0,4.0,1183,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,9989.158545273727,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3026,3026,0.0,19.0,0.0,0.0,145.0,9992.564388501689,0.0,0.0,164.00187340191658,10.004290871161404,0.0,0.0,50.455373,14.338445,1458892355.0,3245.0,0.0,3.048745661427041,0.0,0.0,1.0,4.0,1184,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9992.564388501689,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3027,3027,0.0,19.0,0.0,0.0,145.0,9995.552242289838,0.0,0.0,157.82701530325969,10.342794341123035,0.0,0.0,50.455388,14.33848,1458892356.0,3246.0,0.0,3.1680254425344456,0.0,0.0,1.0,4.0,1184,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9995.552242289838,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3028,3028,0.0,19.0,0.0,0.0,145.0,9998.5400954264,0.0,0.0,152.66158412752588,9.965382507153516,0.0,0.0,50.455403,14.338515,1458892357.0,3247.0,0.0,3.275218208022294,0.0,0.0,1.0,4.0,1184,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9998.5400954264,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3029,3029,0.0,19.0,0.0,0.0,146.0,10002.245656946736,0.0,0.0,158.44322757180936,10.382758574670415,0.0,0.0,50.45542,14.33856,1458892358.0,3248.0,0.0,3.1557044605986135,0.0,0.0,1.0,4.0,1185,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10002.245656946736,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3030,3030,0.0,19.0,0.0,0.0,146.0,10005.53463631384,0.0,0.0,152.07397504869502,10.533364417071173,0.0,0.0,50.455437,14.338598,1458892359.0,3249.0,0.0,3.287873548645631,0.0,0.0,1.0,4.0,1185,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10005.53463631384,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3031,3031,0.0,19.0,0.0,0.0,146.0,10008.342910804684,0.0,0.0,149.89962427029397,10.0797850962967,0.0,0.0,50.455451,14.338631,1458892360.0,3250.0,0.0,3.335565398739204,0.0,0.0,1.0,4.0,1185,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10008.342910804684,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3032,3032,0.0,19.0,0.0,0.0,145.0,10011.991610033068,0.0,0.0,156.6449436507486,10.26641591526526,0.0,0.0,50.45547,14.338673,1458892361.0,3251.0,0.0,3.191931947160623,0.0,0.0,1.0,4.0,1186,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,10011.991610033068,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3033,3033,0.0,19.0,0.0,0.0,145.0,10015.217922420095,0.0,0.0,153.79733116727684,10.45467403900127,0.0,0.0,50.455486,14.338711,1458892362.0,3252.0,0.0,3.2510317065006653,0.0,0.0,1.0,4.0,1186,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,10015.217922420095,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3034,3034,0.0,19.0,0.0,0.0,145.0,10018.20531668254,0.0,0.0,151.0278907339218,9.848035456327702,0.0,0.0,50.4555,14.338747,1458892363.0,3253.0,0.0,3.310646779017069,0.0,0.0,1.0,4.0,1186,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,10018.20531668254,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3035,3035,0.0,19.0,0.0,0.0,146.0,10021.789794846343,0.0,0.0,160.33120264676998,9.998758440418102,0.0,0.0,50.455517,14.33879,1458892364.0,3254.0,0.0,3.118544561170439,0.0,0.0,1.0,4.0,1187,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10021.789794846343,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3036,3036,0.0,19.0,0.0,0.0,146.0,10024.89614469977,0.0,0.0,157.91434284865358,10.187104596279983,0.0,0.0,50.455532,14.338827,1458892365.0,3255.0,0.0,3.1662735061323986,0.0,0.0,1.0,4.0,1187,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10024.89614469977,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3037,3037,0.0,19.0,0.0,0.0,146.0,10027.58433283892,0.0,0.0,154.99471449401193,9.809996301772632,0.0,0.0,50.455545,14.338859,1458892366.0,3256.0,0.0,3.2259164554886612,0.0,0.0,1.0,4.0,1187,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10027.58433283892,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3038,3038,0.0,19.0,0.0,0.0,146.0,10031.04928995076,0.0,0.0,160.95290149454414,10.187303330342056,0.0,0.0,50.455562,14.3389,1458892367.0,3257.0,0.0,3.1064988288946664,0.0,0.0,1.0,4.0,1188,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10031.04928995076,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3039,3039,0.0,19.0,0.0,0.0,146.0,10034.334898959984,0.0,0.0,154.99169085485912,10.354990387410174,0.0,0.0,50.455578,14.338939,1458892368.0,3258.0,0.0,3.225979387941651,0.0,0.0,1.0,4.0,1188,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10034.334898959984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3040,3040,0.0,19.0,0.0,0.0,146.0,10037.32228899082,0.0,0.0,151.04956225437627,9.96306269703568,0.0,0.0,50.455592,14.338975,1458892369.0,3259.0,0.0,3.310171790885238,0.0,0.0,1.0,4.0,1188,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10037.32228899082,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3041,3041,0.0,20.0,0.0,0.0,146.0,10041.026041639478,0.0,0.0,155.47251788218634,10.146055068156834,0.0,0.0,50.45561,14.339019,1458892370.0,3260.0,0.0,3.216002460183278,0.0,0.0,1.0,4.0,1189,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10041.026041639478,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3042,3042,0.0,20.0,0.0,0.0,146.0,10044.135191793346,0.0,0.0,150.98508975205618,10.123088320191297,0.0,0.0,50.455626,14.339055,1458892371.0,3261.0,0.0,3.3115852752155,0.0,0.0,1.0,4.0,1189,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10044.135191793346,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3043,3043,0.0,20.0,0.0,0.0,146.0,10047.129302251677,0.0,0.0,149.9081406352521,9.723376221581098,0.0,0.0,50.455642,14.339089,1458892372.0,3262.0,0.0,3.3353759034112187,0.0,0.0,1.0,4.0,1189,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10047.129302251677,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3044,3044,0.0,20.0,0.0,0.0,146.0,10050.892825336065,0.0,0.0,154.26740319589197,10.0801344935093,0.0,0.0,50.45566,14.339134,1458892373.0,3263.0,0.0,3.2411254071936995,0.0,0.0,1.0,4.0,1190,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10050.892825336065,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3045,3045,0.0,20.0,0.0,0.0,146.0,10053.999168507877,0.0,0.0,148.80753832856746,10.112493829190347,0.0,0.0,50.455675,14.339171,1458892374.0,3264.0,0.0,3.3600448311697666,0.0,0.0,1.0,4.0,1190,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10053.999168507877,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3046,3046,0.0,20.0,0.0,0.0,146.0,10057.231668675448,0.0,0.0,148.33136369093802,9.61068870122435,0.0,0.0,50.455689,14.339211,1458892375.0,3265.0,0.0,3.3708312763967827,0.0,0.0,1.0,4.0,1190,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10057.231668675448,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3047,3047,0.0,20.0,0.0,0.0,146.0,10060.935415949196,0.0,0.0,156.0762237371093,9.825851202173094,0.0,0.0,50.455707,14.339255,1458892376.0,3266.0,0.0,3.2035629004081163,0.0,0.0,1.0,4.0,1191,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10060.935415949196,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3048,3048,0.0,20.0,0.0,0.0,146.0,10063.98345863366,0.0,0.0,152.65852994682623,9.714455836106003,0.0,0.0,50.455721,14.339292,1458892377.0,3267.0,0.0,3.2752837340576986,0.0,0.0,1.0,4.0,1191,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10063.98345863366,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3049,3049,0.0,20.0,0.0,0.0,146.0,10066.910639838105,0.0,0.0,154.409060610982,9.42798644840133,0.0,0.0,50.455735,14.339327,1458892378.0,3268.0,0.0,3.238151945368668,0.0,0.0,1.0,4.0,1191,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10066.910639838105,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3050,3050,0.0,20.0,0.0,0.0,146.0,10070.375587178163,0.0,0.0,159.1007802365212,9.713860204065508,0.0,0.0,50.455752,14.339368,1458892379.0,3269.0,0.0,3.1426621494671103,0.0,0.0,1.0,4.0,1192,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10070.375587178163,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3051,3051,0.0,20.0,0.0,0.0,146.0,10073.422428402291,0.0,0.0,154.41852862698292,9.788357229008383,0.0,0.0,50.455767,14.339404,1458892380.0,3270.0,0.0,3.2379534013551696,0.0,0.0,1.0,4.0,1192,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10073.422428402291,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3052,3052,0.0,20.0,0.0,0.0,146.0,10076.648726696532,0.0,0.0,153.24328331159182,9.860065354729617,0.0,0.0,50.455783,14.339442,1458892381.0,3271.0,0.0,3.2627857430027953,0.0,0.0,1.0,4.0,1192,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,10076.648726696532,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3053,3053,0.0,20.0,0.0,0.0,147.0,10080.173225640438,0.0,0.0,152.12880909359174,10.32877522366734,0.0,0.0,50.4558,14.339484,1458892382.0,3272.0,0.0,3.2866884515765395,0.0,0.0,1.0,4.0,1193,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10080.173225640438,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3054,3054,0.0,20.0,0.0,0.0,147.0,10083.224568553118,0.0,0.0,145.22535029738103,10.22380071825991,0.0,0.0,50.455816,14.339519,1458892383.0,3273.0,0.0,3.442925074555781,0.0,0.0,1.0,4.0,1193,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10083.224568553118,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3055,3055,0.0,20.0,0.0,0.0,147.0,10086.809029436048,0.0,0.0,146.71647475688474,10.128875483278632,0.0,0.0,50.455833,14.339562,1458892384.0,3274.0,0.0,3.407933572753303,0.0,0.0,1.0,4.0,1193,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10086.809029436048,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3056,3056,0.0,20.0,0.0,0.0,147.0,10090.63705377507,0.0,0.0,148.091464099474,10.310554653727502,0.0,0.0,50.45585,14.339609,1458892385.0,3275.0,0.0,3.376291827759544,0.0,0.0,1.0,4.0,1194,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10090.63705377507,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3057,3057,0.0,20.0,0.0,0.0,147.0,10093.6883945603,0.0,0.0,145.48198912438875,9.845040832591344,0.0,0.0,50.455866,14.339644,1458892386.0,3276.0,0.0,3.4368515512425,0.0,0.0,1.0,4.0,1194,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10093.6883945603,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3058,3058,0.0,20.0,0.0,0.0,147.0,10097.054684779234,0.0,0.0,152.36097295141235,9.487718741990763,0.0,0.0,50.455885,14.339681,1458892387.0,3277.0,0.0,3.281680277530448,0.0,0.0,1.0,4.0,1194,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10097.054684779234,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3059,3059,0.0,20.0,0.0,0.0,147.0,10100.408826309327,0.0,0.0,158.09912169521812,9.80758705994651,0.0,0.0,50.455903,14.339719,1458892388.0,3278.0,0.0,3.1625729139969225,0.0,0.0,1.0,4.0,1195,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10100.408826309327,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3060,3060,0.0,20.0,0.0,0.0,147.0,10103.2174308237,0.0,0.0,152.9428177217915,9.476266807610982,0.0,0.0,50.455916,14.339753,1458892389.0,3279.0,0.0,3.2691956866488363,0.0,0.0,1.0,4.0,1195,0.0,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,10103.2174308237,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3061,3061,0.0,20.0,0.0,0.0,148.0,10106.449918345052,0.0,0.0,158.29018224721747,9.435135516528776,0.0,0.0,50.45593,14.339793,1458892390.0,3280.0,0.0,3.158755602536994,0.0,0.0,1.0,4.0,1195,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10106.449918345052,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3062,3062,0.0,20.0,0.0,0.0,148.0,10110.03437299354,0.0,0.0,158.98022846330628,9.901208554924462,0.0,0.0,50.455947,14.339836,1458892391.0,3281.0,0.0,3.1450451721762587,0.0,0.0,1.0,4.0,1196,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10110.03437299354,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3063,3063,0.0,20.0,0.0,0.0,148.0,10112.84846279192,0.0,0.0,151.49665737057532,9.792516785044462,0.0,0.0,50.455962,14.339868,1458892392.0,3282.0,0.0,3.3004028516414863,0.0,0.0,1.0,4.0,1196,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10112.84846279192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3064,3064,0.0,20.0,0.0,0.0,148.0,10116.134052170211,0.0,0.0,153.17819033926622,9.542319719501192,0.0,0.0,50.455978,14.339907,1458892393.0,3283.0,0.0,3.2641722616814874,0.0,0.0,1.0,4.0,1196,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10116.134052170211,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3065,3065,0.0,20.0,0.0,0.0,148.0,10119.719445081908,0.0,0.0,157.19448143563247,9.891520099412524,0.0,0.0,50.455996,14.339949,1458892394.0,3284.0,0.0,3.1807732398337314,0.0,0.0,1.0,4.0,1197,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10119.719445081908,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3066,3066,0.0,20.0,0.0,0.0,148.0,10122.770779653463,0.0,0.0,153.2232442106362,9.924867474472382,0.0,0.0,50.456012,14.339984,1458892395.0,3285.0,0.0,3.263212462155215,0.0,0.0,1.0,4.0,1197,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10122.770779653463,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3067,3067,0.0,19.0,0.0,0.0,148.0,10125.938239192712,0.0,0.0,154.27734380918722,10.038087674555918,0.0,0.0,50.456028,14.340021,1458892396.0,3286.0,0.0,3.2409165704745884,0.0,0.0,1.0,4.0,1197,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10125.938239192712,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3068,3068,0.0,19.0,0.0,0.0,148.0,10129.164525102697,0.0,0.0,154.2773850218351,10.62222242248421,0.0,0.0,50.456044,14.340059,1458892397.0,3287.0,0.0,3.2409157047174104,0.0,0.0,1.0,4.0,1197,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10129.164525102697,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3069,3069,0.0,19.0,0.0,0.0,148.0,10132.338635022585,0.0,0.0,147.25899343659978,10.646057646000529,0.0,0.0,50.456061,14.340095,1458892398.0,3288.0,0.0,3.395378362512492,0.0,0.0,1.0,4.0,1198,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10132.338635022585,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3070,3070,0.0,19.0,0.0,0.0,148.0,10135.924023605496,0.0,0.0,148.31287044685743,10.721243432520453,0.0,0.0,50.456079,14.340137,1458892399.0,3289.0,0.0,3.371251587900168,0.0,0.0,1.0,4.0,1198,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10135.924023605496,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3071,3071,0.0,19.0,0.0,0.0,148.0,10139.747671466026,0.0,0.0,147.2727840160475,11.13457779648783,0.0,0.0,50.456097,14.340183,1458892400.0,3290.0,0.0,3.3950604202981443,0.0,0.0,1.0,4.0,1198,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10139.747671466026,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3072,3072,0.0,19.0,0.0,0.0,148.0,10142.794497132214,0.0,0.0,141.80576913469486,10.683647929182396,0.0,0.0,50.456112,14.340219,1458892401.0,3291.0,0.0,3.5259496355544795,0.0,0.0,1.0,4.0,1199,0.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,10142.794497132214,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3073,3073,0.0,19.0,0.0,0.0,149.0,10146.139827204188,0.0,0.0,147.79103344543543,10.457812115110835,0.0,0.0,50.456128,14.340259,1458892402.0,3292.0,0.0,3.3831551775744257,0.0,0.0,1.0,4.0,1199,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10146.139827204188,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3074,3074,0.0,19.0,0.0,0.0,149.0,10149.968383200356,0.0,0.0,150.9825717885656,10.720107303076404,0.0,0.0,50.456148,14.340303,1458892403.0,3293.0,0.0,3.311640503118431,0.0,0.0,1.0,4.0,1199,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10149.968383200356,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3075,3075,0.0,19.0,0.0,0.0,149.0,10152.839799493368,0.0,0.0,145.7239883009968,10.22016402769619,0.0,0.0,50.456163,14.340336,1458892404.0,3294.0,0.0,3.431144081558052,0.0,0.0,1.0,4.0,1200,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10152.839799493368,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3076,3076,0.0,20.0,0.0,0.0,149.0,10156.305873981615,0.0,0.0,151.52845278120242,9.810408157251096,0.0,0.0,50.456179,14.340378,1458892405.0,3295.0,0.0,3.299710323855604,0.0,0.0,1.0,4.0,1200,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10156.305873981615,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3077,3077,0.0,20.0,0.0,0.0,149.0,10159.950217540005,0.0,0.0,156.0829121138778,10.224369534789782,0.0,0.0,50.456197,14.340421,1458892406.0,3296.0,0.0,3.2034256231406095,0.0,0.0,1.0,4.0,1200,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10159.950217540005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3078,3078,0.0,20.0,0.0,0.0,149.0,10162.638378823463,0.0,0.0,149.94691612138465,9.884001198925892,0.0,0.0,50.45621,14.340453,1458892407.0,3297.0,0.0,3.334513392694527,0.0,0.0,1.0,4.0,1201,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10162.638378823463,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3079,3079,0.0,19.0,0.0,0.0,149.0,10165.98551131606,0.0,0.0,154.955632055207,9.810230401959055,0.0,0.0,50.456227,14.340492,1458892408.0,3298.0,0.0,3.2267300863376294,0.0,0.0,1.0,4.0,1201,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10165.98551131606,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3080,3080,0.0,19.0,0.0,0.0,149.0,10169.51236645684,0.0,0.0,157.88181221910503,10.20561124826394,0.0,0.0,50.456245,14.340533,1458892409.0,3299.0,0.0,3.1669258983809394,0.0,0.0,1.0,4.0,1201,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10169.51236645684,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3081,3081,0.0,19.0,0.0,0.0,149.0,10172.439524413305,0.0,0.0,151.5739661725918,9.775330460999784,0.0,0.0,50.456259,14.340568,1458892410.0,3300.0,0.0,3.298719513815902,0.0,0.0,1.0,4.0,1202,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10172.439524413305,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3082,3082,0.0,20.0,0.0,0.0,149.0,10175.784847031908,0.0,0.0,158.46390994612818,9.771808993867015,0.0,0.0,50.456275,14.340608,1458892411.0,3301.0,0.0,3.1552925847278495,0.0,0.0,1.0,4.0,1202,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10175.784847031908,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3083,3083,0.0,20.0,0.0,0.0,149.0,10179.131976392544,0.0,0.0,156.67873405715014,10.002027911324427,0.0,0.0,50.456292,14.340647,1458892412.0,3302.0,0.0,3.1912435533058368,0.0,0.0,1.0,4.0,1202,0.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,10179.131976392544,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
