index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec)
1484,110.4,20,132,1.48,780.0,741.480000019,144,604.9,168.9,199.538232499,120.6,12.74,2100.0,1.0,1481735438.7
1485,110.4,20,132,1.48,780.0,742.25,144,607.7,168.9,199.538232499,120.6,12.74,2100.0,1.0,1481735439.47
1486,110.4,20,132,1.48,780.0,742.649999857,144,609.3,168.9,199.538232499,120.6,12.74,2010.0,1.0,1481735439.87
1487,110.4,20,132,1.48,780.0,743.019999981,144,611.0,168.9,199.538232499,120.6,12.46,2010.0,1.0,1481735440.24
1488,109.0,20,132,1.51,780.0,743.779999971,144,614.6,166.5,205.099371012,119.5,12.46,2010.0,1.0,1481735441.0
1489,109.0,20,132,1.51,780.0,744.180000067,144,616.2,166.5,205.099371012,119.5,12.46,2010.0,1.0,1481735441.4
1490,109.0,20,132,1.51,780.0,744.579999924,144,617.8,166.5,205.099371012,119.5,12.46,2010.0,1.0,1481735441.8
1491,109.0,20,132,1.51,780.0,744.920000076,144,619.1,166.5,205.099371012,119.5,12.46,2010.0,1.0,1481735442.14
1492,109.0,20,132,1.51,780.0,745.809999943,144,622.5,166.5,205.099371012,119.5,12.46,2070.0,1.0,1481735443.03
1493,109.0,20,131,1.51,780.0,746.149999857,144,624.2,166.5,203.053507154,119.9,12.46,2070.0,1.0,1481735443.37
1494,106.1,20,131,1.48,780.0,746.609999895,144,626.3,164.6,203.053507154,119.9,12.74,2070.0,1.0,1481735443.83
1495,106.1,20,131,1.48,780.0,747.329999924,144,629.4,164.6,203.053507154,119.9,12.74,2070.0,1.0,1481735444.55
1496,106.1,20,131,1.48,780.0,747.680000067,145,630.7,164.6,203.053507154,119.9,12.74,2070.0,1.0,1481735444.9
1497,106.1,20,131,1.48,780.0,748.069999933,145,632.2,164.6,203.053507154,119.9,12.74,2070.0,1.0,1481735445.29
1498,106.1,20,131,1.48,780.0,748.829999924,145,635.1,164.6,203.053507154,119.9,12.74,2040.0,1.0,1481735446.05
1499,106.1,20,132,1.48,780.0,749.25,145,637.2,164.6,199.538232499,120.6,12.74,2040.0,1.0,1481735446.47
1500,108.2,20,132,1.45,760.0,749.619999886,145,638.9,162.0,199.538232499,120.6,12.44,2040.0,1.0,1481735446.84
1501,108.2,20,132,1.45,760.0,750.0,145,640.5,162.0,199.538232499,120.6,12.44,2040.0,1.0,1481735447.22
1502,108.2,20,132,1.45,760.0,750.809999943,145,643.7,162.0,199.538232499,120.6,12.44,2040.0,1.0,1481735448.03
1503,108.2,20,132,1.45,760.0,751.230000019,145,645.2,162.0,199.538232499,120.6,12.44,2040.0,1.0,1481735448.45
1504,108.2,20,132,1.45,760.0,751.619999886,145,646.7,162.0,199.538232499,120.6,12.44,2110.0,1.0,1481735448.84
1505,108.2,20,132,1.45,760.0,751.980000019,145,648.3,162.0,199.538232499,120.6,12.44,2110.0,1.0,1481735449.2
1506,112.9,20,131,1.45,760.0,752.75999999,145,652.0,172.4,198.548788525,120.8,12.68,2110.0,1.0,1481735449.98
1507,112.9,20,131,1.45,760.0,753.119999886,145,653.5,172.4,198.548788525,120.8,12.68,2110.0,1.0,1481735450.34
1508,112.9,20,131,1.45,760.0,753.529999971,145,655.2,172.4,198.548788525,120.8,12.68,2110.0,1.0,1481735450.75
1509,112.9,20,131,1.45,760.0,754.0,145,657.0,172.4,198.548788525,120.8,12.68,2110.0,1.0,1481735451.22
1510,112.9,20,131,1.45,760.0,754.410000086,145,658.4,172.4,198.548788525,120.8,12.68,2110.0,1.0,1481735451.63
1511,112.9,20,132,1.45,760.0,755.25,145,662.1,172.4,200.534261776,120.4,12.68,2110.0,1.0,1481735452.47
1512,110.5,20,132,1.45,760.0,755.619999886,145,663.8,164.8,200.534261776,120.4,12.73,2110.0,1.0,1481735452.84
1513,110.5,20,132,1.45,760.0,756.079999924,145,665.9,164.8,200.534261776,120.4,12.73,2110.0,1.0,1481735453.3
1514,110.5,20,132,1.45,760.0,756.470000029,145,667.5,164.8,200.534261776,120.4,12.73,2110.0,1.0,1481735453.69
1515,110.5,20,132,1.45,760.0,757.269999981,145,670.5,164.8,200.534261776,120.4,12.73,2110.0,1.0,1481735454.49
1516,110.5,20,132,1.45,760.0,757.639999866,145,671.8,164.8,200.534261776,120.4,12.73,2090.0,1.0,1481735454.86
1517,110.5,20,132,1.45,760.0,758.00999999,145,673.4,164.8,200.534261776,120.4,12.73,2090.0,1.0,1481735455.23
1518,107.5,20,132,1.48,780.0,758.799999952,145,677.1,162.5,200.534261776,120.4,12.75,2090.0,1.0,1481735456.02
1519,107.5,20,132,1.48,780.0,759.180000067,145,678.8,162.5,200.534261776,120.4,12.75,2090.0,1.0,1481735456.4
1520,107.5,20,132,1.48,780.0,759.569999933,145,680.4,162.5,200.534261776,120.4,12.75,2090.0,1.0,1481735456.79
1521,107.5,20,132,1.48,780.0,760.00999999,145,682.0,162.5,200.534261776,120.4,12.75,2090.0,1.0,1481735457.23
1522,107.5,20,132,1.48,780.0,760.819999933,145,685.0,162.5,200.534261776,120.4,12.75,2090.0,1.0,1481735458.04
1523,107.5,20,132,1.48,780.0,761.190000057,145,686.7,162.5,200.534261776,120.4,12.68,2100.0,1.0,1481735458.41
1524,109.9,20,132,1.45,760.0,761.549999952,145,688.4,164.8,198.548788525,120.8,12.68,2100.0,1.0,1481735458.77
1525,109.9,20,132,1.45,760.0,761.970000029,145,690.3,164.8,198.548788525,120.8,12.68,2100.0,1.0,1481735459.19
1526,109.9,20,132,1.45,760.0,762.680000067,145,693.3,164.8,198.548788525,120.8,12.68,2100.0,1.0,1481735459.9
1527,109.9,20,132,1.45,760.0,763.099999905,145,694.9,164.8,198.548788525,120.8,12.68,2100.0,1.0,1481735460.32
1528,109.9,20,132,1.45,760.0,763.829999924,145,697.5,164.8,198.548788525,120.8,12.68,2100.0,1.0,1481735461.05
1529,109.9,20,132,1.45,760.0,764.25,145,699.5,164.8,198.548788525,120.8,12.68,2060.0,1.0,1481735461.47
1530,109.9,20,131,1.45,760.0,764.690000057,144,701.6,164.8,200.534261776,120.4,12.52,2060.0,1.0,1481735461.91
1531,114.6,20,131,1.48,760.0,765.119999886,144,703.5,169.5,200.534261776,120.4,12.52,2060.0,1.0,1481735462.34
1532,114.6,20,131,1.48,760.0,765.569999933,144,705.4,169.5,200.534261776,120.4,12.52,2060.0,1.0,1481735462.79
1533,114.6,20,131,1.48,760.0,766.319999933,144,708.3,169.5,200.534261776,120.4,12.52,2060.0,1.0,1481735463.54
1534,114.6,20,131,1.48,760.0,766.74000001,144,709.8,169.5,200.534261776,120.4,12.52,2060.0,1.0,1481735463.96
1535,114.6,20,131,1.48,760.0,767.149999857,144,711.6,169.5,200.534261776,120.4,12.52,2050.0,1.0,1481735464.37
1536,108.6,20,131,1.48,770.0,767.569999933,144,713.7,171.4,207.172811545,119.1,12.74,2050.0,1.0,1481735464.79
1537,108.6,20,131,1.48,770.0,768.329999924,144,717.0,171.4,207.172811545,119.1,12.74,2050.0,1.0,1481735465.55
1538,108.6,20,131,1.48,770.0,768.680000067,144,718.5,171.4,207.172811545,119.1,12.74,2050.0,1.0,1481735465.9
1539,108.6,20,131,1.48,770.0,769.099999905,144,720.1,171.4,207.172811545,119.1,12.74,2050.0,1.0,1481735466.32
1540,108.6,20,131,1.48,770.0,769.470000029,144,721.4,171.4,207.172811545,119.1,12.74,2050.0,1.0,1481735466.69
1541,108.6,20,133,1.48,770.0,770.339999914,144,725.2,171.4,203.053507154,119.9,12.74,2050.0,1.0,1481735467.56
1542,111.2,20,133,1.45,760.0,770.730000019,144,727.0,165.4,203.053507154,119.9,12.52,2050.0,1.0,1481735467.95
1543,111.2,20,133,1.45,760.0,771.079999924,144,728.6,165.4,203.053507154,119.9,12.52,2050.0,1.0,1481735468.3
1544,111.2,20,133,1.45,760.0,771.5,144,730.3,165.4,203.053507154,119.9,12.52,2050.0,1.0,1481735468.72
1545,111.2,20,133,1.45,760.0,772.289999962,144,733.4,165.4,203.053507154,119.9,12.52,2050.0,1.0,1481735469.51
1546,111.2,20,133,1.45,760.0,772.710000038,144,734.9,165.4,203.053507154,119.9,12.52,2050.0,1.0,1481735469.93
1547,111.2,20,133,1.45,760.0,773.129999876,144,736.8,165.4,203.053507154,119.9,12.52,2040.0,1.0,1481735470.35
1548,111.8,20,132,1.48,750.0,773.549999952,144,738.8,173.8,207.172811545,119.1,12.54,2040.0,1.0,1481735470.77
1549,111.8,20,132,1.48,750.0,774.289999962,144,742.1,173.8,207.172811545,119.1,12.54,2040.0,1.0,1481735471.51
1550,111.8,20,132,1.48,750.0,774.720000029,145,743.8,173.8,207.172811545,119.1,12.54,2040.0,1.0,1481735471.94
1551,111.8,20,132,1.48,750.0,775.099999905,145,745.3,173.8,207.172811545,119.1,12.54,2040.0,1.0,1481735472.32
1552,111.8,20,132,1.48,750.0,775.450000048,145,746.6,173.8,207.172811545,119.1,12.54,2040.0,1.0,1481735472.67
1553,111.8,20,132,1.48,750.0,776.220000029,145,749.6,173.8,207.172811545,119.1,12.54,2170.0,1.0,1481735473.44
1554,111.4,19,132,1.45,770.0,776.589999914,145,751.4,174.9,198.548788525,120.8,13.06,2170.0,1.0,1481735473.81
1555,111.4,19,132,1.45,770.0,776.960000038,145,753.1,174.9,198.548788525,120.8,13.06,2170.0,1.0,1481735474.18
1556,111.4,19,132,1.45,770.0,777.720000029,145,756.3,174.9,198.548788525,120.8,13.06,2170.0,1.0,1481735474.94
1557,111.4,19,132,1.45,770.0,778.069999933,145,757.7,174.9,198.548788525,120.8,13.06,2170.0,1.0,1481735475.29
1558,111.4,19,132,1.45,770.0,778.819999933,145,760.4,174.9,198.548788525,120.8,13.06,2170.0,1.0,1481735476.04
1559,111.4,19,132,1.45,770.0,779.210000038,145,762.0,174.9,198.548788525,120.8,13.06,2140.0,1.0,1481735476.43
1560,111.4,19,131,1.45,770.0,779.730000019,144,764.5,174.9,200.035420558,120.5,13.06,2140.0,1.0,1481735476.95
1561,110.8,19,131,1.48,780.0,780.109999895,144,766.3,173.2,200.035420558,120.5,12.92,2140.0,1.0,1481735477.33
1562,110.8,19,131,1.48,780.0,780.539999962,144,768.1,173.2,200.035420558,120.5,12.92,2140.0,1.0,1481735477.76
1563,110.8,19,131,1.48,780.0,780.930000067,144,769.7,173.2,200.035420558,120.5,12.92,2140.0,1.0,1481735478.15
1564,110.8,19,131,1.48,780.0,781.289999962,144,771.0,173.2,200.035420558,120.5,12.92,2140.0,1.0,1481735478.51
1565,110.8,19,131,1.48,780.0,782.190000057,144,774.4,173.2,200.035420558,120.5,12.92,2090.0,1.0,1481735479.41
1566,110.8,19,131,1.48,780.0,782.569999933,144,776.2,173.2,200.035420558,120.5,12.75,2090.0,1.0,1481735479.79
1567,107.5,20,132,1.48,780.0,783.329999924,144,779.7,168.4,200.534261776,120.4,12.75,2090.0,1.0,1481735480.55
1568,107.5,20,132,1.48,780.0,783.690000057,144,781.2,168.4,200.534261776,120.4,12.75,2090.0,1.0,1481735480.91
1569,107.5,20,132,1.48,780.0,784.069999933,144,782.7,168.4,200.534261776,120.4,12.75,2090.0,1.0,1481735481.29
1570,107.5,20,132,1.48,780.0,784.809999943,144,785.5,168.4,200.534261776,120.4,12.75,2090.0,1.0,1481735482.03
1571,107.5,20,132,1.48,780.0,785.220000029,144,787.0,168.4,200.534261776,120.4,12.75,2090.0,1.0,1481735482.44
1572,107.5,20,132,1.48,780.0,785.579999924,144,788.7,168.4,200.534261776,120.4,12.84,2120.0,1.0,1481735482.8
1573,109.5,19,132,1.48,780.0,786.329999924,144,792.2,164.5,199.538232499,120.6,12.84,2120.0,1.0,1481735483.55
1574,109.5,19,132,1.48,780.0,786.720000029,144,793.8,164.5,199.538232499,120.6,12.84,2120.0,1.0,1481735483.94
1575,109.5,19,132,1.48,780.0,787.079999924,144,795.3,164.5,199.538232499,120.6,12.84,2120.0,1.0,1481735484.3
1576,109.5,19,132,1.48,780.0,787.49000001,144,796.9,164.5,199.538232499,120.6,12.84,2120.0,1.0,1481735484.71
1577,109.5,19,132,1.48,780.0,788.24000001,144,799.7,164.5,199.538232499,120.6,12.84,2030.0,1.0,1481735485.46
1578,109.4,19,132,1.48,770.0,788.680000067,144,801.7,164.5,199.538232499,120.6,12.52,2030.0,1.0,1481735485.9
1579,109.4,20,132,1.48,770.0,789.079999924,144,803.6,164.5,203.56241295,119.8,12.52,2030.0,1.0,1481735486.3
1580,109.4,20,132,1.48,770.0,789.470000029,144,805.4,164.5,203.56241295,119.8,12.52,2030.0,1.0,1481735486.69
1581,109.4,20,132,1.48,770.0,790.269999981,144,808.6,164.5,203.56241295,119.8,12.52,2030.0,1.0,1481735487.49
1582,109.4,20,132,1.48,770.0,790.639999866,144,810.0,164.5,203.56241295,119.8,12.52,2030.0,1.0,1481735487.86
1583,109.4,20,132,1.48,770.0,791.019999981,144,811.4,164.5,203.56241295,119.8,12.52,2050.0,1.0,1481735488.24
1584,109.4,20,132,1.48,770.0,791.779999971,144,814.9,164.5,205.099371012,119.5,12.52,2050.0,1.0,1481735489.0
1585,112.3,20,132,1.48,750.0,792.210000038,144,816.8,167.5,205.099371012,119.5,12.52,2050.0,1.0,1481735489.43
1586,112.3,20,132,1.48,750.0,792.629999876,144,818.7,167.5,205.099371012,119.5,12.52,2050.0,1.0,1481735489.85
1587,112.3,20,132,1.48,750.0,793.039999962,144,820.3,167.5,205.099371012,119.5,12.52,2050.0,1.0,1481735490.26
1588,112.3,20,132,1.48,750.0,793.430000067,144,821.8,167.5,205.099371012,119.5,12.52,2050.0,1.0,1481735490.65
1589,112.3,20,132,1.48,750.0,794.25,144,824.9,167.5,205.099371012,119.5,12.52,2040.0,1.0,1481735491.47
1590,112.3,20,132,1.48,750.0,794.730000019,144,827.2,167.5,203.56241295,119.8,12.52,2040.0,1.0,1481735491.95
1591,104.2,20,132,1.45,770.0,795.089999914,144,828.8,159.7,203.56241295,119.8,12.6,2040.0,1.0,1481735492.31
1592,104.2,20,132,1.45,770.0,795.470000029,144,830.5,159.7,203.56241295,119.8,12.6,2040.0,1.0,1481735492.69
1593,104.2,20,132,1.45,770.0,795.899999857,144,832.3,159.7,203.56241295,119.8,12.6,2040.0,1.0,1481735493.12
1594,104.2,20,132,1.45,770.0,796.639999866,145,835.1,159.7,203.56241295,119.8,12.6,2040.0,1.0,1481735493.86
1595,104.2,20,132,1.45,770.0,797.019999981,145,836.4,159.7,203.56241295,119.8,12.6,2010.0,1.0,1481735494.24
1596,104.2,20,132,1.45,770.0,797.75999999,145,839.8,159.7,198.548788525,120.8,12.6,2010.0,1.0,1481735494.98
1597,105.3,20,132,1.51,800.0,798.170000076,145,841.7,159.8,198.548788525,120.8,12.45,2010.0,1.0,1481735495.39
1598,105.3,20,132,1.51,800.0,798.589999914,145,843.5,159.8,198.548788525,120.8,12.45,2010.0,1.0,1481735495.81
1599,105.3,20,132,1.51,800.0,799.0,145,845.2,159.8,198.548788525,120.8,12.45,2010.0,1.0,1481735496.22
1600,105.3,20,132,1.51,800.0,799.789999962,145,848.1,159.8,198.548788525,120.8,12.45,2010.0,1.0,1481735497.01
1601,105.3,20,132,1.51,800.0,800.180000067,145,849.6,159.8,198.548788525,120.8,12.45,2040.0,1.0,1481735497.4
1602,105.3,20,132,1.51,800.0,800.579999924,145,851.5,159.8,198.548788525,120.8,12.52,2040.0,1.0,1481735497.8
1603,112.0,20,131,1.51,770.0,800.940000057,145,853.2,170.4,202.546296296,120.0,12.52,2040.0,1.0,1481735498.16
1604,112.0,20,131,1.51,770.0,801.720000029,145,856.6,170.4,202.546296296,120.0,12.52,2040.0,1.0,1481735498.94
1605,112.0,20,131,1.51,770.0,802.210000038,145,858.6,170.4,202.546296296,120.0,12.52,2040.0,1.0,1481735499.43
1606,112.0,20,131,1.51,770.0,802.609999895,145,860.1,170.4,202.546296296,120.0,12.52,2040.0,1.0,1481735499.83
1607,112.0,20,131,1.51,770.0,803.029999971,145,861.6,170.4,202.546296296,120.0,12.52,2040.0,1.0,1481735500.25
1608,112.0,20,132,1.51,770.0,803.75999999,144,865.0,170.4,206.132615276,119.3,12.52,2040.0,1.0,1481735500.98
1609,110.1,20,132,1.51,770.0,804.170000076,144,866.9,169.9,206.132615276,119.3,12.67,2040.0,1.0,1481735501.39
1610,110.1,20,132,1.51,770.0,804.529999971,144,868.5,169.9,206.132615276,119.3,12.67,2040.0,1.0,1481735501.75
1611,110.1,20,132,1.51,770.0,804.889999866,144,870.0,169.9,206.132615276,119.3,12.67,2040.0,1.0,1481735502.11
1612,110.1,20,132,1.51,770.0,805.670000076,144,873.0,169.9,206.132615276,119.3,12.67,2040.0,1.0,1481735502.89
1613,110.1,20,132,1.51,770.0,806.069999933,144,874.4,169.9,206.132615276,119.3,12.67,2020.0,1.0,1481735503.29
1614,110.1,20,132,1.51,770.0,806.539999962,144,876.5,169.9,206.132615276,119.3,12.53,2020.0,1.0,1481735503.76
1615,109.4,20,132,1.45,760.0,807.319999933,144,880.2,164.9,206.132615276,119.3,12.53,2020.0,1.0,1481735504.54
1616,109.4,20,132,1.45,760.0,807.710000038,144,881.8,164.9,206.132615276,119.3,12.53,2020.0,1.0,1481735504.93
1617,109.4,20,132,1.45,760.0,808.069999933,144,883.3,164.9,206.132615276,119.3,12.53,2020.0,1.0,1481735505.29
1618,109.4,20,132,1.45,760.0,808.819999933,144,886.1,164.9,206.132615276,119.3,12.53,2020.0,1.0,1481735506.04
1619,109.4,20,132,1.45,760.0,809.210000038,144,887.6,164.9,206.132615276,119.3,12.53,2040.0,1.0,1481735506.43
1620,109.4,20,132,1.45,760.0,809.579999924,144,889.3,164.9,206.132615276,119.3,12.59,2040.0,1.0,1481735506.8
1621,109.1,20,131,1.48,770.0,810.029999971,144,891.5,169.2,205.61512778,119.4,12.59,2040.0,1.0,1481735507.25
1622,109.1,20,131,1.48,770.0,810.470000029,144,893.4,169.2,205.61512778,119.4,12.59,2040.0,1.0,1481735507.69
1623,109.1,20,131,1.48,770.0,811.279999971,144,896.7,169.2,205.61512778,119.4,12.59,2040.0,1.0,1481735508.5
1624,109.1,20,131,1.48,770.0,811.629999876,144,898.0,169.2,205.61512778,119.4,12.59,2040.0,1.0,1481735508.85
1625,109.1,20,131,1.48,770.0,811.99000001,144,899.3,169.2,205.61512778,119.4,12.59,2090.0,1.0,1481735509.21
1626,109.1,20,132,1.48,770.0,812.779999971,145,902.9,169.2,203.053507154,119.9,12.59,2090.0,1.0,1481735510.0
1627,108.8,20,132,1.48,770.0,813.139999866,145,904.5,164.7,203.053507154,119.9,12.74,2090.0,1.0,1481735510.36
1628,108.8,20,132,1.48,770.0,813.539999962,145,906.3,164.7,203.053507154,119.9,12.74,2090.0,1.0,1481735510.76
1629,108.8,20,132,1.48,770.0,814.25,145,909.2,164.7,203.053507154,119.9,12.74,2090.0,1.0,1481735511.47
1630,108.8,20,132,1.48,770.0,814.660000086,145,910.7,164.7,203.053507154,119.9,12.74,2090.0,1.0,1481735511.88
1631,108.8,20,132,1.48,770.0,815.059999943,145,912.1,164.7,203.053507154,119.9,12.74,2050.0,1.0,1481735512.28
1632,108.8,20,132,1.48,770.0,815.430000067,145,913.7,164.7,203.053507154,119.9,12.74,2050.0,1.0,1481735512.65
1633,110.5,20,132,1.48,770.0,815.849999905,145,915.8,170.2,204.073020772,119.7,12.6,2050.0,1.0,1481735513.07
1634,110.5,20,132,1.48,770.0,816.720000029,145,919.6,170.2,204.073020772,119.7,12.6,2050.0,1.0,1481735513.94
1635,110.5,20,132,1.48,770.0,817.170000076,145,921.5,170.2,204.073020772,119.7,12.6,2050.0,1.0,1481735514.39
1636,110.5,20,132,1.48,770.0,817.569999933,145,923.0,170.2,204.073020772,119.7,12.6,2050.0,1.0,1481735514.79
1637,110.5,20,132,1.48,770.0,818.029999971,145,924.7,170.2,204.073020772,119.7,12.6,2000.0,1.0,1481735515.25
1638,110.5,20,131,1.48,770.0,818.789999962,146,928.1,170.2,207.172811545,119.1,12.6,2000.0,1.0,1481735516.01
1639,111.1,20,131,1.48,750.0,819.180000067,146,930.0,165.9,207.172811545,119.1,12.37,2000.0,1.0,1481735516.4
1640,111.1,20,131,1.48,750.0,819.599999905,146,931.8,165.9,207.172811545,119.1,12.37,2000.0,1.0,1481735516.82
1641,111.1,20,131,1.48,750.0,820.0,146,933.5,165.9,207.172811545,119.1,12.37,2000.0,1.0,1481735517.22
1642,111.1,20,131,1.48,750.0,820.420000076,146,935.0,165.9,207.172811545,119.1,12.37,2000.0,1.0,1481735517.64
1643,111.1,20,131,1.48,750.0,821.180000067,146,937.9,165.9,207.172811545,119.1,12.37,2060.0,1.0,1481735518.4
1644,111.1,20,131,1.48,750.0,821.569999933,146,939.7,165.9,207.172811545,119.1,12.82,2060.0,1.0,1481735518.79
1645,106.9,20,132,1.51,790.0,822.029999971,146,941.9,165.8,205.099371012,119.5,12.82,2060.0,1.0,1481735519.25
1646,106.9,20,132,1.51,790.0,822.440000057,147,943.7,165.8,205.099371012,119.5,12.82,2060.0,1.0,1481735519.66
1647,106.9,20,132,1.51,790.0,823.24000001,147,947.0,165.8,205.099371012,119.5,12.82,2060.0,1.0,1481735520.46
1648,106.9,20,132,1.51,790.0,823.629999876,147,948.4,165.8,205.099371012,119.5,12.82,2060.0,1.0,1481735520.85
1649,106.9,20,132,1.51,790.0,824.029999971,147,949.9,165.8,205.099371012,119.5,12.82,2070.0,1.0,1481735521.25
1650,106.9,20,132,1.51,790.0,824.779999971,147,953.2,165.8,201.536931233,120.2,12.82,2070.0,1.0,1481735522.0
1651,109.7,20,132,1.45,760.0,825.200000048,147,955.2,163.0,201.536931233,120.2,12.6,2070.0,1.0,1481735522.42
1652,109.7,20,132,1.45,760.0,825.639999866,147,957.1,163.0,201.536931233,120.2,12.6,2070.0,1.0,1481735522.86
1653,109.7,20,132,1.45,760.0,826.029999971,147,958.7,163.0,201.536931233,120.2,12.6,2070.0,1.0,1481735523.25
1654,109.7,20,132,1.45,760.0,826.819999933,147,961.6,163.0,201.536931233,120.2,12.6,2070.0,1.0,1481735524.04
1655,109.7,20,132,1.45,760.0,827.200000048,147,963.0,163.0,201.536931233,120.2,12.6,2070.0,1.0,1481735524.42
1656,109.7,20,132,1.45,760.0,827.639999866,146,965.0,163.0,201.536931233,120.2,12.76,2120.0,1.0,1481735524.86
1657,108.9,20,131,1.45,760.0,827.99000001,146,966.6,160.2,199.538232499,120.6,12.76,2120.0,1.0,1481735525.21
1658,108.9,20,131,1.45,760.0,828.359999895,146,968.3,160.2,199.538232499,120.6,12.76,2120.0,1.0,1481735525.58
1659,108.9,20,131,1.45,760.0,829.24000001,146,972.0,160.2,199.538232499,120.6,12.76,2120.0,1.0,1481735526.46
1660,108.9,20,131,1.45,760.0,829.670000076,146,973.5,160.2,199.538232499,120.6,12.76,2120.0,1.0,1481735526.89
1661,108.9,20,131,1.45,760.0,830.089999914,146,975.1,160.2,199.538232499,120.6,12.76,2050.0,1.0,1481735527.31
1662,108.9,20,131,1.45,760.0,830.49000001,145,976.7,160.2,199.538232499,120.6,12.76,2050.0,1.0,1481735527.71
1663,111.4,20,131,1.45,760.0,831.319999933,145,980.7,166.0,200.035420558,120.5,12.44,2050.0,1.0,1481735528.54
1664,111.4,20,131,1.45,760.0,831.710000038,145,982.3,166.0,200.035420558,120.5,12.44,2050.0,1.0,1481735528.93
1665,111.4,20,131,1.45,760.0,832.099999905,145,983.9,166.0,200.035420558,120.5,12.44,2050.0,1.0,1481735529.32
1666,111.4,20,131,1.45,760.0,832.49000001,145,985.5,166.0,200.035420558,120.5,12.44,2050.0,1.0,1481735529.71
1667,111.4,20,131,1.45,760.0,833.25,145,988.2,166.0,200.035420558,120.5,12.44,2050.0,1.0,1481735530.47
1668,111.4,20,131,1.45,760.0,833.639999866,145,989.9,166.0,200.035420558,120.5,12.44,2110.0,1.0,1481735530.86
1669,113.0,20,132,1.51,770.0,834.079999924,145,992.1,175.6,201.034763031,120.3,12.81,2110.0,1.0,1481735531.3
1670,113.0,20,132,1.51,770.0,834.519999981,145,994.1,175.6,201.034763031,120.3,12.81,2110.0,1.0,1481735531.74
1671,113.0,20,132,1.51,770.0,834.950000048,145,995.9,175.6,201.034763031,120.3,12.81,2110.0,1.0,1481735532.17
1672,113.0,20,132,1.51,770.0,835.690000057,145,998.8,175.6,201.034763031,120.3,12.81,2110.0,1.0,1481735532.91
1673,113.0,20,132,1.51,770.0,836.049999952,145,1000.1,175.6,201.034763031,120.3,12.81,2080.0,1.0,1481735533.27
1674,113.0,20,132,1.51,770.0,836.430000067,145,1001.5,175.6,201.034763031,120.3,12.81,2080.0,1.0,1481735533.65
1675,113.0,20,132,1.51,770.0,837.269999981,145,1005.5,175.6,204.58533774,119.6,12.75,2080.0,1.0,1481735534.49
1676,108.9,20,132,1.45,760.0,837.639999866,145,1007.2,165.8,204.58533774,119.6,12.75,2080.0,1.0,1481735534.86
1677,108.9,20,132,1.45,760.0,838.059999943,145,1008.9,165.8,204.58533774,119.6,12.75,2080.0,1.0,1481735535.28
1678,108.9,20,132,1.45,760.0,838.450000048,145,1010.4,165.8,204.58533774,119.6,12.75,2080.0,1.0,1481735535.67
1679,108.9,20,132,1.45,760.0,838.99000001,145,1012.4,165.8,204.58533774,119.6,12.75,2080.0,1.0,1481735536.21
1680,108.9,20,132,1.45,760.0,839.789999962,145,1015.8,165.8,204.58533774,119.6,12.75,2030.0,1.0,1481735537.01
1681,115.5,20,132,1.48,750.0,840.149999857,145,1017.6,183.5,203.56241295,119.8,12.46,2030.0,1.0,1481735537.37
1682,115.5,20,132,1.48,750.0,840.529999971,145,1019.3,183.5,203.56241295,119.8,12.46,2030.0,1.0,1481735537.75
