index,index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
2053,2053,0.0,26.0,0.0,0.0,0.0,2559.0,178.0,7058.72255244,0.0,0.0,133.220046404,8.62903592875,0.0,0.0,49.244898,16.499292,1459591067.0,3.75318890434636,0.0,0.0,1.0,4.0,1018,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7058.72255244,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2054,2054,0.0,27.0,0.0,0.0,0.0,2560.0,178.0,7062.69684853,0.0,0.0,132.372668434,8.43140724659,0.0,0.0,49.244926,16.499258,1459591068.0,3.777214782440502,0.0,0.0,1.0,4.0,1018,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7062.69684853,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2055,2055,0.0,27.0,0.0,0.0,0.0,2561.0,178.0,7065.9646728,0.0,0.0,134.951527776,8.62408277201,0.0,0.0,49.244949,16.49923,1459591069.0,3.7050340091734832,0.0,0.0,1.0,4.0,1019,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7065.9646728,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2056,2056,0.0,26.0,0.0,0.0,0.0,2562.0,179.0,7070.07125841,0.0,0.0,131.891529621,8.55827896628,0.0,0.0,49.244978,16.499195,1459591070.0,3.7909940193793092,0.0,0.0,1.0,4.0,1019,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7070.07125841,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2057,2057,0.0,26.0,0.0,0.0,0.0,2563.0,179.0,7073.69797615,0.0,0.0,133.535328846,8.66105066181,0.0,0.0,49.245005,16.499167,1459591071.0,3.744327469898445,0.0,0.0,1.0,4.0,1020,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7073.69797615,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2058,2058,0.0,26.0,0.0,0.0,0.0,2564.0,179.0,7077.76407841,0.0,0.0,132.066159276,8.45687965342,0.0,0.0,49.245033,16.499131,1459591072.0,3.785981228961684,0.0,0.0,1.0,4.0,1020,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7077.76407841,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2059,2059,0.0,26.0,0.0,0.0,0.0,2565.0,179.0,7080.945574,0.0,0.0,135.283064223,8.65118240038,0.0,0.0,49.245055,16.499103,1459591073.0,3.695954130487481,0.0,0.0,1.0,4.0,1021,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7080.945574,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2060,2060,0.0,26.0,0.0,0.0,0.0,2566.0,178.0,7084.92712015,0.0,0.0,132.2798953,8.55602473187,0.0,0.0,49.245082,16.499067,1459591074.0,3.7798638928919686,0.0,0.0,1.0,4.0,1021,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7084.92712015,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2061,2061,0.0,26.0,0.0,0.0,0.0,2567.0,178.0,7088.43237796,0.0,0.0,133.704351548,8.68285270977,0.0,0.0,49.245105,16.499034,1459591075.0,3.739594068638069,0.0,0.0,1.0,4.0,1021,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7088.43237796,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2062,2062,0.0,26.0,0.0,0.0,0.0,2568.0,178.0,7092.42954438,0.0,0.0,131.689487486,8.62987706854,0.0,0.0,49.245131,16.498996,1459591076.0,3.796810281102775,0.0,0.0,1.0,4.0,1022,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7092.42954438,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2063,2063,0.0,26.0,0.0,0.0,0.0,2569.0,178.0,7096.16582081,0.0,0.0,132.362846908,8.628231327,0.0,0.0,49.245155,16.49896,1459591077.0,3.7774950575634683,0.0,0.0,1.0,4.0,1022,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7096.16582081,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2064,2064,0.0,26.0,0.0,0.0,0.0,2570.0,178.0,7099.88439665,0.0,0.0,132.206812735,8.68583981022,0.0,0.0,49.24518,16.498926,1459591078.0,3.7819533627379522,0.0,0.0,1.0,4.0,1023,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7099.88439665,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2065,2065,0.0,27.0,0.0,0.0,0.0,2571.0,178.0,7103.85868398,0.0,0.0,131.101873906,8.51813573021,0.0,0.0,49.245208,16.498892,1459591079.0,3.8138280186483056,0.0,0.0,1.0,4.0,1023,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7103.85868398,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2066,2066,0.0,27.0,0.0,0.0,0.0,2572.0,178.0,7107.23319638,0.0,0.0,132.927532987,8.7100211349,0.0,0.0,49.24523,16.49886,1459591080.0,3.761447976687409,0.0,0.0,1.0,4.0,1024,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7107.23319638,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2067,2067,0.0,27.0,0.0,0.0,0.0,2573.0,178.0,7111.43120073,0.0,0.0,129.732324011,8.56789227614,0.0,0.0,49.245259,16.498823,1459591081.0,3.854089594183212,0.0,0.0,1.0,4.0,1024,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7111.43120073,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2068,2068,0.0,27.0,0.0,0.0,0.0,2574.0,178.0,7114.92310191,0.0,0.0,131.794620101,8.77036807604,0.0,0.0,49.245283,16.498792,1459591082.0,3.7937815642006334,0.0,0.0,1.0,4.0,1025,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7114.92310191,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2069,2069,0.0,27.0,0.0,0.0,0.0,2575.0,178.0,7119.25307061,0.0,0.0,128.66535843,8.58628241704,0.0,0.0,49.245313,16.498754,1459591083.0,3.886049874660113,0.0,0.0,1.0,4.0,1025,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7119.25307061,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2070,2070,0.0,27.0,0.0,0.0,0.0,2576.0,178.0,7122.67798451,0.0,0.0,131.512623234,8.74487591451,0.0,0.0,49.245335,16.498721,1459591084.0,3.8019164069927465,0.0,0.0,1.0,4.0,1025,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7122.67798451,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2071,2071,0.0,26.0,0.0,0.0,0.0,2577.0,178.0,7126.69903293,0.0,0.0,129.21609111,8.7794565833,0.0,0.0,49.24536,16.498681,1459591085.0,3.869487118089313,0.0,0.0,1.0,4.0,1026,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7126.69903293,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2072,2072,0.0,26.0,0.0,0.0,0.0,2578.0,178.0,7130.59082548,0.0,0.0,129.36645552,8.83445632802,0.0,0.0,49.245384,16.498642,1459591086.0,3.8649895600076967,0.0,0.0,1.0,4.0,1026,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7130.59082548,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2073,2073,0.0,26.0,0.0,0.0,0.0,2579.0,178.0,7134.63844808,0.0,0.0,128.689331559,8.82244669428,0.0,0.0,49.24541,16.498603,1459591087.0,3.8853259547063987,0.0,0.0,1.0,4.0,1027,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7134.63844808,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2074,2074,0.0,26.0,0.0,0.0,0.0,2580.0,178.0,7138.61998189,0.0,0.0,128.90151138,8.78025839644,0.0,0.0,49.245437,16.498567,1459591088.0,3.878930469061813,0.0,0.0,1.0,4.0,1027,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7138.61998189,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2075,2075,0.0,26.0,0.0,0.0,0.0,2581.0,178.0,7142.46200798,0.0,0.0,129.47615426,8.81936305549,0.0,0.0,49.245464,16.498534,1459591089.0,3.8617149455640623,0.0,0.0,1.0,4.0,1028,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7142.46200798,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2076,2076,0.0,27.0,0.0,0.0,0.0,2582.0,178.0,7146.56857719,0.0,0.0,128.798697767,8.63759993058,0.0,0.0,49.245493,16.498499,1459591090.0,3.882026826890069,0.0,0.0,1.0,4.0,1028,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7146.56857719,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2077,2077,0.0,27.0,0.0,0.0,0.0,2583.0,178.0,7150.14598072,0.0,0.0,130.85199761,8.72116099607,0.0,0.0,49.245519,16.49847,1459591091.0,3.821110943145348,0.0,0.0,1.0,4.0,1028,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7150.14598072,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2078,2078,0.0,27.0,0.0,0.0,0.0,2584.0,179.0,7154.21206549,0.0,0.0,129.447379578,8.55066271017,0.0,0.0,49.245547,16.498434,1459591092.0,3.862573360928633,0.0,0.0,1.0,4.0,1029,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7154.21206549,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2079,2079,0.0,27.0,0.0,0.0,0.0,2585.0,179.0,7157.57215428,0.0,0.0,132.023446786,8.76251298744,0.0,0.0,49.24557,16.498404,1459591093.0,3.7872060771937135,0.0,0.0,1.0,4.0,1029,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7157.57215428,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2080,2080,0.0,27.0,0.0,0.0,0.0,2586.0,179.0,7161.90211276,0.0,0.0,128.817922345,8.60103370246,0.0,0.0,49.2456,16.498366,1459591094.0,3.8814474794966856,0.0,0.0,1.0,4.0,1030,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7161.90211276,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2081,2081,0.0,27.0,0.0,0.0,0.0,2587.0,179.0,7165.52588297,0.0,0.0,131.399195979,8.70323114289,0.0,0.0,49.245625,16.498334,1459591095.0,3.8051983216085215,0.0,0.0,1.0,4.0,1030,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7165.52588297,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2082,2082,0.0,26.0,0.0,0.0,0.0,2588.0,179.0,7169.63902251,0.0,0.0,130.040139757,8.62079383285,0.0,0.0,49.245653,16.498297,1459591096.0,3.8449666459473737,0.0,0.0,1.0,4.0,1031,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7169.63902251,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2083,2083,0.0,26.0,0.0,0.0,0.0,2589.0,179.0,7173.27515394,0.0,0.0,132.06385778,8.59540136811,0.0,0.0,49.245677,16.498263,1459591097.0,3.786047207805563,0.0,0.0,1.0,4.0,1031,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7173.27515394,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2084,2084,0.0,26.0,0.0,0.0,0.0,2590.0,179.0,7176.8142869,0.0,0.0,132.705853911,8.70046733436,0.0,0.0,49.245701,16.498231,1459591098.0,3.767731303965898,0.0,0.0,1.0,4.0,1032,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7176.8142869,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2085,2085,0.0,26.0,0.0,0.0,0.0,2591.0,179.0,7180.79581059,0.0,0.0,131.313311634,8.552869182,0.0,0.0,49.245728,16.498195,1459591099.0,3.8076870789277897,0.0,0.0,1.0,4.0,1032,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7180.79581059,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2086,2086,0.0,26.0,0.0,0.0,0.0,2592.0,179.0,7184.10927992,0.0,0.0,133.701651179,8.72219548182,0.0,0.0,49.245751,16.498166,1459591100.0,3.739669597128603,0.0,0.0,1.0,4.0,1032,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7184.10927992,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2087,2087,0.0,26.0,0.0,0.0,0.0,2593.0,179.0,7188.09080187,0.0,0.0,131.222002747,8.62982449469,0.0,0.0,49.245778,16.49813,1459591101.0,3.8103366015836166,0.0,0.0,1.0,4.0,1033,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7188.09080187,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2088,2088,0.0,26.0,0.0,0.0,0.0,2594.0,179.0,7191.5826878,0.0,0.0,132.666723651,8.80173236494,0.0,0.0,49.245802,16.498099,1459591102.0,3.7688426022739963,0.0,0.0,1.0,4.0,1033,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7191.5826878,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2089,2089,0.0,26.0,0.0,0.0,0.0,2595.0,179.0,7195.73457595,0.0,0.0,130.104949377,8.70274245819,0.0,0.0,49.245831,16.498063,1459591103.0,3.843051339662488,0.0,0.0,1.0,4.0,1034,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7195.73457595,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2090,2090,0.0,26.0,0.0,0.0,0.0,2596.0,179.0,7199.40532208,0.0,0.0,131.542896414,8.78727975425,0.0,0.0,49.245856,16.49803,1459591104.0,3.801041436904117,0.0,0.0,1.0,4.0,1034,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7199.40532208,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2091,2091,0.0,26.0,0.0,0.0,0.0,2597.0,179.0,7203.42509818,0.0,0.0,130.216262552,8.72343232773,0.0,0.0,49.245884,16.497995,1459591105.0,3.8397661720657372,0.0,0.0,1.0,4.0,1035,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7203.42509818,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2092,2092,0.0,26.0,0.0,0.0,0.0,2598.0,179.0,7207.18080591,0.0,0.0,131.045057196,8.76311433665,0.0,0.0,49.24591,16.497962,1459591106.0,3.815481565643225,0.0,0.0,1.0,4.0,1035,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7207.18080591,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2093,2093,0.0,26.0,0.0,0.0,0.0,2599.0,179.0,7211.15507057,0.0,0.0,130.293597918,8.72229186839,0.0,0.0,49.245938,16.497928,1459591107.0,3.8374870906141836,0.0,0.0,1.0,4.0,1035,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7211.15507057,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2094,2094,0.0,27.0,0.0,0.0,0.0,2600.0,179.0,7215.04278309,0.0,0.0,130.676964712,8.56235247368,0.0,0.0,49.245965,16.497894,1459591108.0,3.826229061119945,0.0,0.0,1.0,4.0,1036,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7215.04278309,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2095,2095,0.0,27.0,0.0,0.0,0.0,2601.0,179.0,7218.45038364,0.0,0.0,132.39040701,8.71213971068,0.0,0.0,49.245988,16.497863,1459591109.0,3.776708685261712,0.0,0.0,1.0,4.0,1036,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7218.45038364,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2096,2096,0.0,27.0,0.0,0.0,0.0,2602.0,178.0,7222.56351028,0.0,0.0,129.873940146,8.59391701727,0.0,0.0,49.246016,16.497826,1459591110.0,3.849887047685752,0.0,0.0,1.0,4.0,1037,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7222.56351028,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2097,2097,0.0,27.0,0.0,0.0,0.0,2603.0,178.0,7226.14114219,0.0,0.0,131.59247393,8.75258777288,0.0,0.0,49.246041,16.497795,1459591111.0,3.799609393056723,0.0,0.0,1.0,4.0,1037,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7226.14114219,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2098,2098,0.0,27.0,0.0,0.0,0.0,2604.0,178.0,7230.42517717,0.0,0.0,129.15890628,8.56048303507,0.0,0.0,49.246071,16.497758,1459591112.0,3.8712003252494562,0.0,0.0,1.0,4.0,1038,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7230.42517717,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2099,2099,0.0,27.0,0.0,0.0,0.0,2605.0,178.0,7233.83277453,0.0,0.0,132.1976162,8.72788779911,0.0,0.0,49.246094,16.497727,1459591113.0,3.782216460269274,0.0,0.0,1.0,4.0,1038,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7233.83277453,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2100,2100,0.0,26.0,0.0,0.0,0.0,2606.0,178.0,7237.9458974,0.0,0.0,129.796514962,8.64763877532,0.0,0.0,49.246122,16.49769,1459591114.0,3.852183551664565,0.0,0.0,1.0,4.0,1039,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7237.9458974,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2101,2101,0.0,26.0,0.0,0.0,0.0,2607.0,178.0,7241.48501661,0.0,0.0,131.742349253,8.73050462019,0.0,0.0,49.246146,16.497658,1459591115.0,3.795286806672868,0.0,0.0,1.0,4.0,1039,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7241.48501661,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2102,2102,0.0,26.0,0.0,0.0,0.0,2608.0,178.0,7245.28745495,0.0,0.0,130.723721092,8.74653114812,0.0,0.0,49.246172,16.497624,1459591116.0,3.824860521282995,0.0,0.0,1.0,4.0,1039,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7245.28745495,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2103,2103,0.0,26.0,0.0,0.0,0.0,2609.0,179.0,7249.04315377,0.0,0.0,130.645416044,8.80327011282,0.0,0.0,49.246198,16.497591,1459591117.0,3.8271530310072666,0.0,0.0,1.0,4.0,1040,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7249.04315377,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2104,2104,0.0,26.0,0.0,0.0,0.0,2610.0,179.0,7252.93085803,0.0,0.0,129.91797602,8.93637060155,0.0,0.0,49.246225,16.497557,1459591118.0,3.8485821232546633,0.0,0.0,1.0,4.0,1040,0.0,0.0,0.0,0.0,0.0,179.0,0.0,142,146,160,167,180,192,7252.93085803,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2105,2105,0.0,26.0,0.0,0.0,0.0,2611.0,178.0,7257.34698162,0.0,0.0,128.058414363,8.7688331452,0.0,0.0,49.246257,16.497521,1459591119.0,3.9044681482833146,0.0,0.0,1.0,4.0,1041,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7257.34698162,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2106,2106,0.0,26.0,0.0,0.0,0.0,2612.0,178.0,7261.10012648,0.0,0.0,130.501543393,8.80035931679,0.0,0.0,49.246284,16.49749,1459591120.0,3.8313723117761964,0.0,0.0,1.0,4.0,1041,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7261.10012648,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2107,2107,0.0,26.0,0.0,0.0,0.0,2613.0,178.0,7265.11841463,0.0,0.0,130.011558449,8.56256141781,0.0,0.0,49.246313,16.497457,1459591121.0,3.8458119106089814,0.0,0.0,1.0,4.0,1042,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7265.11841463,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2108,2108,0.0,26.0,0.0,0.0,0.0,2614.0,178.0,7268.20908985,0.0,0.0,133.516682469,8.82892324979,0.0,0.0,49.246335,16.497431,1459591122.0,3.744850386887724,0.0,0.0,1.0,4.0,1042,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7268.20908985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2109,2109,0.0,26.0,0.0,0.0,0.0,2615.0,178.0,7272.49986103,0.0,0.0,129.408016665,8.65241630138,0.0,0.0,49.246367,16.497398,1459591123.0,3.863748266031738,0.0,0.0,1.0,4.0,1043,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7272.49986103,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2110,2110,0.0,26.0,0.0,0.0,0.0,2616.0,178.0,7276.08634453,0.0,0.0,131.847259771,8.73087483375,0.0,0.0,49.246394,16.497371,1459591124.0,3.792266906937839,0.0,0.0,1.0,4.0,1043,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7276.08634453,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2111,2111,0.0,27.0,0.0,0.0,0.0,2617.0,178.0,7280.11147718,0.0,0.0,130.446010795,8.6206254394,0.0,0.0,49.246424,16.49734,1459591125.0,3.833003377817093,0.0,0.0,1.0,4.0,1043,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7280.11147718,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2112,2112,0.0,27.0,0.0,0.0,0.0,2618.0,178.0,7283.92441722,0.0,0.0,131.343579077,8.56963559221,0.0,0.0,49.246453,16.497312,1459591126.0,3.806809617292945,0.0,0.0,1.0,4.0,1044,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7283.92441722,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2113,2113,0.0,27.0,0.0,0.0,0.0,2619.0,178.0,7287.63420155,0.0,0.0,131.916354417,8.57135948314,0.0,0.0,49.246479,16.49728,1459591127.0,3.790280607811924,0.0,0.0,1.0,4.0,1044,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7287.63420155,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2114,2114,0.0,26.0,0.0,0.0,0.0,2620.0,178.0,7291.43662909,0.0,0.0,131.759114952,8.4611682297,0.0,0.0,49.246505,16.497246,1459591128.0,3.7948038751030664,0.0,0.0,1.0,4.0,1045,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7291.43662909,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2115,2115,0.0,26.0,0.0,0.0,0.0,2621.0,178.0,7294.63057181,0.0,0.0,133.858766296,8.70304909792,0.0,0.0,49.246526,16.497216,1459591129.0,3.735280204916554,0.0,0.0,1.0,4.0,1045,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7294.63057181,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2116,2116,0.0,27.0,0.0,0.0,0.0,2622.0,178.0,7298.8250426,0.0,0.0,130.076134876,8.55660146501,0.0,0.0,49.246556,16.497181,1459591130.0,3.8439026534471057,0.0,0.0,1.0,4.0,1046,0.0,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,7298.8250426,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
