index,index,TimeStamp (sec), latitude, longitude, HRCur (bpm),DistanceMeters, Cadence (stokes/min), lapIdx,Speed, WorkoutState, Horizontal (meters), StrokeDistance (meters), Stroke500mPace (sec/500m), ElapsedTime (sec), Power (watts), DriveLength (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
1512,1512,1459586924.0,49.229065,16.5148,177.0,2873.5,12.0,2.0,1.53,4.0,2873.5,7.649999999999999,326.797385620915,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,1.0,563,0.0,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,4768.300000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1513,1513,1459586925.0,49.229065,16.514797,177.0,2873.7,12.0,2.0,1.46,4.0,2873.7,7.3,342.4657534246575,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,1.0,563,0.0,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,4768.500000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1514,1514,1459586926.0,49.229061,16.514797,177.0,2874.1,12.0,2.0,1.41,4.0,2874.1,7.05,354.6099290780142,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,1.0,563,0.0,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,4768.9000000000015,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1515,1515,1459586927.0,49.229062,16.514793,177.0,2874.4,12.0,2.0,1.35,4.0,2874.4,6.75,370.3703703703703,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,1.0,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4769.200000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1516,1516,1459586928.0,49.229067,16.514783,175.0,2875.3,12.0,2.0,1.27,4.0,2875.3,6.3500000000000005,393.7007874015748,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,1.0,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4770.100000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1517,1517,1459586929.0,49.229079,16.514764,175.0,2877.2,12.0,2.0,1.17,4.0,2877.2,5.849999999999999,427.35042735042737,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,1.0,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4772.000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1518,1518,1459586930.0,49.229089,16.514749,175.0,2878.7,12.0,2.0,1.08,4.0,2878.7,5.400000000000001,462.9629629629629,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0800000000000003,0.0,0.0,0.0,1.0,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4773.500000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1519,1519,1459586931.0,49.229108,16.514726,175.0,2881.3,14.0,2.0,0.96,4.0,2881.3,4.114285714285714,520.8333333333334,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,1.0,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4776.100000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1520,1520,1459586932.0,49.229128,16.514703,175.0,2884.2,14.0,2.0,0.85,4.0,2884.2,3.642857142857143,588.2352941176471,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4779.000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1521,1521,1459586933.0,49.229152,16.514677,175.0,2887.3,14.0,2.0,0.73,4.0,2887.3,3.128571428571429,684.931506849315,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,1.0,565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4782.100000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1522,1522,1459586934.0,49.229181,16.51465,174.0,2891.0,22.0,2.0,0.61,4.0,2891.0,1.6636363636363638,819.672131147541,2026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,1.0,565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4785.800000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1523,1523,1459586935.0,49.229208,16.514624,174.0,2894.6,22.0,2.0,0.51,4.0,2894.6,1.3909090909090909,980.3921568627452,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5099999999999999,0.0,0.0,0.0,1.0,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4789.4000000000015,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1524,1524,1459586936.0,49.229238,16.514594,174.0,2898.5,27.0,2.0,0.43,4.0,2898.5,0.9555555555555556,1162.7906976744189,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4299999999999999,0.0,0.0,0.0,1.0,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4793.300000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1525,1525,1459586937.0,49.229262,16.514568,174.0,2901.8,27.0,2.0,0.37,4.0,2901.8,0.8222222222222222,1351.3513513513517,2029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3699999999999999,0.0,0.0,0.0,1.0,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4796.600000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1526,1526,1459586938.0,49.229294,16.514538,174.0,2906.0,27.0,2.0,0.34,4.0,2906.0,0.7555555555555556,1470.5882352941176,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,1.0,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4800.800000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1527,1527,1459586939.0,49.229322,16.514511,174.0,2909.6,27.0,2.0,0.34,4.0,2909.6,0.7555555555555556,1470.5882352941176,2031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,1.0,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4804.4000000000015,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1528,1528,1459586940.0,49.229351,16.514482,173.0,2913.5,27.0,2.0,0.38,4.0,2913.5,0.8444444444444444,1315.7894736842104,2032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38000000000000006,0.0,0.0,0.0,1.0,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4808.300000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1529,1529,1459586941.0,49.229378,16.514458,173.0,2917.0,27.0,2.0,0.42,4.0,2917.0,0.9333333333333332,1190.4761904761906,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,1.0,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4811.800000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1530,1530,1459586942.0,49.229412,16.514429,173.0,2921.3,28.0,2.0,0.48,4.0,2921.3,1.0285714285714285,1041.6666666666667,2034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,1.0,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4816.100000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1531,1531,1459586943.0,49.229443,16.514406,173.0,2925.2,28.0,2.0,0.61,4.0,2925.2,1.3071428571428572,819.672131147541,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,1.0,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4820.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1532,1532,1459586944.0,49.229474,16.514378,173.0,2929.1,28.0,2.0,0.77,4.0,2929.1,1.65,649.3506493506493,2036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,1.0,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4823.9000000000015,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1533,1533,1459586945.0,49.229502,16.514353,173.0,2932.9,28.0,2.0,3.83,4.0,2932.9,8.207142857142857,130.54830287206266,2037.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.0,0.0,0.0,1.0,570,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4827.700000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1534,1534,1459586946.0,49.229538,16.514324,173.0,2937.2,27.0,2.0,3.92,4.0,2937.2,8.71111111111111,127.55102040816328,2038.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9199999999999995,0.0,0.0,0.0,1.0,571,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4832.000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1535,1535,1459586947.0,49.22957,16.514297,173.0,2941.4,27.0,2.0,3.95,4.0,2941.4,8.777777777777779,126.58227848101264,2039.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9500000000000006,0.0,0.0,0.0,1.0,571,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4836.200000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1536,1536,1459586948.0,49.2296,16.514272,173.0,2945.2,27.0,2.0,3.94,4.0,2945.2,8.755555555555556,126.9035532994924,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399999999999995,0.0,0.0,0.0,1.0,571,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4840.000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1537,1537,1459586949.0,49.229631,16.514246,173.0,2949.2,27.0,2.0,4.03,4.0,2949.2,8.955555555555556,124.06947890818856,2041.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030000000000001,0.0,0.0,0.0,1.0,572,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4844.000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1538,1538,1459586950.0,49.229662,16.514219,173.0,2953.0,27.0,2.0,4.02,4.0,2953.0,8.933333333333334,124.37810945273633,2042.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,1.0,572,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4847.800000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1539,1539,1459586951.0,49.229696,16.51419,173.0,2957.4,28.0,2.0,4.04,4.0,2957.4,8.657142857142857,123.76237623762376,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,1.0,573,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4852.200000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1540,1540,1459586952.0,49.229725,16.514166,173.0,2961.1,28.0,2.0,4.04,4.0,2961.1,8.657142857142857,123.76237623762376,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,1.0,573,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4855.900000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1541,1541,1459586953.0,49.229757,16.514136,173.0,2965.3,28.0,2.0,4.04,4.0,2965.3,8.657142857142857,123.76237623762376,2045.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,1.0,574,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4860.100000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1542,1542,1459586954.0,49.229787,16.51411,173.0,2969.0,28.0,2.0,4.02,4.0,2969.0,8.614285714285714,124.37810945273633,2046.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,1.0,574,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4863.800000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1543,1543,1459586955.0,49.229821,16.514078,173.0,2973.5,27.0,2.0,4.04,4.0,2973.5,8.977777777777778,123.76237623762376,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,1.0,575,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4868.300000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1544,1544,1459586956.0,49.229851,16.514052,173.0,2977.4,27.0,2.0,4.03,4.0,2977.4,8.955555555555556,124.06947890818856,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030000000000001,0.0,0.0,0.0,1.0,575,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4872.200000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1545,1545,1459586957.0,49.229884,16.514022,173.0,2981.6,27.0,2.0,4.04,4.0,2981.6,8.977777777777778,123.76237623762376,2049.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,1.0,576,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4876.400000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1546,1546,1459586958.0,49.229913,16.513996,173.0,2985.5,27.0,2.0,4.06,4.0,2985.5,9.02222222222222,123.15270935960592,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,1.0,576,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4880.300000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1547,1547,1459586959.0,49.229946,16.513969,173.0,2989.5,27.0,2.0,4.03,4.0,2989.5,8.955555555555556,124.06947890818856,2051.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030000000000001,0.0,0.0,0.0,1.0,577,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4884.300000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1548,1548,1459586960.0,49.229977,16.513945,173.0,2993.5,27.0,2.0,4.06,4.0,2993.5,9.02222222222222,123.15270935960592,2052.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,1.0,577,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4888.300000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1549,1549,1459586961.0,49.230008,16.513917,173.0,2997.4,27.0,2.0,4.03,4.0,2997.4,8.955555555555556,124.06947890818856,2053.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030000000000001,0.0,0.0,0.0,1.0,577,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4892.200000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1550,1550,1459586962.0,49.230041,16.51389,172.0,3001.7,27.0,2.0,4.08,4.0,3001.7,9.066666666666666,122.54901960784314,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,1.0,578,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,4896.500000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1551,1551,1459586963.0,49.23007,16.513863,172.0,3005.3,27.0,2.0,4.03,4.0,3005.3,8.955555555555556,124.06947890818856,2055.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030000000000001,0.0,0.0,0.0,1.0,578,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,4900.100000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1552,1552,1459586964.0,49.2301,16.513833,172.0,3009.4,27.0,2.0,4.04,4.0,3009.4,8.977777777777778,123.76237623762376,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,1.0,579,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,4904.200000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1553,1553,1459586965.0,49.230126,16.513809,172.0,3012.7,27.0,2.0,3.92,4.0,3012.7,8.71111111111111,127.55102040816328,2057.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9199999999999995,0.0,0.0,0.0,1.0,579,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,4907.500000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1554,1554,1459586966.0,49.230159,16.513779,172.0,3017.0,27.0,2.0,3.91,4.0,3017.0,8.68888888888889,127.8772378516624,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,1.0,580,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,4911.800000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1555,1555,1459586967.0,49.230188,16.513754,172.0,3020.7,27.0,2.0,3.92,4.0,3020.7,8.71111111111111,127.55102040816328,2059.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9199999999999995,0.0,0.0,0.0,1.0,580,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,4915.500000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1556,1556,1459586968.0,49.23022,16.513727,173.0,3024.8,27.0,2.0,3.89,4.0,3024.8,8.644444444444444,128.53470437017995,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8899999999999997,0.0,0.0,0.0,1.0,581,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4919.600000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1557,1557,1459586969.0,49.230251,16.513704,173.0,3028.6,27.0,2.0,3.91,4.0,3028.6,8.68888888888889,127.8772378516624,2061.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,1.0,581,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4923.4000000000015,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1558,1558,1459586970.0,49.230287,16.513677,173.0,3033.1,27.0,2.0,3.93,4.0,3033.1,8.733333333333334,127.22646310432567,2062.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9300000000000006,0.0,0.0,0.0,1.0,581,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4927.9000000000015,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1559,1559,1459586971.0,49.230317,16.513653,173.0,3037.0,27.0,2.0,3.94,4.0,3037.0,8.755555555555556,126.9035532994924,2063.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399999999999995,0.0,0.0,0.0,1.0,582,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4931.800000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1560,1560,1459586972.0,49.23035,16.513626,173.0,3040.9,27.0,2.0,3.95,4.0,3040.9,8.777777777777779,126.58227848101264,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9500000000000006,0.0,0.0,0.0,1.0,582,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4935.700000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1561,1561,1459586973.0,49.230381,16.5136,172.0,3044.9,27.0,2.0,4.04,4.0,3044.9,8.977777777777778,123.76237623762376,2065.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,1.0,583,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,4939.700000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1562,1562,1459586974.0,49.230412,16.513572,172.0,3048.9,27.0,2.0,4.03,4.0,3048.9,8.955555555555556,124.06947890818856,2066.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030000000000001,0.0,0.0,0.0,1.0,583,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,4943.700000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1563,1563,1459586975.0,49.230447,16.513543,173.0,3053.4,27.0,2.0,4.08,4.0,3053.4,9.066666666666666,122.54901960784314,2067.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,1.0,584,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4948.200000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1564,1564,1459586976.0,49.230476,16.513515,173.0,3057.2,27.0,2.0,4.05,4.0,3057.2,9.0,123.4567901234568,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,1.0,584,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4952.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1565,1565,1459586977.0,49.230506,16.513487,173.0,3061.1,27.0,2.0,4.11,4.0,3061.1,9.133333333333336,121.654501216545,2069.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,1.0,585,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4955.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1566,1566,1459586978.0,49.230538,16.51346,173.0,3065.2,27.0,2.0,4.03,4.0,3065.2,8.955555555555556,124.06947890818856,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030000000000001,0.0,0.0,0.0,1.0,585,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4960.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1567,1567,1459586979.0,49.230571,16.513431,173.0,3069.4,27.0,2.0,4.04,4.0,3069.4,8.977777777777778,123.76237623762376,2071.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,1.0,586,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,4964.200000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
