index,index,TimeStamp (sec), latitude, longitude,DistanceMeters, Cadence (stokes/min), lapIdx, WorkoutState, Horizontal (meters), Stroke500mPace (sec/500m), ElapsedTime (sec), HRCur (bpm), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
234,232,1466250896.9099998,38.877817,-77.039748,122.61,23.0,1.0,4.0,122.61,inf,110.91799974441528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,123.81,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
235,235,1466250897.1139998,38.877827,-77.039763,124.32,23.0,1.0,4.0,124.32,inf,111.12199974060059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,125.52,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
236,238,1466250897.36,38.877835,-77.03978,126.17,23.0,1.0,4.0,126.17,inf,111.367999792099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,127.37,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
237,236,1466250897.586,38.877832,-77.03977,124.89,23.0,1.0,4.0,124.89,inf,111.5939998626709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,126.09,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
238,239,1466250897.7859998,38.877838,-77.039785,126.65,23.0,1.0,4.0,126.65,inf,111.79399967193604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,127.85000000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
239,237,1466250897.956,38.877833,-77.039775,125.69,23.0,1.0,4.0,125.69,inf,111.96399998664856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,126.89,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
240,240,1466250898.192,38.877842,-77.039788,127.22,23.0,1.0,4.0,127.22,inf,112.19999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,128.42000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
241,243,1466250898.448,38.877853,-77.0398,128.73,23.0,1.0,4.0,128.73,inf,112.4559998512268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,129.93,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
242,241,1466250898.606,38.877845,-77.039793,127.68,23.0,1.0,4.0,127.68,inf,112.61399984359741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,128.88000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
243,244,1466250898.712,38.877857,-77.039805,129.34,23.0,1.0,4.0,129.34,inf,112.71999979019165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,130.54000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
244,242,1466250898.968,38.877848,-77.039797,128.26,23.0,1.0,4.0,128.26,inf,112.97599983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,129.46,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
245,245,1466250899.1620002,38.87786,-77.03981,129.92,23.0,1.0,4.0,129.92,inf,113.17000007629395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,131.12,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
246,248,1466250899.394,38.877868,-77.039822,131.32,23.0,1.0,4.0,131.32,inf,113.40199995040894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,132.52,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
247,246,1466250899.558,38.877863,-77.039813,130.49,23.0,1.0,4.0,130.49,inf,113.56599998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,131.69000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
248,249,1466250899.85,38.87787,-77.039825,131.89,23.0,1.0,4.0,131.89,inf,113.85799980163574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,133.09,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
249,247,1466250899.986,38.877865,-77.039817,130.96,23.0,1.0,4.0,130.96,inf,113.99399995803833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,132.16000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
250,250,1466250900.25,38.877873,-77.039828,132.22,23.0,1.0,4.0,132.22,inf,114.25799989700317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,133.42000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
251,253,1466250900.408,38.877878,-77.039835,133.26,23.0,1.0,4.0,133.26,inf,114.41599988937378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,134.46,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
252,251,1466250900.538,38.877875,-77.039832,132.68,23.0,1.0,4.0,132.68,inf,114.5460000038147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,133.88000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
253,254,1466250900.8179998,38.87788,-77.039837,133.53,23.0,1.0,4.0,133.53,inf,114.82599973678589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,134.73000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
254,252,1466250900.998,38.877877,-77.039833,133.02,23.0,1.0,4.0,133.02,inf,115.00599980354309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,134.22000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
255,255,1466250901.1020002,38.877882,-77.039838,133.76,23.0,1.0,4.0,133.76,inf,115.1100001335144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,134.96,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
256,258,1466250901.472,38.877885,-77.039845,134.45,23.0,1.0,4.0,134.45,inf,115.47999978065491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,135.65,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
257,256,1466250901.65,38.877882,-77.03984,134.01,23.0,1.0,4.0,134.01,inf,115.6579999923706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,135.21,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
258,259,1466250901.724,38.877887,-77.039847,134.78,23.0,1.0,4.0,134.78,inf,115.73199987411499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,135.98000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
259,257,1466250901.8979998,38.877883,-77.039842,134.2,23.0,1.0,4.0,134.2,inf,115.90599966049194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,135.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
260,263,1466250902.362,38.877892,-77.039857,135.9,24.0,1.0,4.0,135.9,inf,116.36999988555908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,137.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
261,260,1466250902.382,38.877888,-77.03985,135.01,23.0,1.0,4.0,135.01,inf,116.3899998664856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,136.21,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
262,261,1466250902.5159998,38.877888,-77.039852,135.35,23.0,1.0,4.0,135.35,inf,116.52399969100952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,136.55,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
263,264,1466250902.784,38.877892,-77.039858,136.13,24.0,1.0,4.0,136.13,inf,116.79199981689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,137.33,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
264,262,1466250902.9840002,38.87789,-77.039855,135.54,24.0,1.0,4.0,135.54,inf,116.99200010299683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,136.74,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
265,265,1466250903.1220002,38.877893,-77.03986,136.27,24.0,1.0,4.0,136.27,inf,117.13000011444092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,137.47000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
266,268,1466250903.3860002,38.877897,-77.039867,136.83,24.0,1.0,4.0,136.83,inf,117.39400005340576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,138.03000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
267,266,1466250903.598,38.877893,-77.039862,136.5,24.0,1.0,4.0,136.5,inf,117.60599994659424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,137.70000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
268,269,1466250903.856,38.877898,-77.039867,137.17,24.0,1.0,4.0,137.17,inf,117.86399984359741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,138.37,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
269,267,1466250903.9699998,38.877895,-77.039863,136.59,24.0,1.0,4.0,136.59,inf,117.97799968719482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,137.79000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
270,270,1466250904.172,38.877902,-77.039867,137.33,24.0,1.0,4.0,137.33,inf,118.17999982833862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,138.53000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
271,273,1466250904.442,38.877908,-77.039867,138.23,24.0,1.0,4.0,138.23,inf,118.44999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,139.43,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
272,271,1466250904.5500002,38.877903,-77.039867,137.69,24.0,1.0,4.0,137.69,inf,118.55800008773804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,138.89000000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
273,274,1466250904.752,38.877912,-77.039868,138.42,24.0,1.0,4.0,138.42,inf,118.75999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,139.62,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
274,272,1466250904.998,38.877907,-77.039867,137.88,24.0,1.0,4.0,137.88,inf,119.00599980354309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,139.08,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
275,275,1466250905.178,38.877913,-77.039868,138.83,24.0,1.0,4.0,138.83,inf,119.1859998703003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,140.03000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
276,278,1466250905.336,38.877918,-77.039872,139.48,24.0,1.0,4.0,139.48,inf,119.3439998626709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,140.68,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
277,276,1466250905.6079998,38.877915,-77.03987,139.02,24.0,1.0,4.0,139.02,inf,119.61599969863892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,140.22000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
278,279,1466250905.7740002,38.87792,-77.039873,139.67,24.0,1.0,4.0,139.67,inf,119.78200006484985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,140.87,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
279,277,1466250905.9120002,38.877917,-77.039872,139.25,24.0,1.0,4.0,139.25,inf,119.92000007629395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,140.45000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
280,280,1466250906.164,38.877922,-77.039875,139.9,24.0,1.0,4.0,139.9,inf,120.17199993133545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,141.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
281,283,1466250906.414,38.877932,-77.039882,140.99,24.0,1.0,4.0,140.99,inf,120.42199993133545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,142.19000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
282,281,1466250906.6220002,38.877925,-77.039877,140.14,24.0,1.0,4.0,140.14,inf,120.63000011444092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,141.34,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
283,284,1466250906.736,38.877935,-77.039883,141.37,24.0,1.0,4.0,141.37,inf,120.74399995803833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,142.57000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
284,282,1466250906.896,38.877928,-77.03988,140.53,24.0,1.0,4.0,140.53,inf,120.90399980545044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,141.73000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
285,285,1466250907.1279998,38.877938,-77.039887,141.77,24.0,1.0,4.0,141.77,inf,121.13599967956543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,142.97000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
286,288,1466250907.4299998,38.877945,-77.039895,142.99,24.0,1.0,4.0,142.99,inf,121.4379997253418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,144.19000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
287,286,1466250907.5560002,38.877942,-77.039888,142.25,24.0,1.0,4.0,142.25,inf,121.5640001296997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,143.45000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
288,289,1466250907.7259998,38.877948,-77.0399,143.32,24.0,1.0,4.0,143.32,inf,121.7339997291565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,144.52,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
289,287,1466250907.94,38.877943,-77.039892,142.65,24.0,1.0,4.0,142.65,inf,121.94799995422363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,143.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
290,290,1466250908.132,38.87795,-77.039903,143.89,24.0,1.0,4.0,143.89,inf,122.1399998664856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,145.09,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
291,293,1466250908.4299998,38.877955,-77.039912,144.83,24.0,1.0,4.0,144.83,inf,122.4379997253418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,146.03000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
292,291,1466250908.5500002,38.877952,-77.039907,144.24,24.0,1.0,4.0,144.24,inf,122.55800008773804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,145.44000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
293,294,1466250908.724,38.877957,-77.039915,145.19,24.0,1.0,4.0,145.19,inf,122.73199987411499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,146.39000000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
294,292,1466250908.9299998,38.877953,-77.039908,144.56,24.0,1.0,4.0,144.56,inf,122.9379997253418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,145.76000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
295,295,1466250909.1599998,38.877958,-77.039918,145.54,24.0,1.0,4.0,145.54,inf,123.16799974441528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,146.74,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
296,298,1466250909.436,38.877963,-77.039928,146.56,24.0,1.0,4.0,146.56,inf,123.44400000572205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,147.76000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
297,296,1466250909.6220002,38.87796,-77.039922,145.87,24.0,1.0,4.0,145.87,inf,123.63000011444092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,147.07000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
298,299,1466250909.7340002,38.877965,-77.03993,146.9,24.0,1.0,4.0,146.9,inf,123.74200010299683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,148.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
299,297,1466250909.9120002,38.877962,-77.039925,146.2,24.0,1.0,4.0,146.2,inf,123.92000007629395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,147.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
300,300,1466250910.1680002,38.877967,-77.039933,147.13,24.0,1.0,4.0,147.13,inf,124.17600011825562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,148.33,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
