index,Interval,Type, Horizontal (meters),Time,Stroke, Cadence (stokes/min),Speed(m/s),Split,TimeStamp (sec), Stroke500mPace (sec/500m), HRCur (bpm), ElapsedTime (sec), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), lapIdx, Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
438,439,D,8780.0,0:48:30.3,1047,16.9,2.596,3:12.6,1712905727.4616609,192.6,128.0,2893.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596053997923157,0.0,0.0,0.0,0,1.0,4.0,1091,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8780.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
439,440,D,8800.0,0:48:37.7,1049,20.4,2.701,3:05.2,1712905734.861661,185.2,127.0,2900.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.699784017278618,0.0,0.0,0.0,0,1.0,4.0,1093,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
440,441,D,8820.0,0:48:44.8,1052,21.0,2.795,2:58.9,1712905742.061661,178.9,128.0,2907.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.794857462269424,0.0,0.0,0.0,0,1.0,4.0,1096,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8820.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
441,442,D,8840.0,0:48:51.4,1054,20.3,3.019,2:45.6,1712905748.661661,165.6,132.0,2914.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0193236714975846,0.0,0.0,0.0,0,1.0,4.0,1098,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8840.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
442,443,D,8860.0,0:48:58.7,1056,14.2,2.741,3:02.4,1712905755.9616609,182.4,130.0,2921.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7412280701754383,0.0,0.0,0.0,0,1.0,4.0,1100,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8860.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
443,444,D,8880.0,0:49:07.1,1058,15.9,2.397,3:28.6,1712905764.2616608,208.6,129.0,2930.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3969319271332696,0.0,0.0,0.0,0,1.0,4.0,1102,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8880.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
444,445,D,8900.0,0:49:15.1,1060,16.9,2.49,3:20.8,1712905772.361661,200.8,127.0,2938.2000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49003984063745,0.0,0.0,0.0,0,1.0,4.0,1104,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8900.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
445,446,D,8920.0,0:49:22.0,1062,19.1,2.896,2:52.7,1712905779.2616608,172.7,127.0,2945.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.895193977996526,0.0,0.0,0.0,0,1.0,4.0,1106,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8920.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
446,447,D,8940.0,0:49:28.8,1064,19.2,2.936,2:50.3,1712905786.061661,170.3,127.0,2951.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935995302407516,0.0,0.0,0.0,0,1.0,4.0,1109,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8940.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
447,448,D,8960.0,0:49:35.8,1067,20.6,2.864,2:54.6,1712905793.061661,174.6,127.0,2958.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86368843069874,0.0,0.0,0.0,0,1.0,4.0,1111,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8960.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
448,449,D,8980.0,0:49:42.5,1069,20.3,2.984,2:47.6,1712905799.7616608,167.6,127.0,2965.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.983293556085919,0.0,0.0,0.0,0,1.0,4.0,1113,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8980.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
449,450,D,9000.0,0:49:49.1,1071,19.2,3.055,2:43.7,1712905806.2616608,163.7,127.0,2972.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0543677458766036,0.0,0.0,0.0,0,1.0,4.0,1115,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
450,451,D,9020.0,0:49:55.7,1073,19.3,3.012,2:46.0,1712905812.9616609,166.0,129.0,2978.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0120481927710845,0.0,0.0,0.0,0,1.0,4.0,1117,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9020.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
451,452,D,9040.0,0:50:02.8,1076,20.6,2.826,2:56.10,1712905819.9616609,177.0,132.0,2985.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824858757062147,0.0,0.0,0.0,0,1.0,4.0,1120,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9040.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
452,453,D,9060.0,0:50:09.0,1078,21.1,3.216,2:35.5,1712905826.2616608,155.5,134.0,2992.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.215434083601286,0.0,0.0,0.0,0,1.0,4.0,1122,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9060.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
453,454,D,9080.0,0:50:15.0,1080,20.7,3.36,2:28.8,1712905832.161661,148.8,135.0,2998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3602150537634405,0.0,0.0,0.0,0,1.0,4.0,1124,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9080.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
454,455,D,9100.0,0:50:21.0,1082,21.3,3.324,2:30.4,1712905838.161661,150.4,137.0,3004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324468085106383,0.0,0.0,0.0,0,1.0,4.0,1126,0.0,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9100.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
455,456,D,9120.0,0:50:26.8,1084,22.5,3.414,2:26.5,1712905844.061661,146.5,138.0,3009.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4129692832764507,0.0,0.0,0.0,0,1.0,4.0,1128,0.0,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9120.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
456,457,D,9140.0,0:50:32.7,1087,22.7,3.404,2:26.9,1712905849.9616609,146.9,139.0,3015.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4036759700476513,0.0,0.0,0.0,0,1.0,4.0,1131,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9140.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
457,458,D,9160.0,0:50:39.0,1089,22.5,3.192,2:36.7,1712905856.161661,156.7,140.0,3022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1908104658583283,0.0,0.0,0.0,0,1.0,4.0,1133,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9160.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
458,459,D,9180.0,0:50:45.0,1091,22.5,3.333,2:30.0,1712905862.161661,150.0,142.0,3028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0,1.0,4.0,1135,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9180.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
459,460,D,9200.0,0:50:50.9,1093,22.2,3.351,2:29.2,1712905868.161661,149.2,143.0,3034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3512064343163543,0.0,0.0,0.0,0,1.0,4.0,1137,0.0,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9200.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
460,461,D,9220.0,0:50:56.8,1096,21.9,3.395,2:27.3,1712905874.061661,147.3,144.0,3039.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.394433129667345,0.0,0.0,0.0,0,1.0,4.0,1140,0.0,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9220.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
461,462,D,9240.0,0:51:03.0,1098,21.8,3.216,2:35.5,1712905880.2616608,155.5,145.0,3046.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.215434083601286,0.0,0.0,0.0,0,1.0,4.0,1142,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9240.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
462,463,D,9260.0,0:51:10.6,1099,24.3,2.656,3:08.3,1712905887.7616608,188.3,143.0,3053.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.655337227827934,0.0,0.0,0.0,0,1.0,4.0,1145,0.0,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9260.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
463,464,D,9280.0,0:51:20.2,1100,16.3,2.071,4:01.4,1712905897.4616609,241.4,123.0,3063.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.071251035625518,0.0,0.0,0.0,0,1.0,4.0,1148,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9280.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
464,465,D,9300.0,0:51:33.3,1100,0.0,1.529,5:26.10,1712905910.561661,327.0,117.0,3076.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.529051987767584,0.0,0.0,0.0,0,1.0,4.0,1148,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9300.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
465,466,D,9320.0,0:51:42.0,1102,14.8,2.311,3:36.4,1712905919.161661,216.4,118.0,3085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310536044362292,0.0,0.0,0.0,0,1.0,4.0,1150,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9320.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
466,467,D,9340.0,0:51:51.2,1103,21.4,2.162,3:51.3,1712905928.4616609,231.3,120.0,3094.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1616947686986596,0.0,0.0,0.0,0,1.0,4.0,1153,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9340.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
467,468,D,9360.0,0:51:59.3,1105,16.6,2.476,3:21.10,1712905936.4616609,202.0,122.0,3102.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4752475247524752,0.0,0.0,0.0,0,1.0,4.0,1155,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9360.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
468,469,D,9380.0,0:52:07.1,1107,16.6,2.55,3:16.1,1712905944.361661,196.1,124.0,3110.2000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5497195308516063,0.0,0.0,0.0,0,1.0,4.0,1157,0.0,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9380.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
469,470,D,9400.0,0:52:15.4,1109,15.8,2.429,3:25.9,1712905952.561661,205.9,125.0,3118.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4283632831471587,0.0,0.0,0.0,0,1.0,4.0,1160,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9400.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
470,471,D,9420.0,0:52:32.7,1111,17.9,1.154,7:13.2,1712905969.9616609,433.2,104.0,3135.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154201292705448,0.0,0.0,0.0,0,1.0,4.0,1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9420.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
471,472,D,9440.0,0:52:40.5,1114,21.3,2.575,3:14.2,1712905977.661661,194.2,115.0,3143.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5746652935118437,0.0,0.0,0.0,0,1.0,4.0,1167,0.0,115.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9440.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
472,473,D,9460.0,0:52:47.6,1116,19.3,2.795,2:58.9,1712905984.861661,178.9,116.0,3150.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.794857462269424,0.0,0.0,0.0,0,1.0,4.0,1170,0.0,116.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9460.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
473,474,D,9480.0,0:52:54.4,1118,16.6,2.936,2:50.3,1712905991.661661,170.3,123.0,3157.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935995302407516,0.0,0.0,0.0,0,1.0,4.0,1172,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9480.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
474,475,D,9500.0,0:53:04.4,1119,18.1,2.0,4:10.0,1712906001.661661,250.0,127.0,3167.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1.0,4.0,1175,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
475,476,D,9520.0,0:53:13.4,1121,16.1,2.222,3:45.0,1712906010.661661,225.0,127.0,3176.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0,1.0,4.0,1177,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9520.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
