To determine when a piece begins or ends look for the piece number to change.,,,,,,,,,,,,,,,,
Workout data for: sander    Club: CVK Brno    Date: 2017-09-25 17:22,,,,,,,,,,,,,,,,
DateTime,TOTAL Time Since Start BoatCoach,TOTAL Distance Since Start BoatCoach(m),Elapsed Time,Piece Number,Stroke Rate,Cumulative Stroke Count,Piece Stroke Count,Cumulative Distance(m),Piece Distance(km),Average Speed(/500m),Last 10 Stroke Speed(/500m),Heart Rate,Calories,Calories/hr,Latitude,Longitude
2017-09-25 18:00:32.5 GMT+02:00,0:38:09,6389,0:05:00,3,26.3,623,133,6668,1.1,0:02:13,0:02:17,0,590,1216,49.261338,16.467071
2017-09-25 18:00:33.0 GMT+02:00,0:38:09,6400,0:05:00,3,28,624,134,6680,1.11,0:02:13,0:02:18,0,591,1191,49.261328,16.467122
2017-09-25 18:00:34.0 GMT+02:00,0:38:10,6400,0:05:01,3,44.2,625,135,6680,1.11,0:02:13,0:02:18,0,591,1191,49.26132,16.467171
2017-09-25 18:00:35.1 GMT+02:00,0:38:11,6400,0:05:02,3,44.2,625,135,6680,1.11,0:02:13,0:02:18,0,591,1191,49.261311,16.467225
2017-09-25 18:00:36.1 GMT+02:00,0:38:12,6411,0:05:03,3,44.2,625,135,6692,1.13,0:02:13,0:02:18,0,592,1212,49.2613,16.467282
2017-09-25 18:00:37.1 GMT+02:00,0:38:13,6411,0:05:04,3,44.2,625,135,6692,1.13,0:02:13,0:02:18,0,592,1212,49.261291,16.467335
2017-09-25 18:00:38.2 GMT+02:00,0:38:15,6411,0:05:06,3,44.2,626,136,6692,1.13,0:02:13,0:02:18,0,592,1212,49.261281,16.467388
2017-09-25 18:00:39.2 GMT+02:00,0:38:16,6422,0:05:07,3,44.2,626,136,6704,1.14,0:02:13,0:02:18,0,593,1283,49.261272,16.46744
2017-09-25 18:00:40.3 GMT+02:00,0:38:17,6422,0:05:08,3,44.2,626,136,6704,1.14,0:02:13,0:02:18,0,593,1283,49.261262,16.467491
2017-09-25 18:00:41.3 GMT+02:00,0:38:18,6422,0:05:09,3,27.2,627,137,6704,1.14,0:02:13,0:02:18,0,593,1283,49.261257,16.467537
2017-09-25 18:00:42.3 GMT+02:00,0:38:19,6433,0:05:10,3,27.2,627,137,6715,1.15,0:02:13,0:02:18,0,594,1325,49.261246,16.467588
2017-09-25 18:00:43.4 GMT+02:00,0:38:20,6433,0:05:11,3,27.2,628,138,6715,1.15,0:02:13,0:02:18,0,594,1325,49.261237,16.467637
2017-09-25 18:00:44.4 GMT+02:00,0:38:21,6433,0:05:12,3,27.2,628,138,6715,1.15,0:02:13,0:02:18,0,594,1325,49.261226,16.46769
2017-09-25 18:00:45.5 GMT+02:00,0:38:22,6443,0:05:13,3,27.2,629,139,6726,1.16,0:02:13,0:02:15,0,596,1353,49.26122,16.467733
2017-09-25 18:00:46.0 GMT+02:00,0:38:22,6443,0:05:13,3,27.2,629,139,6726,1.16,0:02:13,0:02:15,0,596,1353,49.26121,16.467786
2017-09-25 18:00:47.0 GMT+02:00,0:38:23,6443,0:05:14,3,27.2,629,139,6726,1.16,0:02:13,0:02:15,0,596,1353,49.261198,16.467833
2017-09-25 18:00:48.1 GMT+02:00,0:38:25,6454,0:05:15,3,27.2,629,139,6737,1.17,0:02:13,0:02:13,0,597,1353,49.261187,16.467883
2017-09-25 18:00:49.1 GMT+02:00,0:38:26,6454,0:05:16,3,27.2,629,139,6737,1.17,0:02:13,0:02:13,0,597,1353,49.261177,16.467937
2017-09-25 18:00:50.1 GMT+02:00,0:38:27,6454,0:05:17,3,26.8,630,140,6737,1.17,0:02:13,0:02:13,0,597,1353,49.261168,16.467987
2017-09-25 18:00:51.2 GMT+02:00,0:38:28,6466,0:05:19,3,26.8,630,140,6749,1.18,0:02:13,0:02:11,0,598,1359,49.261156,16.468041
2017-09-25 18:00:52.2 GMT+02:00,0:38:29,6466,0:05:20,3,26.5,631,141,6749,1.18,0:02:13,0:02:11,0,598,1359,49.261142,16.468093
2017-09-25 18:00:53.3 GMT+02:00,0:38:30,6466,0:05:21,3,26.5,632,142,6749,1.18,0:02:13,0:02:11,0,598,1359,49.261132,16.468148
2017-09-25 18:00:54.4 GMT+02:00,0:38:31,6477,0:05:22,3,26.5,632,142,6760,1.2,0:02:13,0:02:11,0,599,1398,49.261124,16.468186
2017-09-25 18:00:55.4 GMT+02:00,0:38:32,6477,0:05:23,3,30.3,633,143,6760,1.2,0:02:13,0:02:11,0,599,1398,49.261114,16.468237
2017-09-25 18:00:56.0 GMT+02:00,0:38:32,6477,0:05:23,3,30.3,633,143,6760,1.2,0:02:13,0:02:11,0,599,1398,49.261114,16.468237
2017-09-25 18:00:57.0 GMT+02:00,0:38:33,6489,0:05:24,3,40.8,634,144,6772,1.21,0:02:13,0:02:11,0,600,1385,49.261093,16.468344
2017-09-25 18:00:58.0 GMT+02:00,0:38:34,6489,0:05:25,3,40.8,634,144,6772,1.21,0:02:13,0:02:11,0,600,1385,49.261083,16.468398
2017-09-25 18:00:59.1 GMT+02:00,0:38:35,6489,0:05:26,3,30.3,635,145,6772,1.21,0:02:13,0:02:11,0,600,1385,49.261074,16.468443
2017-09-25 18:01:00.1 GMT+02:00,0:38:36,6500,0:05:27,3,30.3,635,145,6784,1.22,0:02:13,0:02:10,0,601,1400,49.261063,16.468495
2017-09-25 18:01:01.2 GMT+02:00,0:38:38,6500,0:05:29,3,27.9,636,146,6784,1.22,0:02:13,0:02:10,0,601,1400,49.261052,16.468547
2017-09-25 18:01:02.2 GMT+02:00,0:38:39,6500,0:05:30,3,27.9,636,146,6784,1.22,0:02:13,0:02:10,0,601,1400,49.261039,16.4686
2017-09-25 18:01:03.2 GMT+02:00,0:38:40,6511,0:05:31,3,27.9,637,147,6795,1.23,0:02:13,0:02:10,0,602,1375,49.261026,16.468642
2017-09-25 18:01:04.3 GMT+02:00,0:38:41,6511,0:05:32,3,29.4,638,148,6795,1.23,0:02:13,0:02:10,0,602,1375,49.261015,16.468691
2017-09-25 18:01:05.3 GMT+02:00,0:38:42,6511,0:05:33,3,47.6,639,149,6795,1.23,0:02:13,0:02:10,0,602,1375,49.261003,16.468739
2017-09-25 18:01:06.4 GMT+02:00,0:38:43,6522,0:05:34,3,47.6,639,149,6807,1.24,0:02:13,0:02:10,0,604,1364,49.260988,16.468789
2017-09-25 18:01:07.4 GMT+02:00,0:38:44,6522,0:05:35,3,47.6,640,150,6807,1.24,0:02:13,0:02:10,0,604,1364,49.260977,16.468845
2017-09-25 18:01:08.4 GMT+02:00,0:38:45,6522,0:05:36,3,47.6,640,150,6807,1.24,0:02:13,0:02:10,0,604,1364,49.260962,16.468899
2017-09-25 18:01:09.0 GMT+02:00,0:38:45,6522,0:05:36,3,47.6,640,150,6807,1.24,0:02:13,0:02:10,0,604,1364,49.260962,16.468899
2017-09-25 18:01:10.0 GMT+02:00,0:38:46,6534,0:05:37,3,30.3,641,151,6819,1.25,0:02:13,0:02:10,0,605,1407,49.260936,16.468998
2017-09-25 18:01:11.0 GMT+02:00,0:38:47,6534,0:05:38,3,30.3,642,152,6819,1.25,0:02:13,0:02:10,0,605,1407,49.260923,16.469048
2017-09-25 18:01:12.1 GMT+02:00,0:38:49,6545,0:05:39,3,50,643,153,6831,1.27,0:02:13,0:02:10,0,606,1443,49.260913,16.469097
2017-09-25 18:01:13.1 GMT+02:00,0:38:50,6545,0:05:40,3,50,643,153,6831,1.27,0:02:13,0:02:10,0,606,1443,49.260899,16.469147
2017-09-25 18:01:14.2 GMT+02:00,0:38:51,6545,0:05:42,3,50,644,154,6831,1.27,0:02:13,0:02:10,0,606,1443,49.260885,16.469198
2017-09-25 18:01:15.2 GMT+02:00,0:38:52,6556,0:05:43,3,50,644,154,6842,1.28,0:02:13,0:02:09,0,607,1436,49.260872,16.469249
2017-09-25 18:01:16.2 GMT+02:00,0:38:53,6556,0:05:44,3,50,644,154,6842,1.28,0:02:13,0:02:09,0,607,1436,49.260858,16.4693
2017-09-25 18:01:17.4 GMT+02:00,0:38:54,6556,0:05:45,3,50,644,154,6842,1.28,0:02:13,0:02:09,0,607,1436,49.260845,16.469349
2017-09-25 18:01:18.4 GMT+02:00,0:38:55,6567,0:05:46,3,50,644,154,6854,1.29,0:02:13,0:02:08,0,608,1436,49.26083,16.4694
2017-09-25 18:01:19.5 GMT+02:00,0:38:56,6567,0:05:47,3,29.1,645,155,6854,1.29,0:02:13,0:02:08,0,608,1436,49.260816,16.469451
2017-09-25 18:01:20.0 GMT+02:00,0:38:56,6567,0:05:47,3,29.1,645,155,6854,1.29,0:02:13,0:02:08,0,608,1436,49.260802,16.469498
2017-09-25 18:01:21.0 GMT+02:00,0:38:57,6578,0:05:48,3,29.1,646,156,6866,1.3,0:02:13,0:02:08,0,610,1452,49.260786,16.469548
2017-09-25 18:01:22.1 GMT+02:00,0:38:58,6578,0:05:49,3,29.1,646,156,6866,1.3,0:02:13,0:02:08,0,610,1452,49.260774,16.469598
2017-09-25 18:01:23.1 GMT+02:00,0:38:59,6578,0:05:50,3,24.4,647,157,6866,1.3,0:02:13,0:02:08,0,610,1452,49.260761,16.469653
2017-09-25 18:01:24.1 GMT+02:00,0:39:00,6590,0:05:51,3,24.4,647,157,6878,1.31,0:02:12,0:02:08,0,611,1444,49.260746,16.469704
2017-09-25 18:01:25.2 GMT+02:00,0:39:02,6590,0:05:53,3,24.4,647,157,6878,1.31,0:02:12,0:02:08,0,611,1444,49.260732,16.469757
2017-09-25 18:01:26.2 GMT+02:00,0:39:03,6590,0:05:54,3,24.4,648,158,6878,1.31,0:02:12,0:02:08,0,611,1444,49.260723,16.469805
2017-09-25 18:01:27.3 GMT+02:00,0:39:04,6602,0:05:55,3,24.4,649,159,6890,1.33,0:02:12,0:02:08,0,612,1495,49.260708,16.469861
2017-09-25 18:01:28.3 GMT+02:00,0:39:05,6602,0:05:56,3,24.4,649,159,6890,1.33,0:02:12,0:02:08,0,612,1495,49.26069,16.469912
2017-09-25 18:01:29.3 GMT+02:00,0:39:06,6602,0:05:57,3,24.4,649,159,6890,1.33,0:02:12,0:02:08,0,612,1495,49.260678,16.469962
2017-09-25 18:01:30.4 GMT+02:00,0:39:07,6613,0:05:58,3,27.2,650,160,6902,1.34,0:02:12,0:02:08,0,613,1508,49.260664,16.469999
2017-09-25 18:01:31.4 GMT+02:00,0:39:08,6613,0:05:59,3,27.2,650,160,6902,1.34,0:02:12,0:02:08,0,613,1508,49.260653,16.470047
2017-09-25 18:01:32.5 GMT+02:00,0:39:09,6613,0:06:00,3,27.2,651,161,6902,1.34,0:02:12,0:02:08,0,613,1508,49.260641,16.470097
2017-09-25 18:01:33.0 GMT+02:00,0:39:09,6624,0:06:00,3,27.2,651,161,6913,1.35,0:02:12,0:02:08,0,614,1449,49.260628,16.470146
2017-09-25 18:01:34.0 GMT+02:00,0:39:10,6624,0:06:01,3,27.2,652,162,6913,1.35,0:02:12,0:02:08,0,614,1449,49.260616,16.470194
2017-09-25 18:01:35.1 GMT+02:00,0:39:12,6624,0:06:02,3,27.2,652,162,6913,1.35,0:02:12,0:02:08,0,614,1449,49.260604,16.470241
2017-09-25 18:01:36.1 GMT+02:00,0:39:13,6635,0:06:03,3,27.2,652,162,6924,1.36,0:02:12,0:02:08,0,616,1451,49.260591,16.470289
2017-09-25 18:01:37.1 GMT+02:00,0:39:14,6635,0:06:04,3,26.5,653,163,6924,1.36,0:02:12,0:02:08,0,616,1451,49.26058,16.470337
2017-09-25 18:01:38.2 GMT+02:00,0:39:15,6635,0:06:06,3,29.7,654,164,6924,1.36,0:02:12,0:02:08,0,616,1451,49.260567,16.470385
2017-09-25 18:01:39.2 GMT+02:00,0:39:16,6645,0:06:07,3,29.7,654,164,6935,1.37,0:02:12,0:02:08,0,617,1428,49.260556,16.470427
2017-09-25 18:01:40.4 GMT+02:00,0:39:17,6645,0:06:08,3,27.3,655,165,6935,1.37,0:02:12,0:02:08,0,617,1428,49.260542,16.470477
2017-09-25 18:01:41.4 GMT+02:00,0:39:18,6645,0:06:09,3,37.5,656,166,6935,1.37,0:02:12,0:02:08,0,617,1428,49.260534,16.470524
2017-09-25 18:01:42.4 GMT+02:00,0:39:19,6656,0:06:10,3,37.5,656,166,6946,1.38,0:02:12,0:02:08,0,618,1368,49.26052,16.470571
2017-09-25 18:01:43.0 GMT+02:00,0:39:19,6656,0:06:10,3,37.5,656,166,6946,1.38,0:02:12,0:02:08,0,618,1368,49.26052,16.470571
2017-09-25 18:01:44.0 GMT+02:00,0:39:20,6656,0:06:11,3,30.3,657,167,6946,1.38,0:02:12,0:02:08,0,618,1368,49.260492,16.470678
2017-09-25 18:01:45.0 GMT+02:00,0:39:21,6668,0:06:12,3,30.3,657,167,6958,1.39,0:02:12,0:02:09,0,619,1366,49.260478,16.470728
2017-09-25 18:01:46.1 GMT+02:00,0:39:22,6668,0:06:13,3,30.3,658,168,6958,1.39,0:02:12,0:02:09,0,619,1366,49.260469,16.470778
2017-09-25 18:01:47.1 GMT+02:00,0:39:23,6668,0:06:14,3,30.3,658,168,6958,1.39,0:02:12,0:02:09,0,619,1366,49.260459,16.470828
2017-09-25 18:01:48.2 GMT+02:00,0:39:25,6679,0:06:16,3,27.3,659,169,6970,1.4,0:02:12,0:02:11,0,620,1329,49.260445,16.470875
2017-09-25 18:01:49.2 GMT+02:00,0:39:26,6679,0:06:17,3,27.3,660,170,6970,1.4,0:02:12,0:02:11,0,620,1329,49.260433,16.470922
2017-09-25 18:01:50.2 GMT+02:00,0:39:27,6679,0:06:18,3,45.5,661,171,6970,1.4,0:02:12,0:02:11,0,620,1329,49.260421,16.470969
2017-09-25 18:01:51.3 GMT+02:00,0:39:28,6690,0:06:19,3,45.5,661,171,6981,1.42,0:02:12,0:02:11,0,621,1331,49.260407,16.471021
2017-09-25 18:01:52.3 GMT+02:00,0:39:29,6690,0:06:20,3,45.5,662,172,6981,1.42,0:02:12,0:02:11,0,621,1331,49.260396,16.471073
2017-09-25 18:01:53.4 GMT+02:00,0:39:30,6690,0:06:21,3,45.5,662,172,6981,1.42,0:02:12,0:02:11,0,621,1331,49.260387,16.471125
2017-09-25 18:01:54.4 GMT+02:00,0:39:31,6701,0:06:22,3,30.3,663,173,6993,1.43,0:02:12,0:02:12,0,623,1345,49.260373,16.471175
2017-09-25 18:01:55.4 GMT+02:00,0:39:32,6701,0:06:23,3,30.3,663,173,6993,1.43,0:02:12,0:02:12,0,623,1345,49.260358,16.47122
2017-09-25 18:01:56.0 GMT+02:00,0:39:32,6701,0:06:23,3,30.3,663,173,6993,1.43,0:02:12,0:02:12,0,623,1345,49.260358,16.47122
2017-09-25 18:01:57.0 GMT+02:00,0:39:33,6712,0:06:24,3,25.4,664,174,7005,1.44,0:02:12,0:02:12,0,624,1378,49.260339,16.471326
2017-09-25 18:01:58.0 GMT+02:00,0:39:34,6712,0:06:25,3,25.4,664,174,7005,1.44,0:02:12,0:02:12,0,624,1378,49.260327,16.471379
2017-09-25 18:01:59.1 GMT+02:00,0:39:36,6712,0:06:26,3,25,665,175,7005,1.44,0:02:12,0:02:12,0,624,1378,49.260316,16.471429
2017-09-25 18:02:00.1 GMT+02:00,0:39:37,6723,0:06:27,3,25,665,175,7016,1.45,0:02:12,0:02:12,0,625,1414,49.260305,16.47148
2017-09-25 18:02:01.2 GMT+02:00,0:39:38,6723,0:06:29,3,25,666,176,7016,1.45,0:02:12,0:02:12,0,625,1414,49.260293,16.471528
2017-09-25 18:02:02.2 GMT+02:00,0:39:39,6723,0:06:30,3,25,666,176,7016,1.45,0:02:12,0:02:12,0,625,1414,49.260282,16.47158
2017-09-25 18:02:03.2 GMT+02:00,0:39:40,6734,0:06:31,3,25,666,176,7028,1.46,0:02:12,0:02:10,0,626,1420,49.260274,16.471632
2017-09-25 18:02:04.4 GMT+02:00,0:39:41,6734,0:06:32,3,25,666,176,7028,1.46,0:02:12,0:02:10,0,626,1420,49.260261,16.471684
2017-09-25 18:02:05.4 GMT+02:00,0:39:42,6734,0:06:33,3,25,666,176,7028,1.46,0:02:12,0:02:10,0,626,1420,49.260251,16.471737
2017-09-25 18:02:06.5 GMT+02:00,0:39:43,6745,0:06:34,3,25,667,177,7040,1.47,0:02:12,0:02:09,0,627,1430,49.260242,16.471785
2017-09-25 18:02:07.0 GMT+02:00,0:39:43,6745,0:06:34,3,25,667,177,7040,1.47,0:02:12,0:02:09,0,627,1430,49.260234,16.471835
2017-09-25 18:02:08.0 GMT+02:00,0:39:44,6745,0:06:35,3,27.5,668,178,7040,1.47,0:02:12,0:02:09,0,627,1430,49.260224,16.471886
2017-09-25 18:02:09.1 GMT+02:00,0:39:45,6756,0:06:36,3,27.5,669,179,7051,1.49,0:02:12,0:02:09,0,628,1397,49.260215,16.471936
2017-09-25 18:02:10.1 GMT+02:00,0:39:46,6756,0:06:37,3,27.5,669,179,7051,1.49,0:02:12,0:02:09,0,628,1397,49.260206,16.471992
2017-09-25 18:02:11.1 GMT+02:00,0:39:47,6756,0:06:38,3,47.7,670,180,7051,1.49,0:02:12,0:02:09,0,628,1397,49.260198,16.472034
2017-09-25 18:02:12.2 GMT+02:00,0:39:49,6767,0:06:40,3,47.7,670,180,7062,1.5,0:02:12,0:02:09,0,630,1419,49.260187,16.472085
2017-09-25 18:02:13.2 GMT+02:00,0:39:50,6767,0:06:41,3,47.7,671,181,7062,1.5,0:02:12,0:02:09,0,630,1419,49.260183,16.472135
2017-09-25 18:02:14.3 GMT+02:00,0:39:51,6767,0:06:42,3,47.7,671,181,7062,1.5,0:02:12,0:02:09,0,630,1419,49.260168,16.47219
2017-09-25 18:02:15.3 GMT+02:00,0:39:52,6779,0:06:43,3,28.3,672,182,7075,1.51,0:02:12,0:02:09,0,631,1400,49.26015,16.472249
2017-09-25 18:02:16.3 GMT+02:00,0:39:53,6779,0:06:44,3,28.3,672,182,7075,1.51,0:02:12,0:02:09,0,631,1400,49.26014,16.472298
2017-09-25 18:02:17.4 GMT+02:00,0:39:54,6779,0:06:45,3,27.3,673,183,7075,1.51,0:02:12,0:02:09,0,631,1400,49.26013,16.472342
2017-09-25 18:02:18.4 GMT+02:00,0:39:55,6790,0:06:46,3,27.3,674,184,7086,1.52,0:02:12,0:02:09,0,632,1405,49.260119,16.472394
2017-09-25 18:02:19.5 GMT+02:00,0:39:56,6790,0:06:47,3,58.8,675,185,7086,1.52,0:02:12,0:02:09,0,632,1405,49.260111,16.472444
2017-09-25 18:02:20.0 GMT+02:00,0:39:56,6790,0:06:47,3,58.8,675,185,7086,1.52,0:02:12,0:02:09,0,632,1405,49.260104,16.472498
2017-09-25 18:02:21.0 GMT+02:00,0:39:57,6801,0:06:48,3,58.8,675,185,7098,1.53,0:02:12,0:02:10,0,633,1395,49.260093,16.472552
2017-09-25 18:02:22.1 GMT+02:00,0:39:59,6801,0:06:49,3,58.8,676,186,7098,1.53,0:02:12,0:02:10,0,633,1395,49.260085,16.472593
2017-09-25 18:02:23.1 GMT+02:00,0:40:00,6801,0:06:50,3,58.8,676,186,7098,1.53,0:02:12,0:02:10,0,633,1395,49.260074,16.472644
2017-09-25 18:02:24.1 GMT+02:00,0:40:01,6812,0:06:51,3,27.3,677,187,7109,1.54,0:02:12,0:02:10,0,634,1366,49.260058,16.472699
2017-09-25 18:02:25.2 GMT+02:00,0:40:02,6812,0:06:53,3,27.3,677,187,7109,1.54,0:02:12,0:02:10,0,634,1366,49.260045,16.472749
2017-09-25 18:02:26.2 GMT+02:00,0:40:03,6812,0:06:54,3,27.3,678,188,7109,1.54,0:02:12,0:02:10,0,634,1366,49.260033,16.472797
2017-09-25 18:02:27.4 GMT+02:00,0:40:04,6823,0:06:55,3,30.3,679,189,7121,1.56,0:02:12,0:02:10,0,635,1401,49.260019,16.472849
2017-09-25 18:02:28.4 GMT+02:00,0:40:05,6823,0:06:56,3,52.6,680,190,7121,1.56,0:02:12,0:02:10,0,635,1401,49.260009,16.472898
2017-09-25 18:02:29.4 GMT+02:00,0:40:06,6823,0:06:57,3,52.6,681,191,7121,1.56,0:02:12,0:02:10,0,635,1401,49.259991,16.472951
2017-09-25 18:02:30.0 GMT+02:00,0:40:06,6823,0:06:57,3,52.6,681,191,7121,1.56,0:02:12,0:02:10,0,635,1401,49.259991,16.472951
2017-09-25 18:02:31.0 GMT+02:00,0:40:07,6835,0:06:58,3,52.6,682,192,7133,1.57,0:02:12,0:02:10,0,637,1448,49.259969,16.473045
2017-09-25 18:02:32.0 GMT+02:00,0:40:08,6835,0:06:59,3,52.6,682,192,7133,1.57,0:02:12,0:02:10,0,637,1448,49.259961,16.473093
2017-09-25 18:02:33.1 GMT+02:00,0:40:09,6835,0:07:00,3,42.8,683,193,7133,1.57,0:02:12,0:02:10,0,637,1448,49.259954,16.473129
2017-09-25 18:02:34.1 GMT+02:00,0:40:10,6848,0:07:01,3,42.8,683,193,7146,1.58,0:02:12,0:02:10,0,638,1391,49.259942,16.473184
2017-09-25 18:02:35.2 GMT+02:00,0:40:12,6848,0:07:03,3,27.8,684,194,7146,1.58,0:02:12,0:02:10,0,638,1391,49.259933,16.473234
2017-09-25 18:02:36.2 GMT+02:00,0:40:13,6848,0:07:04,3,27.8,685,195,7146,1.58,0:02:12,0:02:10,0,638,1391,49.259922,16.47329
2017-09-25 18:02:37.2 GMT+02:00,0:40:14,6860,0:07:05,3,27.8,685,195,7159,1.59,0:02:12,0:02:10,0,639,1365,49.259909,16.473342
2017-09-25 18:02:38.3 GMT+02:00,0:40:15,6860,0:07:06,3,27.8,685,195,7159,1.59,0:02:12,0:02:10,0,639,1365,49.259903,16.473394
2017-09-25 18:02:39.3 GMT+02:00,0:40:16,6860,0:07:07,3,27.8,685,195,7159,1.59,0:02:12,0:02:10,0,639,1365,49.259892,16.473447
2017-09-25 18:02:40.4 GMT+02:00,0:40:17,6872,0:07:08,3,27.8,685,195,7171,1.61,0:02:12,0:02:10,0,640,1365,49.25988,16.473506
2017-09-25 18:02:41.4 GMT+02:00,0:40:18,6872,0:07:09,3,27.8,685,195,7171,1.61,0:02:12,0:02:10,0,640,1365,49.259869,16.47356
2017-09-25 18:02:42.4 GMT+02:00,0:40:19,6872,0:07:10,3,27.8,686,196,7171,1.61,0:02:12,0:02:10,0,640,1365,49.259858,16.473612
2017-09-25 18:02:43.0 GMT+02:00,0:40:19,6872,0:07:10,3,27.8,686,196,7171,1.61,0:02:12,0:02:10,0,640,1365,49.259858,16.473612
2017-09-25 18:02:44.0 GMT+02:00,0:40:20,6883,0:07:11,3,26.3,687,197,7182,1.62,0:02:12,0:02:10,0,642,1406,49.259834,16.473708
2017-09-25 18:02:45.0 GMT+02:00,0:40:21,6883,0:07:12,3,26.3,687,197,7182,1.62,0:02:12,0:02:10,0,642,1406,49.259818,16.47376
2017-09-25 18:02:46.1 GMT+02:00,0:40:23,6895,0:07:13,3,26.3,687,197,7195,1.63,0:02:12,0:02:10,0,643,1426,49.259806,16.473814
2017-09-25 18:02:47.1 GMT+02:00,0:40:24,6895,0:07:14,3,25.4,688,198,7195,1.63,0:02:12,0:02:10,0,643,1426,49.259794,16.473857
2017-09-25 18:02:48.2 GMT+02:00,0:40:25,6895,0:07:16,3,26.3,689,199,7195,1.63,0:02:12,0:02:10,0,643,1426,49.259784,16.473902
2017-09-25 18:02:49.3 GMT+02:00,0:40:26,6905,0:07:17,3,26.3,689,199,7205,1.64,0:02:12,0:02:10,0,644,1398,49.259778,16.473948
2017-09-25 18:02:50.3 GMT+02:00,0:40:27,6905,0:07:18,3,26.3,689,199,7205,1.64,0:02:12,0:02:10,0,644,1398,49.259769,16.474003
2017-09-25 18:02:51.4 GMT+02:00,0:40:28,6905,0:07:19,3,27.3,690,200,7205,1.64,0:02:12,0:02:10,0,644,1398,49.259754,16.47405
2017-09-25 18:02:52.4 GMT+02:00,0:40:29,6916,0:07:20,3,28.9,691,201,7216,1.65,0:02:12,0:02:10,0,645,1365,49.259743,16.474095
2017-09-25 18:02:53.5 GMT+02:00,0:40:30,6916,0:07:21,3,48.4,692,202,7216,1.65,0:02:12,0:02:10,0,645,1365,49.259734,16.474149
2017-09-25 18:02:54.0 GMT+02:00,0:40:30,6916,0:07:21,3,48.4,692,202,7216,1.65,0:02:12,0:02:10,0,645,1365,49.259723,16.474202
2017-09-25 18:02:55.0 GMT+02:00,0:40:31,6927,0:07:22,3,48.4,692,202,7228,1.66,0:02:12,0:02:10,0,646,1347,49.259714,16.474252
2017-09-25 18:02:56.1 GMT+02:00,0:40:32,6927,0:07:23,3,48.4,693,203,7228,1.66,0:02:12,0:02:10,0,646,1347,49.259699,16.474292
2017-09-25 18:02:57.1 GMT+02:00,0:40:33,6927,0:07:24,3,48.4,693,203,7228,1.66,0:02:12,0:02:10,0,646,1347,49.259687,16.474335
2017-09-25 18:02:58.1 GMT+02:00,0:40:34,6937,0:07:25,3,28.8,694,204,7238,1.67,0:02:12,0:02:10,0,647,1382,49.259678,16.474382
2017-09-25 18:02:59.2 GMT+02:00,0:40:36,6937,0:07:27,3,28.8,695,205,7238,1.67,0:02:12,0:02:10,0,647,1382,49.259666,16.474433
2017-09-25 18:03:00.2 GMT+02:00,0:40:37,6937,0:07:28,3,28.8,695,205,7238,1.67,0:02:12,0:02:10,0,647,1382,49.259655,16.474484
2017-09-25 18:03:01.3 GMT+02:00,0:40:38,6948,0:07:29,3,29.1,696,206,7250,1.69,0:02:12,0:02:11,0,648,1304,49.25965,16.474538
2017-09-25 18:03:02.3 GMT+02:00,0:40:39,6948,0:07:30,3,29.1,696,206,7250,1.69,0:02:12,0:02:11,0,648,1304,49.259644,16.47459
2017-09-25 18:03:03.3 GMT+02:00,0:40:40,6948,0:07:31,3,29.1,697,207,7250,1.69,0:02:12,0:02:11,0,648,1304,49.259629,16.474649
2017-09-25 18:03:04.4 GMT+02:00,0:40:41,6960,0:07:32,3,29.1,697,207,7263,1.7,0:02:12,0:02:12,0,650,1313,49.259611,16.474699
2017-09-25 18:03:05.4 GMT+02:00,0:40:42,6960,0:07:33,3,27.8,698,208,7263,1.7,0:02:12,0:02:12,0,650,1313,49.259599,16.474751
2017-09-25 18:03:06.5 GMT+02:00,0:40:43,6960,0:07:34,3,27.8,698,208,7263,1.7,0:02:12,0:02:12,0,650,1313,49.259586,16.474803
2017-09-25 18:03:07.0 GMT+02:00,0:40:43,6971,0:07:34,3,27.8,699,209,7274,1.71,0:02:12,0:02:12,0,651,1379,49.259579,16.47485
2017-09-25 18:03:08.0 GMT+02:00,0:40:44,6971,0:07:35,3,27.8,699,209,7274,1.71,0:02:12,0:02:12,0,651,1379,49.259572,16.474897
2017-09-25 18:03:09.1 GMT+02:00,0:40:46,6971,0:07:36,3,27.1,700,210,7274,1.71,0:02:12,0:02:12,0,651,1379,49.259567,16.47495
2017-09-25 18:03:10.1 GMT+02:00,0:40:47,6982,0:07:37,3,27.1,700,210,7285,1.72,0:02:12,0:02:11,0,652,1356,49.259556,16.475003
2017-09-25 18:03:11.1 GMT+02:00,0:40:48,6982,0:07:38,3,27.1,700,210,7285,1.72,0:02:12,0:02:11,0,652,1356,49.259552,16.475041
2017-09-25 18:03:12.3 GMT+02:00,0:40:49,6982,0:07:40,3,27.1,700,210,7285,1.72,0:02:12,0:02:11,0,652,1356,49.259537,16.475092
2017-09-25 18:03:13.3 GMT+02:00,0:40:50,6992,0:07:41,3,27.1,700,210,7296,1.73,0:02:12,0:02:11,0,653,1356,49.259521,16.475143
2017-09-25 18:03:14.4 GMT+02:00,0:40:51,6992,0:07:42,3,27.1,700,210,7296,1.73,0:02:12,0:02:11,0,653,1356,49.259505,16.475192
2017-09-25 18:03:15.4 GMT+02:00,0:40:52,6992,0:07:43,3,27.1,701,211,7296,1.73,0:02:12,0:02:11,0,653,1356,49.25949,16.475237
