,index,index.2,index.1,index.1.1,index.1.1.1,id_x,TimeStamp (sec),sessionId, lapIdx,type, ElapsedTime (sec), latitude, longitude,GPS Speed,ImpellerSpeed, Horizontal (meters),ImpellerDistance, HRCur (bpm),strokeCount, Cadence (stokes/min),totalCaloriesBurned,caloriesPerHour,caloriesPerStroke, StrokeDistance (meters),impellerDistStroke, Stroke500mPace (sec/500m),impellerPace,sessionStrokeIndex,id_y,sessionStrokeId,oarlockSessionId,catch,cycleTime, DriveTime (ms),effectiveLength,finish, AverageDriveForce (lbs), PeakDriveForce (lbs),peakforceangle, Power (watts),driveenergy,slip,timestamp_y,totalLength,wash,GPSSpeed,GPSDistance, StrokeRecoveryTime (ms),cumdist,cum_dist, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo,deltat,orig_dist,orig_time,orig_reltime,orig_idx,orig_state, LapIdx
35,35,35,35,35,35,584838380,1663505621.355,747286,1,0,306.35599994659424,52.3143256,6.6325709,4.03,0.0,102.17000000000002,0.0,0.0,22,28.5,0.0,0.0,0.0,8.1,0.0,123.57038162385408,0.0,94,23016352.0,584838380.0,45226.0,-54.0,2010.0,880.0,80.0,45.0,65.21709807518513,121.41935425855736,-16.0,231.0,486.3157894736842,6.0,1663505621355.0,99.0,13.0,4.03,260.17,1130.0,260.17,260.17,0.0,0.0,4.03,290.1,540.1,1.0,5.0,34,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,231.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,4.030000000000001,2.246000051498413,260.17,306.35599994659424,306.355,954864,4.0,954864
36,36,36,36,36,36,584838381,1663505623.105,747286,1,0,308.10599994659424,52.3143964,6.6325472,3.98,0.0,110.20999999999998,0.0,0.0,23,31.0,0.0,0.0,0.0,8.0,0.0,123.83668567997616,0.0,96,23016353.0,584838381.0,45226.0,-53.0,1930.0,950.0,86.0,46.0,73.62495560021762,143.09094424286567,-20.0,300.8,582.1935483870968,3.0,1663505623105.0,99.0,10.0,3.98,268.21,980.0,268.21,268.21,0.0,0.0,3.98,327.5,636.5,1.0,5.0,35,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,300.8,124.30000000000001,169.5,203.4,237.3,271.2,3.98,1.75,268.21,308.10599994659424,308.105,954864,4.0,954864
37,37,37,37,37,37,584838382,1663505624.91,747286,1,0,309.91100001335144,52.3144629,6.6325267,4.05,0.0,117.75,0.0,0.0,24,31.0,0.0,0.0,0.0,7.5,0.0,123.98557258791722,0.0,98,23016354.0,584838382.0,45226.0,-54.0,2010.0,940.0,80.0,46.0,66.11633417411909,127.03957987689458,-17.0,258.0,499.35483870967744,6.0,1663505624910.0,100.0,14.0,4.05,275.75,1070.0,275.75,275.75,0.0,0.0,4.05,294.1,565.1,1.0,5.0,36,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,258.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,4.05,1.805000066757202,275.75,309.91100001335144,309.91,954864,4.0,954864
38,38,38,38,38,38,584838383,1663505626.91,747286,1,0,311.91100001335144,52.3145343,6.6325043,4.08,0.0,125.83999999999996,0.0,0.0,25,30.0,0.0,0.0,0.0,8.1,0.0,123.71332783496338,0.0,100,23016355.0,584838383.0,45226.0,-56.0,2010.0,950.0,87.0,47.0,73.8947264298978,146.84525495591495,-16.0,297.0,594.0,4.0,1663505626910.0,103.0,12.0,4.08,283.84,1060.0,283.84,283.84,0.0,0.0,4.08,328.7,653.2,1.0,5.0,37,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,297.0,124.30000000000001,169.5,203.4,237.3,271.2,4.08,2.0,283.84,311.91100001335144,311.91,954864,4.0,954864
39,39,39,39,39,39,584838384,1663505629.117,747286,1,0,314.1180000305176,52.3146114,6.6324778,4.05,0.0,134.61,0.0,0.0,26,29.0,0.0,0.0,0.0,8.8,0.0,123.24732697355805,0.0,102,23016356.0,584838384.0,45226.0,-55.0,2040.0,940.0,85.0,47.0,77.04205277616664,160.0640256102441,-19.0,305.0,631.0344827586207,4.0,1663505629117.0,102.0,13.0,4.05,292.61,1100.0,292.61,292.61,0.0,0.0,4.05,342.7,712.0,1.0,5.0,38,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,305.0,124.30000000000001,169.5,203.4,237.3,271.2,4.05,2.2070000171661377,292.61,314.1180000305176,314.117,954864,4.0,954864
40,40,40,40,40,40,584838385,1663505630.867,747286,1,1,315.8680000305176,52.3146804,6.6324548,4.05,0.0,142.45,0.0,0.0,26,29.0,0.0,0.0,0.0,7.8,0.0,122.9874776386406,0.0,104,23016356.0,584838384.0,45226.0,-55.0,2040.0,940.0,85.0,47.0,77.04205277616664,160.0640256102441,-19.0,305.0,631.0344827586207,4.0,1663505629117.0,102.0,13.0,4.05,300.45,1100.0,300.45,300.45,0.0,0.0,4.05,342.7,712.0,1.0,5.0,39,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,305.0,124.30000000000001,169.5,203.4,237.3,271.2,4.05,1.75,300.45,315.8680000305176,315.867,954864,4.0,954864
41,41,41,41,41,41,584838386,1663505631.121,747286,1,0,316.12199997901917,52.3146854,6.6324531,4.06,0.0,143.01999999999998,0.0,0.0,27,29.5,0.0,0.0,0.0,0.6,0.0,123.11464051590916,0.0,105,23016357.0,584838386.0,45226.0,-53.0,1990.0,940.0,85.0,47.0,75.46838960303222,154.44379999190687,-16.0,302.8,615.8644067796611,5.0,1663505631121.0,100.0,10.0,4.06,301.02,1050.0,301.02,301.02,0.0,0.0,4.06,335.7,687.0,1.0,5.0,39,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,302.8,124.30000000000001,169.5,203.4,237.3,271.2,4.06,0.2539999485016437,301.02,316.1219999790192,316.121,954864,4.0,954864
42,42,42,42,42,42,584838387,1663505633.355,747286,1,0,318.35599994659424,52.3147566,6.6324261,4.06,0.0,151.14999999999998,0.0,0.0,28,30.0,0.0,0.0,0.0,8.1,0.0,123.17897745451462,0.0,107,23016358.0,584838387.0,45226.0,-54.0,2000.0,880.0,85.0,48.0,77.22189999595344,144.3948365863199,-17.0,282.0,564.0,4.0,1663505633355.0,102.0,13.0,4.06,309.15,1120.0,309.15,309.15,0.0,0.0,4.06,343.5,642.3,1.0,5.0,40,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,282.0,124.30000000000001,169.5,203.4,237.3,271.2,4.06,2.2339999675750164,309.15,318.35599994659424,318.355,954864,4.0,954864
43,43,43,43,43,43,584838388,1663505635.335,747286,1,0,320.3359999656677,52.314833,6.6323948,4.05,0.0,159.92000000000002,0.0,0.0,29,28.5,0.0,0.0,0.0,8.8,0.0,123.6007961817522,0.0,109,23016359.0,584838388.0,45226.0,-57.0,2210.0,940.0,86.0,44.0,73.82728372247774,135.17766657224686,-21.0,251.1,528.6315789473684,4.0,1663505635335.0,101.0,11.0,4.05,317.92,1270.0,317.92,317.92,0.0,0.0,4.05,328.4,601.3,1.0,5.0,41,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,251.1,0.0,124.30000000000001,169.5,203.4,237.3,271.2,4.05,1.9800000190734863,317.92,320.3359999656677,320.335,954864,4.0,954864
44,44,44,44,44,44,584838389,1663505636.417,747286,1,2,321.41799998283386,52.3148698,6.6323779,4.05,0.0,164.17000000000002,0.0,0.0,29,28.5,0.0,0.0,0.0,4.3,0.0,124.05348799742244,0.0,111,23016359.0,584838388.0,45226.0,-57.0,2210.0,940.0,86.0,44.0,73.82728372247774,135.17766657224686,-21.0,251.1,528.6315789473684,4.0,1663505635335.0,101.0,11.0,4.05,322.17,1270.0,322.17,322.17,0.0,0.0,4.05,328.4,601.3,1.0,5.0,41,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,251.1,0.0,124.30000000000001,169.5,203.4,237.3,271.2,4.05,1.0820000171661377,322.17,321.41799998283386,321.417,954864,4.0,954864
45,45,45,45,45,45,584838390,1663505637.32,747286,1,0,322.32099986076355,52.314904,6.632364,4.0,0.0,168.08999999999995,0.0,0.0,30,27.5,0.0,0.0,0.0,3.9,0.0,124.8864668483199,0.0,112,23016360.0,584838390.0,45226.0,-55.0,2140.0,950.0,83.0,43.0,71.60167437761622,146.8227740534416,-19.0,254.8,555.9272727272727,5.0,1663505637320.0,98.0,10.0,4.0,326.09,1190.0,326.09,326.09,0.0,0.0,4.0,318.5,653.1,1.0,5.0,42,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,254.8,0.0,124.30000000000001,169.5,203.4,237.3,271.2,4.0,0.9029998779296876,326.09,322.32099986076355,322.32,954864,4.0,954864
46,46,46,46,46,46,584838391,1663505639.464,747286,1,0,324.4649999141693,52.314974,6.632332,3.94,0.0,176.19,0.0,0.0,31,27.5,0.0,0.0,0.0,8.1,0.0,125.63087365123585,0.0,114,23016361.0,584838391.0,45226.0,-54.0,2180.0,940.0,80.0,46.0,66.56595222358607,129.78224997864314,-22.0,226.7,494.6181818181818,4.0,1663505639464.0,100.0,16.0,3.94,334.19,1240.0,334.19,334.19,0.0,0.0,3.94,296.1,577.3,1.0,5.0,43,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,226.7,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.94,2.1440000534057617,334.19,324.4649999141693,324.464,954864,4.0,954864
47,47,47,47,47,47,584838392,1663505641.71,747286,1,0,326.7109999656677,52.3150526,6.6322954,3.98,0.0,185.28,0.0,0.0,32,30.0,0.0,0.0,0.0,9.1,0.0,126.70586686559324,0.0,116,23016362.0,584838392.0,45226.0,-54.0,2080.0,960.0,81.0,43.0,64.29538107377782,138.14514569872892,-18.0,238.9,477.8,4.0,1663505641710.0,97.0,12.0,3.98,343.28,1120.0,343.28,343.28,0.0,0.0,3.98,285.99999999999994,614.5,1.0,5.0,44,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,238.9,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.98,2.246000051498413,343.28,326.7109999656677,326.71,954864,4.0,954864
48,48,48,48,48,48,584838393,1663505643.714,747286,1,0,328.7149999141693,52.3151203,6.6322639,3.91,0.0,193.12,0.0,0.0,33,28.5,0.0,0.0,0.0,7.8,0.0,127.87015920111614,0.0,118,23016363.0,584838393.0,45226.0,-54.0,2040.0,910.0,82.0,43.0,71.01717091330914,131.40087495672427,-19.0,253.2,533.0526315789474,5.0,1663505643714.0,97.0,10.0,3.91,351.12,1130.0,351.12,351.12,0.0,0.0,3.91,315.9,584.5,1.0,5.0,45,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,253.2,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.91,2.003999948501587,351.12,328.7149999141693,328.714,954864,4.0,954864
49,49,49,49,49,49,584838394,1663505645.0,747286,1,3,330.00099992752075,52.3151619,6.6322423,3.91,0.0,197.98,0.0,0.0,33,28.5,0.0,0.0,0.0,4.9,0.0,128.6535376938159,0.0,120,23016363.0,584838393.0,45226.0,-54.0,2040.0,910.0,82.0,43.0,71.01717091330914,131.40087495672427,-19.0,253.2,533.0526315789474,5.0,1663505643714.0,97.0,10.0,3.91,355.98,1130.0,355.98,355.98,0.0,0.0,3.91,315.9,584.5,1.0,5.0,46,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,253.2,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.91,1.2860000133514404,355.98,330.00099992752075,330.0,954864,4.0,954864
50,50,50,50,50,50,584838395,1663505645.718,747286,1,0,330.7189998626709,52.3151873,6.632229,3.84,0.0,200.95,0.0,0.0,34,28.5,0.0,0.0,0.0,3.0,0.0,128.9580635076595,0.0,121,23016364.0,584838395.0,45226.0,-55.0,2140.0,970.0,79.0,43.0,62.04729082644294,122.94805562674507,-18.0,215.4,453.4736842105263,5.0,1663505645718.0,98.0,14.0,3.84,358.95,1170.0,358.95,358.95,0.0,0.0,3.84,276.0,546.9,1.0,5.0,46,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,215.4,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.84,0.7179999351501465,358.95,330.7189998626709,330.718,954864,4.0,954864
51,51,51,51,51,51,584838396,1663505647.929,747286,1,0,332.9299998283386,52.3152608,6.6321909,3.86,0.0,209.53,0.0,0.0,35,27.5,0.0,0.0,0.0,8.6,0.0,128.96238318017907,0.0,123,23016365.0,584838396.0,45226.0,-55.0,2110.0,910.0,85.0,47.0,73.19781845322399,137.26839050226832,-12.0,259.8,566.8363636363637,5.0,1663505647929.0,102.0,12.0,3.86,367.53,1200.0,367.53,367.53,0.0,0.0,3.86,325.6,610.6,1.0,5.0,47,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,259.8,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.86,2.2109999656677246,367.53,332.9299998283386,332.929,954864,4.0,954864
52,52,52,52,52,52,584838397,1663505650.117,747286,1,0,335.1180000305176,52.3153363,6.6321557,3.9,0.0,218.27,0.0,0.0,36,28.5,0.0,0.0,0.0,8.7,0.0,128.1226427652307,0.0,125,23016366.0,584838397.0,45226.0,-55.0,2110.0,910.0,86.0,46.0,76.54747292175297,145.78865253966754,-16.0,268.5,565.2631578947369,4.0,1663505650117.0,101.0,11.0,3.9,376.27,1200.0,376.27,376.27,0.0,0.0,3.9,340.5,648.5,1.0,5.0,48,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,268.5,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.9,2.188000202178955,376.27,335.1180000305176,335.117,954864,4.0,954864
53,53,53,53,53,53,584838398,1663505652.113,747286,1,0,337.1139998435974,52.3154068,6.6321221,3.95,0.0,226.45,0.0,0.0,37,28.5,0.0,0.0,0.0,8.2,0.0,127.0613084564528,0.0,127,23016367.0,584838398.0,45226.0,-57.0,2140.0,940.0,86.0,45.0,75.28854238324543,150.28483303433734,-22.0,272.6,573.8947368421053,5.0,1663505652113.0,102.0,11.0,3.95,384.45,1200.0,384.45,384.45,0.0,0.0,3.95,334.9,668.5,1.0,5.0,49,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,272.6,124.30000000000001,169.5,203.4,237.3,271.2,3.9500000000000006,1.995999813079834,384.45,337.1139998435974,337.113,954864,4.0,954864
54,54,54,54,54,54,584838399,1663505654.355,747286,1,0,339.35599994659424,52.3154757,6.6320887,3.97,0.0,234.44,0.0,0.0,38,28.5,0.0,0.0,0.0,8.0,0.0,126.06968215158942,0.0,129,23016368.0,584838399.0,45226.0,-56.0,2110.0,960.0,82.0,43.0,66.63339493100611,131.64816488393112,-21.0,241.2,507.7894736842105,5.0,1663505654355.0,99.0,12.0,3.97,392.44,1150.0,392.44,392.44,0.0,0.0,3.97,296.4,585.6,1.0,5.0,50,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,241.2,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.97,2.242000102996826,392.44,339.35599994659424,339.355,954864,4.0,954864
55,55,55,55,55,55,584838400,1663505656.066,747286,1,1,341.06699991226196,52.3155427,6.6320571,3.97,0.0,242.21,0.0,0.0,38,28.5,0.0,0.0,0.0,7.8,0.0,126.2143348887021,0.0,131,23016368.0,584838399.0,45226.0,-56.0,2110.0,960.0,82.0,43.0,66.63339493100611,131.64816488393112,-21.0,241.2,507.7894736842105,5.0,1663505654355.0,99.0,12.0,3.97,400.21,1150.0,400.21,400.21,0.0,0.0,3.97,296.4,585.6,1.0,5.0,51,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,241.2,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.97,1.7109999656677817,400.21,341.066999912262,341.066,954864,4.0,954864
56,56,56,56,56,56,584838401,1663505656.32,747286,1,0,341.32099986076355,52.3155476,6.632055,3.96,0.0,242.77,0.0,0.0,39,27.5,0.0,0.0,0.0,0.6,0.0,127.34429266033824,0.0,132,23016369.0,584838401.0,45226.0,-56.0,2160.0,980.0,86.0,45.0,69.19621781296789,129.01789929454927,-22.0,241.2,526.2545454545455,3.0,1663505656320.0,101.0,12.0,3.96,400.77,1180.0,400.77,400.77,0.0,0.0,3.96,307.8,573.9,1.0,5.0,51,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,241.2,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.96,0.25399994850153,400.77,341.32099986076355,341.32,954864,4.0,954864
57,57,57,57,57,57,584838402,1663505658.515,747286,1,0,343.5160000324249,52.3156219,6.6320237,3.88,0.0,251.31,0.0,0.0,40,27.5,0.0,0.0,0.0,8.5,0.0,129.0401868010325,0.0,134,23016370.0,584838402.0,45226.0,-56.0,2170.0,980.0,84.0,43.0,64.43026648861792,126.90469446205448,-22.0,219.9,479.7818181818182,3.0,1663505658515.0,99.0,12.0,3.88,409.31,1190.0,409.31,409.31,0.0,0.0,3.88,286.6,564.5,1.0,5.0,52,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,219.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.88,2.195000171661377,409.31,343.5160000324249,343.515,954864,4.0,954864
58,58,58,58,58,58,584838403,1663505660.73,747286,1,0,345.73099994659424,52.3156947,6.6319911,3.81,0.0,259.71,0.0,0.0,41,27.5,0.0,0.0,0.0,8.4,0.0,130.2567919612953,0.0,136,23016371.0,584838403.0,45226.0,-56.0,2180.0,970.0,79.0,41.0,64.36282378119787,127.66904514614832,-27.0,211.4,461.23636363636365,5.0,1663505660730.0,97.0,13.0,3.81,417.71,1210.0,417.71,417.71,0.0,0.0,3.81,286.3,567.9,1.0,5.0,53,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,211.4,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.81,2.2149999141693115,417.71,345.73099994659424,345.73,954864,4.0,954864
59,59,59,59,59,59,584838404,1663505662.914,747286,1,0,347.914999961853,52.3157677,6.631962,3.79,0.0,268.08,0.0,0.0,42,28.5,0.0,0.0,0.0,8.4,0.0,130.6117833314488,0.0,138,23016372.0,584838404.0,45226.0,-57.0,2140.0,1010.0,85.0,48.0,71.48926986524947,146.5080414188147,-23.0,265.6,559.1578947368422,4.0,1663505662914.0,105.0,16.0,3.79,426.08,1130.0,426.08,426.08,0.0,0.0,3.79,318.0,651.7,1.0,5.0,54,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,265.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.79,2.184000015258789,426.08,347.914999961853,347.914,954864,4.0,954864
60,60,60,60,60,60,584838405,1663505665.121,747286,1,0,350.12199997901917,52.3158443,6.631931,3.83,0.0,276.86,0.0,0.0,43,27.5,0.0,0.0,0.0,8.8,0.0,129.82049927502857,0.0,140,23016373.0,584838405.0,45226.0,-57.0,2100.0,950.0,82.0,43.0,67.06053207799974,127.5566406337816,-21.0,238.1,519.4909090909091,5.0,1663505665121.0,100.0,13.0,3.83,434.86,1150.0,434.86,434.86,0.0,0.0,3.83,298.3,567.4,1.0,5.0,55,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,238.1,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.83,2.2070000171661945,434.86,350.1219999790192,350.121,954864,4.0,954864
61,61,61,61,61,61,584838406,1663505667.132,747286,1,0,352.1329998970032,52.3159155,6.6319027,3.92,0.0,285.02,0.0,0.0,44,27.5,0.0,0.0,0.0,8.2,0.0,128.4303696125964,0.0,142,23016374.0,584838406.0,45226.0,-56.0,2160.0,960.0,84.0,45.0,66.34114319885258,127.24190799915472,-22.0,227.3,495.92727272727274,3.0,1663505667132.0,101.0,14.0,3.92,443.02,1200.0,443.02,443.02,0.0,0.0,3.92,295.1,566.0,1.0,5.0,56,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,227.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.92,2.010999917983952,443.02,352.1329998970032,352.132,954864,4.0,954864
62,62,62,62,62,62,584838407,1663505669.367,747286,1,0,354.3680000305176,52.3159864,6.6318738,3.96,0.0,293.15,0.0,0.0,45,27.5,0.0,0.0,0.0,8.1,0.0,127.08507548083293,0.0,144,23016375.0,584838407.0,45226.0,-56.0,2180.0,940.0,82.0,44.0,65.35198349002522,124.67908511719295,-20.0,217.0,473.45454545454544,4.0,1663505669367.0,100.0,14.0,3.96,451.15,1240.0,451.15,451.15,0.0,0.0,3.96,290.7,554.6,1.0,5.0,57,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,217.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.96,2.2350001335144043,451.15,354.3680000305176,354.367,954864,4.0,954864
63,63,63,63,63,63,584838408,1663505671.511,747286,1,0,356.51199984550476,52.3160668,6.6318437,3.98,0.0,302.33,0.0,0.0,46,27.5,0.0,0.0,0.0,9.2,0.0,126.41048933445715,0.0,146,23016376.0,584838408.0,45226.0,-57.0,2240.0,1020.0,79.0,44.0,58.60771274802055,118.4518751320753,-20.0,198.4,432.8727272727273,5.0,1663505671511.0,101.0,17.0,3.98,460.33,1220.0,460.33,460.33,0.0,0.0,3.98,260.7,526.9,1.0,5.0,58,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,198.4,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.98,2.1439998149872395,460.33,356.5119998455048,356.511,954864,4.0,954864
64,64,64,64,64,64,584838409,1663505673.726,747286,1,0,358.72699999809265,52.3161424,6.6318164,3.93,0.0,310.95,0.0,0.0,47,27.5,0.0,0.0,0.0,8.6,0.0,126.73645401277258,0.0,148,23016377.0,584838409.0,45226.0,-58.0,2100.0,940.0,85.0,45.0,70.09545391190184,135.98697906128743,-22.0,244.5,533.4545454545455,5.0,1663505673726.0,103.0,13.0,3.93,468.95,1160.0,468.95,468.95,0.0,0.0,3.93,311.8,604.9,1.0,5.0,59,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,244.5,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.9300000000000006,2.215000152587834,468.95,358.72699999809265,358.726,954864,4.0,954864
65,65,65,65,65,65,584838410,1663505675.0,747286,1,3,360.00099992752075,52.3161856,6.6318021,3.93,0.0,315.86,0.0,0.0,47,27.5,0.0,0.0,0.0,4.9,0.0,127.36114327301615,0.0,150,23016377.0,584838409.0,45226.0,-58.0,2100.0,940.0,85.0,45.0,70.09545391190184,135.98697906128743,-22.0,244.5,533.4545454545455,5.0,1663505673726.0,103.0,13.0,3.93,473.86,1160.0,473.86,473.86,0.0,0.0,3.93,311.8,604.9,1.0,5.0,59,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,244.5,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.9300000000000006,1.2739999294281006,473.86,360.00099992752075,360.0,954864,4.0,954864
66,66,66,66,66,66,584838411,1663505675.921,747286,1,0,360.92199993133545,52.3162199,6.6317906,3.91,0.0,319.76,0.0,0.0,48,27.5,0.0,0.0,0.0,3.9,0.0,127.32323566373454,0.0,151,23016378.0,584838411.0,45226.0,-56.0,2210.0,930.0,85.0,44.0,69.03885149565444,129.42255553906958,-18.0,232.3,506.8363636363636,3.0,1663505675921.0,100.0,12.0,3.91,477.76,1280.0,477.76,477.76,0.0,0.0,3.91,307.1,575.7,1.0,5.0,60,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,232.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.91,0.9210000038146972,477.76,360.92199993133545,360.921,954864,4.0,954864
67,67,67,67,67,67,584838412,1663505677.281,747286,1,2,362.2819998264313,52.3162714,6.6317714,3.91,0.0,325.64,0.0,0.0,48,27.5,0.0,0.0,0.0,5.9,0.0,126.70030715225992,0.0,153,23016378.0,584838411.0,45226.0,-56.0,2210.0,930.0,85.0,44.0,69.03885149565444,129.42255553906958,-18.0,232.3,506.8363636363636,3.0,1663505675921.0,100.0,12.0,3.91,483.64,1280.0,483.64,483.64,0.0,0.0,3.91,307.1,575.7,1.0,5.0,61,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,232.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.91,1.3599998950958252,483.64,362.2819998264313,362.281,954864,4.0,954864
68,68,68,68,68,68,584838413,1663505678.359,747286,1,0,363.3599998950958,52.3162978,6.6317613,3.99,0.0,328.65,0.0,0.0,49,28.0,0.0,0.0,0.0,3.0,0.0,125.56668079971318,0.0,154,23016379.0,584838413.0,45226.0,-57.0,2120.0,950.0,81.0,44.0,62.38450436354317,125.08374136171322,-18.0,219.1,469.5,4.0,1663505678359.0,101.0,16.0,3.99,486.65,1170.0,486.65,486.65,0.0,0.0,3.99,277.5,556.4,1.0,5.0,61,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,219.1,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.99,1.0780000686645508,486.65,363.3599998950958,363.359,954864,4.0,954864
69,69,69,69,69,69,584838414,1663505680.128,747286,1,0,365.1289999485016,52.3163695,6.6317332,4.05,0.0,336.86,0.0,0.0,50,28.0,0.0,0.0,0.0,8.2,0.0,124.45584242058553,0.0,156,23016380.0,584838414.0,45226.0,-57.0,2070.0,880.0,84.0,47.0,76.18777848217938,139.22422901744966,-20.0,261.0,559.2857142857143,4.0,1663505680128.0,104.0,16.0,4.05,494.86,1190.0,494.86,494.86,0.0,0.0,4.05,338.9,619.3,1.0,5.0,62,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,261.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,4.05,1.7690000534057615,494.86,365.1289999485016,365.128,954864,4.0,954864
