index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min),Speed (m/s), HRCur (bpm),Workout type,Interval type,Workout state,Rowing state,Stroke state,Total work distance (m),Piece duration (s),Piece distance (m), DragFactor, Stroke500mPace (sec/500m),Average pace (/500m),Rest distance (m),Rest time (s),Interval count,Total average power (W),Total average calories (cal),Split average pace (/500m), Power (watts),Split average calories (cal/hr),Last split time (s),Last split distance (m), DriveLength (meters), DriveTime (ms), StrokeRecoveryTime (ms), StrokeDistance (meters), PeakDriveForce (lbs), AverageDriveForce (lbs),Work per stroke (J),Stroke count,Stroke power (W),Stroke calories (cal/hr),Projected work time (s),Projected work distance (m),Split/interval time (s),Split/interval distance (m),Split/interval rest time (s),Split/interval rest distance (s),Split/interval type,Split/interval number,Split/interval ave. stroke rate (/min),Split/interval ave. pace (/500m,Split/interval total calories (cals),Split/interval average calories (cal/hr),Split/interval speed (m/s),Split/interval power (W),Split/interval ave. drag factor, lapIdx, ElapsedTime (sec), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
30,1712902826.281406,68.6,21.0,4.283,113.0,6,0,4,1,4,0.0,600.0,600.0,131.0,116.8,114.9,0.0,0.0,0,231,4,0.0,0.0,0,0.0,0,1.48,730.0,1910.0,12.21,188.9,124.4,6.3,6,223,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,14.599999904632568,4.280821917808219,553.358568,840.268758,1.0,4.0,4,0.0,113.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,68.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
31,1712902826.661406,70.3,21.0,4.283,114.0,6,0,4,1,4,0.0,600.0,600.0,131.0,116.8,114.9,0.0,0.0,0,231,4,0.0,0.0,0,0.0,0,1.48,730.0,1910.0,12.21,188.9,124.4,6.3,6,223,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,14.980000019073486,4.280821917808219,553.358568,840.268758,1.0,4.0,4,0.0,114.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,70.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
32,1712902827.421406,73.5,21.0,4.283,114.0,6,0,4,1,4,0.0,600.0,600.0,131.0,116.8,114.9,0.0,0.0,0,231,4,0.0,0.0,0,0.0,0,1.48,730.0,1910.0,12.21,188.9,124.4,6.3,6,223,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15.740000009536743,4.280821917808219,553.358568,840.268758,1.0,4.0,4,0.0,114.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,73.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
33,1712902827.8314059,75.1,21.0,4.283,115.0,6,0,4,1,4,0.0,600.0,600.0,131.0,116.8,114.9,0.0,0.0,0,231,4,0.0,0.0,0,0.0,0,1.48,730.0,1910.0,12.21,188.9,124.4,6.3,6,223,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,16.149999856948853,4.280821917808219,553.358568,840.268758,1.0,4.0,4,0.0,115.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,75.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
34,1712902828.251406,76.8,21.0,4.283,115.0,6,0,4,1,2,0.0,600.0,600.0,131.0,116.8,114.9,0.0,0.0,0,231,4,0.0,0.0,0,0.0,0,1.48,730.0,1930.0,12.21,188.9,124.4,6.3,6,223,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,16.569999933242798,4.280821917808219,553.358568,840.268758,1.0,4.0,4,0.0,115.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,76.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
35,1712902828.651406,78.7,21.0,4.283,115.0,6,0,4,1,4,0.0,600.0,600.0,131.0,116.8,114.8,0.0,0.0,0,231,5,0.0,0.0,0,0.0,0,1.48,730.0,1930.0,12.42,188.9,124.4,6.6,7,234,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,16.97000002861023,4.280821917808219,553.358568,840.268758,1.0,4.0,5,0.0,115.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,78.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
36,1712902829.461406,82.4,21.0,4.352,115.0,6,0,4,1,4,0.0,600.0,600.0,131.0,114.9,114.8,0.0,0.0,0,231,5,0.0,0.0,0,0.0,0,1.45,720.0,1930.0,12.42,160.4,108.6,6.6,7,234,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,17.77999997138977,4.351610095735422,483.076692,713.494488,1.0,4.0,5,0.0,115.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,82.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
37,1712902829.821406,84.0,21.0,4.352,116.0,6,0,4,1,4,0.0,600.0,600.0,131.0,114.9,114.8,0.0,0.0,0,231,5,0.0,0.0,0,0.0,0,1.45,720.0,1930.0,12.42,160.4,108.6,6.6,7,234,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,18.139999866485596,4.351610095735422,483.076692,713.494488,1.0,4.0,5,0.0,116.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,84.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
38,1712902830.201406,85.5,21.0,4.352,116.0,6,0,4,1,4,0.0,600.0,600.0,131.0,114.9,114.8,0.0,0.0,0,231,5,0.0,0.0,0,0.0,0,1.45,720.0,1930.0,12.42,160.4,108.6,6.6,7,234,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,18.519999980926514,4.351610095735422,483.076692,713.494488,1.0,4.0,5,0.0,116.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,85.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
39,1712902830.931406,88.2,21.0,4.352,117.0,6,0,4,1,2,0.0,600.0,600.0,131.0,114.9,114.8,0.0,0.0,0,231,5,0.0,0.0,0,0.0,0,1.45,720.0,1930.0,12.42,160.4,108.6,6.6,7,234,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,19.25,4.351610095735422,483.076692,713.494488,1.0,4.0,5,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,88.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
40,1712902831.321406,89.9,21.0,4.352,117.0,6,0,4,1,2,0.0,600.0,600.0,131.0,114.9,114.8,0.0,0.0,0,231,5,0.0,0.0,0,0.0,0,1.45,720.0,1940.0,12.42,160.4,108.6,6.6,7,234,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,19.639999866485596,4.351610095735422,483.076692,713.494488,1.0,4.0,6,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,89.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
41,1712902831.711406,91.8,21.0,4.244,117.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.8,115.2,0.0,0.0,0,229,6,0.0,0.0,0,0.0,0,1.51,770.0,1940.0,12.35,171.9,107.5,6.3,8,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,20.02999997138977,4.244482173174873,478.18365,764.6490180000001,1.0,4.0,6,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,91.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
42,1712902832.061406,93.4,21.0,4.244,117.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.8,115.2,0.0,0.0,0,229,6,0.0,0.0,0,0.0,0,1.51,770.0,1940.0,12.35,171.9,107.5,6.3,8,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,20.37999987602234,4.244482173174873,478.18365,764.6490180000001,1.0,4.0,6,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,93.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
43,1712902832.881406,96.9,21.0,4.244,118.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.8,115.2,0.0,0.0,0,229,6,0.0,0.0,0,0.0,0,1.51,770.0,1940.0,12.35,171.9,107.5,6.3,8,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,21.200000047683716,4.244482173174873,478.18365,764.6490180000001,1.0,4.0,6,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,96.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
44,1712902833.231406,98.3,21.0,4.244,118.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.8,115.2,0.0,0.0,0,229,6,0.0,0.0,0,0.0,0,1.51,770.0,1940.0,12.35,171.9,107.5,6.3,8,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,21.549999952316284,4.244482173174873,478.18365,764.6490180000001,1.0,4.0,6,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,98.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
45,1712902833.651406,99.9,21.0,4.244,119.0,6,0,4,1,2,0.0,600.0,600.0,131.0,117.8,115.2,0.0,0.0,0,229,6,0.0,0.0,0,0.0,0,1.51,770.0,1850.0,12.35,171.9,107.5,6.3,8,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,21.97000002861023,4.244482173174873,478.18365,764.6490180000001,1.0,4.0,6,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,99.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
46,1712902834.0814059,101.6,21.0,4.244,119.0,6,0,4,1,2,0.0,600.0,600.0,131.0,117.8,115.2,0.0,0.0,0,229,6,0.0,0.0,0,0.0,0,1.51,770.0,1850.0,12.35,171.9,107.5,6.3,8,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.399999856948853,4.244482173174873,478.18365,764.6490180000001,1.0,4.0,7,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,101.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
47,1712902834.891406,105.6,21.0,4.255,119.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.5,115.4,0.0,0.0,0,228,7,0.0,0.0,0,0.0,0,1.51,760.0,1850.0,11.97,170.2,109.9,6.1,9,218,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,23.210000038146973,4.25531914893617,488.85937800000005,757.087044,1.0,4.0,7,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,105.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
48,1712902835.251406,107.2,21.0,4.255,119.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.5,115.4,0.0,0.0,0,228,7,0.0,0.0,0,0.0,0,1.51,760.0,1850.0,11.97,170.2,109.9,6.1,9,218,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,23.569999933242798,4.25531914893617,488.85937800000005,757.087044,1.0,4.0,7,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,107.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
49,1712902835.631406,108.7,21.0,4.255,119.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.5,115.4,0.0,0.0,0,228,7,0.0,0.0,0,0.0,0,1.51,760.0,1850.0,11.97,170.2,109.9,6.1,9,218,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,23.950000047683716,4.25531914893617,488.85937800000005,757.087044,1.0,4.0,7,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,108.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
50,1712902836.381406,111.6,21.0,4.255,119.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.5,115.4,0.0,0.0,0,228,7,0.0,0.0,0,0.0,0,1.51,760.0,1850.0,11.97,170.2,109.9,6.1,9,218,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,24.700000047683716,4.25531914893617,488.85937800000005,757.087044,1.0,4.0,7,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,111.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
51,1712902836.741406,113.0,21.0,4.255,119.0,6,0,4,1,2,0.0,600.0,600.0,131.0,117.5,115.4,0.0,0.0,0,228,7,0.0,0.0,0,0.0,0,1.51,760.0,1870.0,11.97,170.2,109.9,6.1,9,218,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,25.05999994277954,4.25531914893617,488.85937800000005,757.087044,1.0,4.0,7,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,113.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
52,1712902837.171406,115.0,21.0,4.255,119.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.5,115.6,0.0,0.0,0,227,8,0.0,0.0,0,0.0,0,1.51,760.0,1870.0,12.05,170.2,109.9,6.2,10,219,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,25.490000009536743,4.25531914893617,488.85937800000005,757.087044,1.0,4.0,8,0.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,115.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
53,1712902837.921406,118.5,21.0,4.261,120.0,6,0,4,1,4,0.0,600.0,600.0,132.0,117.3,115.6,0.0,0.0,0,227,8,0.0,0.0,0,0.0,0,1.48,750.0,1870.0,12.05,160.5,109.3,6.2,10,219,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,26.240000009536743,4.262574595055414,486.190446,713.93931,1.0,4.0,8,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,118.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
54,1712902838.341406,120.4,21.0,4.261,120.0,6,0,4,1,4,0.0,600.0,600.0,132.0,117.3,115.6,0.0,0.0,0,227,8,0.0,0.0,0,0.0,0,1.48,750.0,1870.0,12.05,160.5,109.3,6.2,10,219,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,26.66000008583069,4.262574595055414,486.190446,713.93931,1.0,4.0,8,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,120.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
55,1712902838.721406,121.9,21.0,4.261,120.0,6,0,4,1,4,0.0,600.0,600.0,132.0,117.3,115.6,0.0,0.0,0,227,8,0.0,0.0,0,0.0,0,1.48,750.0,1870.0,12.05,160.5,109.3,6.2,10,219,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,27.039999961853027,4.262574595055414,486.190446,713.93931,1.0,4.0,8,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,121.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
56,1712902839.141406,123.5,21.0,4.261,120.0,6,0,4,1,4,0.0,600.0,600.0,132.0,117.3,115.6,0.0,0.0,0,227,8,0.0,0.0,0,0.0,0,1.48,750.0,1870.0,12.05,160.5,109.3,6.2,10,219,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,27.460000038146973,4.262574595055414,486.190446,713.93931,1.0,4.0,8,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,123.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
57,1712902839.961406,126.9,21.0,4.261,120.0,6,0,4,1,2,0.0,600.0,600.0,132.0,117.3,115.6,0.0,0.0,0,227,8,0.0,0.0,0,0.0,0,1.48,750.0,1920.0,12.05,160.5,109.3,6.2,10,219,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,28.27999997138977,4.262574595055414,486.190446,713.93931,1.0,4.0,9,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,126.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
58,1712902840.321406,128.6,21.0,4.245,120.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.8,115.7,0.0,0.0,0,226,8,0.0,0.0,0,0.0,0,1.48,750.0,1920.0,12.14,160.5,109.3,6.2,11,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,28.639999866485596,4.244482173174873,486.190446,713.93931,1.0,4.0,9,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,128.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
59,1712902840.711406,130.4,21.0,4.245,120.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.8,115.7,0.0,0.0,0,226,8,0.0,0.0,0,0.0,0,1.45,730.0,1920.0,12.14,165.0,113.1,6.2,11,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,29.02999997138977,4.244482173174873,503.093682,733.9563,1.0,4.0,9,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,130.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
60,1712902841.101406,132.1,21.0,4.245,120.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.8,115.7,0.0,0.0,0,226,8,0.0,0.0,0,0.0,0,1.45,730.0,1920.0,12.14,165.0,113.1,6.2,11,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,29.420000076293945,4.244482173174873,503.093682,733.9563,1.0,4.0,9,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,132.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
61,1712902841.841406,135.1,21.0,4.245,120.0,6,0,4,1,4,0.0,600.0,600.0,131.0,117.8,115.7,0.0,0.0,0,226,8,0.0,0.0,0,0.0,0,1.45,730.0,1920.0,12.14,165.0,113.1,6.2,11,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,30.16000008583069,4.244482173174873,503.093682,733.9563,1.0,4.0,9,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,135.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
62,1712902842.231406,136.5,21.0,4.245,120.0,6,0,4,1,2,0.0,600.0,600.0,131.0,117.8,115.7,0.0,0.0,0,226,8,0.0,0.0,0,0.0,0,1.45,730.0,1890.0,12.14,165.0,113.1,6.2,11,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,30.549999952316284,4.244482173174873,503.093682,733.9563,1.0,4.0,9,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,136.50000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
63,1712902842.591406,138.0,21.0,4.245,120.0,6,0,4,1,3,0.0,600.0,600.0,131.0,117.8,115.7,0.0,0.0,0,226,8,0.0,0.0,0,0.0,0,1.45,730.0,1890.0,12.14,165.0,113.1,6.2,11,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,30.91000008583069,4.244482173174873,503.093682,733.9563,1.0,4.0,10,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,138.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
64,1712902843.381406,141.7,21.0,4.247,120.0,6,0,4,1,4,0.0,600.0,600.0,132.0,117.7,115.9,0.0,0.0,0,225,9,0.0,0.0,0,0.0,0,1.42,740.0,1890.0,12.04,160.3,107.2,6.1,12,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,31.700000047683716,4.248088360237893,476.84918400000004,713.0496660000001,1.0,4.0,10,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,141.70000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
65,1712902843.741406,143.3,21.0,4.247,121.0,6,0,4,1,4,0.0,600.0,600.0,132.0,117.7,115.9,0.0,0.0,0,225,9,0.0,0.0,0,0.0,0,1.42,740.0,1890.0,12.04,160.3,107.2,6.1,12,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,32.05999994277954,4.248088360237893,476.84918400000004,713.0496660000001,1.0,4.0,10,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,143.30000000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
66,1712902844.121406,144.9,21.0,4.247,121.0,6,0,4,1,4,0.0,600.0,600.0,132.0,117.7,115.9,0.0,0.0,0,225,9,0.0,0.0,0,0.0,0,1.42,740.0,1890.0,12.04,160.3,107.2,6.1,12,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,32.44000005722046,4.248088360237893,476.84918400000004,713.0496660000001,1.0,4.0,10,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,144.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
67,1712902844.631406,146.9,21.0,4.247,120.0,6,0,4,1,4,0.0,600.0,600.0,132.0,117.7,115.9,0.0,0.0,0,225,9,0.0,0.0,0,0.0,0,1.42,740.0,1890.0,12.04,160.3,107.2,6.1,12,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,32.950000047683716,4.248088360237893,476.84918400000004,713.0496660000001,1.0,4.0,10,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,146.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
68,1712902845.391406,149.8,21.0,4.247,120.0,6,0,4,1,2,0.0,600.0,600.0,132.0,117.7,115.9,0.0,0.0,0,225,9,0.0,0.0,0,0.0,0,1.42,740.0,1950.0,12.04,160.3,107.2,6.1,12,217,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,33.71000003814697,4.248088360237893,476.84918400000004,713.0496660000001,1.0,4.0,10,0.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,149.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
69,1712902845.781406,151.7,21.0,4.209,121.0,6,0,4,1,4,0.0,600.0,600.0,132.0,118.8,116.1,0.0,0.0,0,224,10,0.0,0.0,0,0.0,0,1.42,740.0,1950.0,12.14,160.8,110.2,6.1,13,211,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,34.09999990463257,4.2087542087542085,490.193844,715.2737760000001,1.0,4.0,11,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,151.70000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
70,1712902846.131406,153.4,21.0,4.209,121.0,6,0,4,1,4,0.0,600.0,600.0,132.0,118.8,116.1,0.0,0.0,0,224,10,0.0,0.0,0,0.0,0,1.42,740.0,1950.0,12.14,160.8,110.2,6.1,13,211,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,34.450000047683716,4.2087542087542085,490.193844,715.2737760000001,1.0,4.0,11,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,153.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
71,1712902846.521406,155.1,21.0,4.209,121.0,6,0,4,1,4,0.0,600.0,600.0,132.0,118.8,116.1,0.0,0.0,0,224,10,0.0,0.0,0,0.0,0,1.42,740.0,1950.0,12.14,160.8,110.2,6.1,13,211,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,34.83999991416931,4.2087542087542085,490.193844,715.2737760000001,1.0,4.0,11,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,155.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
72,1712902847.301406,158.3,21.0,4.209,121.0,6,0,4,1,4,0.0,600.0,600.0,132.0,118.8,116.1,0.0,0.0,0,224,10,0.0,0.0,0,0.0,0,1.42,740.0,1950.0,12.14,160.8,110.2,6.1,13,211,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,35.61999988555908,4.2087542087542085,490.193844,715.2737760000001,1.0,4.0,11,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,158.30000000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
73,1712902847.731406,159.9,21.0,4.209,121.0,6,0,4,1,4,0.0,600.0,600.0,132.0,118.8,116.1,0.0,0.0,0,224,10,0.0,0.0,0,0.0,0,1.42,740.0,1950.0,12.14,160.8,110.2,6.1,13,211,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,36.049999952316284,4.2087542087542085,490.193844,715.2737760000001,1.0,4.0,11,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,159.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
