index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), longitude,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), lapIdx, Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
1649,1649,0.0,10.0,0.0,0.0,142.0,5284.17917554145,0.0,0.0,1317.7330589520077,2.0886607837937445,0.0,16.514482,1458986507.0,1702.0,0.0,0.37943952047287155,0.0,0.0,0,1.0,4.0,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5284.17917554145,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1650,1650,0.0,10.0,0.0,0.0,142.0,5284.647211532663,0.0,0.0,1397.2681224842445,2.352708192317982,0.0,16.51448,1458986508.0,1703.0,0.0,0.3578411272355052,0.0,0.0,0,1.0,4.0,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5284.647211532663,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1651,1651,0.0,10.0,0.0,0.0,142.0,5285.142628806891,0.0,0.0,1258.175891862677,2.40943370996822,0.0,16.514477,1458986509.0,1704.0,0.0,0.39740071577732333,0.0,0.0,0,1.0,4.0,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5285.142628806891,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1652,1652,0.0,10.0,0.0,0.0,142.0,5285.43317636445,0.0,0.0,1245.105846900253,2.137637427010304,0.0,16.514473,1458986510.0,1705.0,0.0,0.40157228499470343,0.0,0.0,0,1.0,4.0,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5285.43317636445,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1653,1653,0.0,10.0,0.0,0.0,142.0,5285.875631515499,0.0,0.0,1384.6438543883494,1.688060149548276,0.0,16.514469,1458986511.0,1706.0,0.0,0.3611036862766919,0.0,0.0,0,1.0,4.0,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5285.875631515499,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1654,1654,0.0,11.0,0.0,0.0,138.0,5286.187036966424,0.0,0.0,1732.564582133233,1.736429765777227,0.0,16.514466,1458986512.0,1707.0,0.0,0.2885895308931984,0.0,0.0,0,1.0,4.0,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5286.187036966424,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1655,1655,0.0,11.0,0.0,0.0,138.0,5286.452729964048,0.0,0.0,1648.705422381154,1.7459387617146302,0.0,16.514464,1458986513.0,1708.0,0.0,0.30326824501970256,0.0,0.0,0,1.0,4.0,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5286.452729964048,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1656,1656,0.0,11.0,0.0,0.0,138.0,5286.585576461357,0.0,0.0,1593.063602451661,1.530732658556189,0.0,16.514463,1458986514.0,1709.0,0.0,0.31386066396251855,0.0,0.0,0,1.0,4.0,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5286.585576461357,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1657,1657,0.0,11.0,0.0,0.0,138.0,5286.949517589549,0.0,0.0,1781.6780167512295,1.240885752057714,0.0,16.514461,1458986515.0,1710.0,0.0,0.28063432073530126,0.0,0.0,0,1.0,4.0,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5286.949517589549,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1658,1658,0.0,11.0,0.0,0.0,138.0,5287.444934835311,0.0,0.0,2197.843534547958,1.095962300447048,0.0,16.514458,1458986516.0,1711.0,0.0,0.22749572121058093,0.0,0.0,0,1.0,4.0,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5287.444934835311,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1659,1659,0.0,11.0,0.0,0.0,138.0,5287.5902085701,0.0,0.0,2488.4731218950324,0.6989356151463054,0.0,16.514456,1458986517.0,1712.0,0.0,0.2009264217486255,0.0,0.0,0,1.0,4.0,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5287.5902085701,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1660,1660,0.0,11.0,0.0,0.0,138.0,5287.5902085701,0.0,0.0,3902.0371378583104,0.3328089194206646,0.0,16.514456,1458986518.0,1713.0,0.0,0.128138196110156,0.0,0.0,0,1.0,4.0,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5287.5902085701,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1661,1661,0.0,10.0,0.0,0.0,132.0,5287.5902085701,0.0,0.0,8604.445964106957,0.4358212038118302,0.0,16.514456,1458986519.0,1714.0,0.0,0.05810949386930042,0.0,0.0,0,1.0,4.0,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5287.5902085701,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1662,1662,0.0,10.0,0.0,0.0,132.0,5287.5902085701,0.0,0.0,6883.556774569596,0.5229854446850885,0.0,16.514456,1458986520.0,1715.0,0.0,0.07263686730197169,0.0,0.0,0,1.0,4.0,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5287.5902085701,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1663,1663,0.0,10.0,0.0,0.0,132.0,5287.735482304658,0.0,0.0,5736.297310925022,0.6973139261543744,0.0,16.514454,1458986521.0,1716.0,0.0,0.08716424078084807,0.0,0.0,0,1.0,4.0,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5287.735482304658,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1664,1664,0.0,10.0,0.0,0.0,132.0,5287.95339290661,0.0,0.0,4302.222983763911,0.6973139261543744,0.0,16.514451,1458986522.0,1717.0,0.0,0.11621898769239573,0.0,0.0,0,1.0,4.0,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5287.95339290661,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1665,1665,0.0,10.0,0.0,0.0,132.0,5288.026029774004,0.0,0.0,4302.222983763911,0.5229854446850885,0.0,16.51445,1458986523.0,1718.0,0.0,0.11621898769239573,0.0,0.0,0,1.0,4.0,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5288.026029774004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1666,1666,0.0,10.0,0.0,0.0,132.0,5288.171303508562,0.0,0.0,5736.297310925022,0.2614927223425442,0.0,16.514452,1458986524.0,1719.0,0.0,0.08716424078084807,0.0,0.0,0,1.0,4.0,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5288.171303508562,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1667,1667,0.0,10.0,0.0,0.0,132.0,5288.171303508562,0.0,0.0,11472.594621850045,0.7153000448454334,0.0,16.514452,1458986525.0,1720.0,0.0,0.043582120390424035,0.0,0.0,0,1.0,4.0,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5288.171303508562,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1668,1668,0.0,10.0,0.0,0.0,132.0,5288.171303508562,0.0,0.0,4194.044193927401,0.7003873570001639,0.0,16.514452,1458986526.0,1721.0,0.0,0.1192166741409056,0.0,0.0,0,1.0,4.0,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5288.171303508562,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1669,1669,0.0,10.0,0.0,0.0,132.0,5288.171303508562,0.0,0.0,4283.34402386892,1.014043261828652,0.0,16.514452,1458986527.0,1722.0,0.0,0.11673122616669399,0.0,0.0,0,1.0,4.0,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5288.171303508562,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1670,1670,0.0,10.0,0.0,0.0,132.0,5288.622113144709,0.0,0.0,3261.059237000244,1.395402690339381,0.0,16.514453,1458986528.0,1723.0,0.0,0.15332441506335096,0.0,0.0,0,1.0,4.0,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5288.622113144709,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1671,1671,0.0,7.0,0.0,0.0,127.0,5288.754959639396,0.0,0.0,2527.596955815004,1.77676211885011,0.0,16.514454,1458986529.0,1724.0,0.0,0.19781634838960266,0.0,0.0,0,1.0,4.0,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5288.754959639396,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1672,1672,0.0,7.0,0.0,0.0,127.0,5288.937925583879,0.0,0.0,2063.4870441049598,1.4264702691228592,0.0,16.514456,1458986530.0,1725.0,0.0,0.24230828171585428,0.0,0.0,0,1.0,4.0,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5288.937925583879,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1673,1673,0.0,7.0,0.0,0.0,127.0,5289.1603852505095,0.0,0.0,2867.0987168860406,1.8390936176584685,0.0,16.514456,1458986531.0,1726.0,0.0,0.1743923210788677,0.0,0.0,0,1.0,4.0,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5289.1603852505095,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1674,1674,0.0,7.0,0.0,0.0,127.0,5289.382844917141,0.0,0.0,2330.3404701990385,1.5254377128299803,0.0,16.514456,1458986532.0,1727.0,0.0,0.21456092206015465,0.0,0.0,0,1.0,4.0,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5289.382844917141,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1675,1675,0.0,7.0,0.0,0.0,127.0,5289.494074750102,0.0,0.0,2809.4980540132715,1.9025727817163745,0.0,16.514456,1458986533.0,1728.0,0.0,0.17796773316349773,0.0,0.0,0,1.0,4.0,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5289.494074750102,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1676,1676,0.0,7.0,0.0,0.0,127.0,5289.827764249695,0.0,0.0,2252.588876966904,3.4903481596912838,0.0,16.514456,1458986534.0,1729.0,0.0,0.22196682453357697,0.0,0.0,0,1.0,4.0,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5289.827764249695,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1677,1677,0.0,7.0,0.0,0.0,127.0,5289.827764249695,0.0,0.0,1227.8758707249858,5.425212219295755,0.0,16.514456,1458986535.0,1730.0,0.0,0.4072072852973163,0.0,0.0,0,1.0,4.0,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5289.827764249695,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1678,1678,0.0,7.0,0.0,0.0,127.0,5290.270219373177,0.0,0.0,836.7981014086367,7.2991796360910275,0.0,16.514452,1458986536.0,1731.0,0.0,0.5975156960302819,0.0,0.0,0,1.0,4.0,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5290.270219373177,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1679,1679,0.0,6.0,0.0,0.0,124.0,5291.418881343627,0.0,0.0,644.8463955964953,9.690416113465478,0.0,16.514442,1458986537.0,1732.0,0.0,0.7753784520071487,0.0,0.0,0,1.0,4.0,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5291.418881343627,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1680,1680,0.0,6.0,0.0,0.0,124.0,5292.481653230253,0.0,0.0,492.8526024006039,10.85412403327857,0.0,16.514434,1458986538.0,1733.0,0.0,1.0145020997445935,0.0,0.0,0,1.0,4.0,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5292.481653230253,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1681,1681,0.0,6.0,0.0,0.0,124.0,5293.704656509731,0.0,0.0,447.13467822075046,9.882253054876015,0.0,16.514427,1458986539.0,1734.0,0.0,1.1182313167692843,0.0,0.0,0,1.0,4.0,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5293.704656509731,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1682,1682,0.0,6.0,0.0,0.0,124.0,5294.900274748418,0.0,0.0,474.0641581663551,8.509674202486242,0.0,16.514418,1458986540.0,1735.0,0.0,1.0547095606931407,0.0,0.0,0,1.0,4.0,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5294.900274748418,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1683,1683,0.0,10.0,0.0,0.0,122.0,5295.861375957024,0.0,0.0,516.7161087819308,6.911552024206599,0.0,16.514413,1458986541.0,1736.0,0.0,0.9676493368450694,0.0,0.0,0,1.0,4.0,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5295.861375957024,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1684,1684,0.0,10.0,0.0,0.0,122.0,5296.692429147092,0.0,0.0,578.4608409397669,5.331077168385859,0.0,16.514409,1458986542.0,1737.0,0.0,0.8643627443954556,0.0,0.0,0,1.0,4.0,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5296.692429147092,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1685,1685,0.0,10.0,0.0,0.0,122.0,5297.319899914479,0.0,0.0,657.578032047913,3.939820588864099,0.0,16.514405,1458986543.0,1738.0,0.0,0.7603660335836289,0.0,0.0,0,1.0,4.0,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5297.319899914479,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1686,1686,0.0,10.0,0.0,0.0,122.0,5298.026470231708,0.0,0.0,761.4559933209898,3.5344028015372944,0.0,16.514399,1458986544.0,1739.0,0.0,0.6566367648106832,0.0,0.0,0,1.0,4.0,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5298.026470231708,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1687,1687,0.0,10.0,0.0,0.0,122.0,5298.702104916336,0.0,0.0,848.7996893549158,3.470634683117472,0.0,16.514392,1458986545.0,1740.0,0.0,0.5890671335895491,0.0,0.0,0,1.0,4.0,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5298.702104916336,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1688,1688,0.0,10.0,0.0,0.0,122.0,5299.144559781076,0.0,0.0,864.3952112255364,3.3525610168966478,0.0,16.514388,1458986546.0,1741.0,0.0,0.578439113852912,0.0,0.0,0,1.0,4.0,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5299.144559781076,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1689,1689,0.0,10.0,0.0,0.0,122.0,5299.63776481504,0.0,0.0,894.8382996999111,3.133645371715505,0.0,16.514383,1458986547.0,1742.0,0.0,0.5587601694827744,0.0,0.0,0,1.0,4.0,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5299.63776481504,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1690,1690,0.0,10.0,0.0,0.0,122.0,5300.212095483743,0.0,0.0,957.3514690201396,2.9215309670327265,0.0,16.514378,1458986548.0,1743.0,0.0,0.5222742286192509,0.0,0.0,0,1.0,4.0,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5300.212095483743,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1691,1691,0.0,10.0,0.0,0.0,122.0,5300.820271079121,0.0,0.0,1026.8588742863717,3.1492938148612266,0.0,16.514371,1458986549.0,1744.0,0.0,0.4869218278387877,0.0,0.0,0,1.0,4.0,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5300.820271079121,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1692,1692,0.0,10.0,0.0,0.0,122.0,5301.313476059431,0.0,0.0,952.5945105036808,3.054597504791336,0.0,16.514366,1458986550.0,1745.0,0.0,0.5248823024768712,0.0,0.0,0,1.0,4.0,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5301.313476059431,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1693,1693,0.0,10.0,0.0,0.0,122.0,5301.57916892027,0.0,0.0,982.1261214593098,2.761516011770761,0.0,16.514364,1458986551.0,1746.0,0.0,0.5090995841318893,0.0,0.0,0,1.0,4.0,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5301.57916892027,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1694,1694,0.0,10.0,0.0,0.0,122.0,5302.262176327424,0.0,0.0,1086.359806429772,2.3290857377854817,0.0,16.514362,1458986552.0,1747.0,0.0,0.46025266862846015,0.0,0.0,0,1.0,4.0,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5302.262176327424,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1695,1695,0.0,10.0,0.0,0.0,122.0,5302.757593404402,0.0,0.0,1288.059065980298,2.358910625802096,0.0,16.514359,1458986553.0,1748.0,0.0,0.38818095629758015,0.0,0.0,0,1.0,4.0,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5302.757593404402,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1696,1696,0.0,10.0,0.0,0.0,122.0,5303.121534422263,0.0,0.0,1271.7734903499857,1.6264658172649646,0.0,16.514357,1458986554.0,1749.0,0.0,0.3931517709670159,0.0,0.0,0,1.0,4.0,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5303.121534422263,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1697,1697,0.0,10.0,0.0,0.0,122.0,5303.254380840919,0.0,0.0,1844.4900397874608,1.293457565865724,0.0,16.514356,1458986555.0,1750.0,0.0,0.2710776362108275,0.0,0.0,0,1.0,4.0,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5303.254380840919,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1698,1698,0.0,10.0,0.0,0.0,122.0,5303.544927775104,0.0,0.0,2319.3648397673333,1.4512288174188233,0.0,16.514352,1458986556.0,1751.0,0.0,0.21557626097762067,0.0,0.0,0,1.0,4.0,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5303.544927775104,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1699,1699,0.0,10.0,0.0,0.0,122.0,5303.617564508477,0.0,0.0,2067.213635776503,1.7276334808160918,0.0,16.514351,1458986557.0,1752.0,0.0,0.24187146956980385,0.0,0.0,0,1.0,4.0,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5303.617564508477,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1700,1700,0.0,10.0,0.0,0.0,122.0,5303.835474709289,0.0,0.0,1736.4794288328294,1.5533053063294084,0.0,16.514348,1458986558.0,1753.0,0.0,0.28793891346934863,0.0,0.0,0,1.0,4.0,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5303.835474709289,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1701,1701,0.0,10.0,0.0,0.0,122.0,5304.330891770112,0.0,0.0,1931.3653199893156,1.553305299272332,0.0,16.514345,1458986559.0,1754.0,0.0,0.2588842177215681,0.0,0.0,0,1.0,4.0,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5304.330891770112,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1702,1702,0.0,10.0,0.0,0.0,122.0,5304.694075408265,0.0,0.0,1931.3653287640184,1.610644452868815,0.0,16.51434,1458986560.0,1755.0,0.0,0.25888421654538873,0.0,0.0,0,1.0,4.0,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5304.694075408265,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1703,1703,0.0,10.0,0.0,0.0,122.0,5304.839348863711,0.0,0.0,1862.6084699553155,2.3435081343116875,0.0,16.514338,1458986561.0,1756.0,0.0,0.2684407421448025,0.0,0.0,0,1.0,4.0,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5304.839348863711,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1704,1704,0.0,10.0,0.0,0.0,122.0,5304.911985591203,0.0,0.0,1939.1248698382417,4.298923123986799,0.0,16.514337,1458986562.0,1757.0,0.0,0.25784827360896523,0.0,0.0,0,1.0,4.0,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5304.911985591203,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1705,1705,0.0,4.0,0.0,0.0,111.0,5305.177678420012,0.0,0.0,1450.8429609537457,9.080761826053388,0.0,16.514335,1458986563.0,1758.0,0.0,0.3446272363421836,0.0,0.0,0,1.0,4.0,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5305.177678420012,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1706,1706,0.0,4.0,0.0,0.0,111.0,5305.620133138155,0.0,0.0,774.0133758588511,13.262282522422474,0.0,16.514331,1458986564.0,1759.0,0.0,0.6459836684930622,0.0,0.0,0,1.0,4.0,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5305.620133138155,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1707,1707,0.0,4.0,0.0,0.0,111.0,5306.417211589976,0.0,0.0,545.8304891105507,18.590685832044556,0.0,16.514325,1458986565.0,1760.0,0.0,0.9160353076186105,0.0,0.0,0,1.0,4.0,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5306.417211589976,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1708,1708,0.0,4.0,0.0,0.0,111.0,5308.069267206176,0.0,0.0,403.4278276636968,25.299292471144877,0.0,16.514314,1458986566.0,1761.0,0.0,1.239379055469637,0.0,0.0,0,1.0,4.0,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5308.069267206176,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1709,1709,0.0,4.0,0.0,0.0,111.0,5309.492162129296,0.0,0.0,296.4509781668453,24.453956167765725,0.0,16.514304,1458986567.0,1762.0,0.0,1.6866194980763243,0.0,0.0,0,1.0,4.0,611,0.0,111.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5309.492162129296,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1710,1710,0.0,4.0,0.0,0.0,111.0,5311.374573697361,0.0,0.0,247.9250523214484,20.95989488362185,0.0,16.514292,1458986568.0,1763.0,0.0,2.0167385075378452,0.0,0.0,0,1.0,4.0,612,0.0,111.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5311.374573697361,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1711,1711,0.0,19.0,0.0,0.0,113.0,5314.053230628538,0.0,0.0,232.6309065138736,18.572379887863324,0.0,16.514277,1458986569.0,1764.0,0.0,2.149327479709499,0.0,0.0,0,1.0,4.0,612,0.0,113.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5314.053230628538,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1712,1712,0.0,19.0,0.0,0.0,113.0,5316.500904127665,0.0,0.0,203.2146726819031,14.773086589973389,0.0,16.51426,1458986570.0,1765.0,0.0,2.4604522567258824,0.0,0.0,0,1.0,4.0,612,0.0,113.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5316.500904127665,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1713,1713,0.0,19.0,0.0,0.0,113.0,5318.815904604724,0.0,0.0,191.75063153254476,8.391652517443394,0.0,16.514244,1458986571.0,1766.0,0.0,2.607553341565594,0.0,0.0,0,1.0,4.0,612,0.0,113.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5318.815904604724,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
