index,TimeStamp (sec), Horizontal (meters), Stroke500mPace (sec/500m), Power (watts),Cals, Cadence (stokes/min), HRCur (bpm),DutyCycle,Rowfile_Id, lapIdx, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
1423,1452630616.841,1537.267,133.11595,148.3809,88.48508,20.0,152.0,0.3333333,,3.0,4025.963000059128,0.0,0.0,0.0,0.0,0.0,0.0,3.756123890487954,0.0,0.0,0.0,1.0,4.0,1431,445.1427,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,16223.559000000003,0.0,148.3809,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1424,1452630619.842,1548.553,132.65335,149.9385,89.15945,20.0,152.0,0.3333333,,3.0,4028.9639999866486,0.0,0.0,0.0,0.0,0.0,0.0,3.769222563923188,0.0,0.0,0.0,1.0,4.0,1432,449.8155,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,16234.845000000003,0.0,149.9385,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1425,1452630622.845,1559.759,133.92770000000002,145.699,89.82558,20.0,152.0,0.3333333,,3.0,4031.9670000076294,0.0,0.0,0.0,0.0,0.0,0.0,3.7333576250469465,0.0,0.0,0.0,1.0,4.0,1433,437.09700000000004,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,16246.051000000003,0.0,145.699,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1426,1452630625.838,1570.888,134.55965,143.6559,90.48521,20.0,152.0,0.3333333,,3.0,4034.960000038147,0.0,0.0,0.0,0.0,0.0,0.0,3.715824171659186,0.0,0.0,0.0,1.0,4.0,1434,430.9677,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,16257.180000000004,0.0,143.6559,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1427,1452630628.742,1581.652,134.7368,143.09,91.12162,20.0,151.0,0.3333333,,3.0,4037.864000082016,0.0,0.0,0.0,0.0,0.0,0.0,3.7109386596683316,0.0,0.0,0.0,1.0,4.0,1435,429.27,0.0,0.0,151.0,0.0,0.0,0.0,142,146,160,167,180,192,16267.944000000003,0.0,143.09,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1428,1452630631.743,1592.858,133.9888,145.4999,91.78801,20.0,151.0,0.3333333,,3.0,4040.8650000095367,0.0,0.0,0.0,0.0,0.0,0.0,3.7316551831197833,0.0,0.0,0.0,1.0,4.0,1436,436.4997,0.0,0.0,151.0,0.0,0.0,0.0,142,146,160,167,180,192,16279.150000000003,0.0,145.4999,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1429,1452630634.745,1604.069,134.18949999999998,144.8479,92.4547,20.0,150.0,0.3333333,,3.0,4043.8669998645782,0.0,0.0,0.0,0.0,0.0,0.0,3.726073947663566,0.0,0.0,0.0,1.0,4.0,1437,434.5437,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,16290.361000000003,0.0,144.8479,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1430,1452630637.749,1615.276,133.90009999999998,145.7892,93.1208,20.0,150.0,0.3333333,,3.0,4046.8710000514984,0.0,0.0,0.0,0.0,0.0,0.0,3.734127158978971,0.0,0.0,0.0,1.0,4.0,1438,437.3675999999999,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,16301.568000000003,0.0,145.7892,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1431,1452630640.749,1626.414,134.46620000000001,143.9557,93.7803,20.0,149.0,0.3333333,,3.0,4049.8710000514984,0.0,0.0,0.0,0.0,0.0,0.0,3.718406558674224,0.0,0.0,0.0,1.0,4.0,1439,431.86710000000005,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16312.706000000002,0.0,143.9557,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1432,1452630643.75,1637.55,134.8552,142.7135,94.43935,20.0,149.0,0.3333333,,3.0,4052.871999979019,0.0,0.0,0.0,0.0,0.0,0.0,3.70768053438058,0.0,0.0,0.0,1.0,4.0,1440,428.1405000000001,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16323.842000000002,0.0,142.7135,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1433,1452630646.738,1648.537,135.8489,139.6046,95.08549,20.0,149.0,0.3333333,,3.0,4055.859999895096,0.0,0.0,0.0,0.0,0.0,0.0,3.6805597984231015,0.0,0.0,0.0,1.0,4.0,1441,418.8138,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16334.829000000002,0.0,139.6046,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1434,1452630649.741,1659.673,134.7446,143.0652,95.74435,20.0,149.0,0.3333333,,3.0,4058.8629999160767,0.0,0.0,0.0,0.0,0.0,0.0,3.7107238434787,0.0,0.0,0.0,1.0,4.0,1442,429.1956,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16345.965000000002,0.0,143.0652,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1435,1452630652.848,1671.304,133.77939999999998,146.1841,96.43741,20.0,149.0,0.3333333,,3.0,4061.9700000286102,0.0,0.0,0.0,0.0,0.0,0.0,3.737496206441351,0.0,0.0,0.0,1.0,4.0,1443,438.5523,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16357.596000000001,0.0,146.1841,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1436,1452630655.939,1682.934,132.9779,148.8434,97.13293,20.0,148.0,0.3333333,,3.0,4065.0609998703003,0.0,0.0,0.0,0.0,0.0,0.0,3.7600232820641626,0.0,0.0,0.0,1.0,4.0,1444,446.5302,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,16369.226,0.0,148.8434,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1437,1452630658.933,1694.138,133.41649999999998,147.3803,97.8004,20.0,149.0,0.3333333,,3.0,4068.055000066757,0.0,0.0,0.0,0.0,0.0,0.0,3.747662395580757,0.0,0.0,0.0,1.0,4.0,1445,442.14090000000004,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16380.43,0.0,147.3803,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1438,1452630661.943,1705.409,133.74939999999998,146.2825,98.47221,20.0,149.0,0.3333333,,3.0,4071.0650000572205,0.0,0.0,0.0,0.0,0.0,0.0,3.7383345271081594,0.0,0.0,0.0,1.0,4.0,1446,438.8475,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16391.701,0.0,146.2825,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1439,1452630664.947,1716.616,133.60205,146.7671,99.13838,20.0,149.0,0.3333333,,3.0,4074.069000005722,0.0,0.0,0.0,0.0,0.0,0.0,3.7424575446259998,0.0,0.0,0.0,1.0,4.0,1447,440.30129999999997,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16402.908,0.0,146.7671,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1440,1452630667.936,1727.825,133.30485000000002,147.7509,99.80739,20.0,149.0,0.3333333,,3.0,4077.058000087738,0.0,0.0,0.0,0.0,0.0,0.0,3.7508012649202183,0.0,0.0,0.0,1.0,4.0,1448,443.2527,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16414.117,0.0,147.7509,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1441,1452630671.039,1739.471,133.54940000000002,146.9408,100.5027,20.0,150.0,0.3333333,,3.0,4080.1610000133514,0.0,0.0,0.0,0.0,0.0,0.0,3.743932956643758,0.0,0.0,0.0,1.0,4.0,1449,440.8224,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,16425.763,0.0,146.9408,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1442,1452630674.145,1751.118,133.548,146.9454,101.1978,20.0,150.0,0.3333333,,3.0,4083.2669999599457,0.0,0.0,0.0,0.0,0.0,0.0,3.743972204750352,0.0,0.0,0.0,1.0,4.0,1450,440.8362,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,16437.41,0.0,146.9454,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1443,1452630677.046,1762.026,132.48270000000002,150.5186,101.85,20.0,150.0,0.3333333,,3.0,4086.167999982834,0.0,0.0,0.0,0.0,0.0,0.0,3.774077672028121,0.0,0.0,0.0,1.0,4.0,1451,451.5558,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,16448.318,0.0,150.5186,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1444,1452630680.14,1773.742,132.4177,150.7405,102.5542,20.0,150.0,0.3333333,,3.0,4089.2620000839233,0.0,0.0,0.0,0.0,0.0,0.0,3.77593025705778,0.0,0.0,0.0,1.0,4.0,1452,452.2215,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,16460.034,0.0,150.7405,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1445,1452630683.139,1784.938,133.67875,146.5146,103.2203,20.0,150.0,0.3333333,,3.0,4092.260999917984,0.0,0.0,0.0,0.0,0.0,0.0,3.740310258735962,0.0,0.0,0.0,1.0,4.0,1453,439.54380000000003,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,16471.23,0.0,146.5146,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1446,1452630686.147,1796.063,135.07250000000002,142.0258,103.8775,20.0,150.0,0.3333333,,3.0,4095.2690000534058,0.0,0.0,0.0,0.0,0.0,0.0,3.7017157452479217,0.0,0.0,0.0,1.0,4.0,1454,426.0774,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,16482.355,0.0,142.0258,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1447,1452630689.236,1807.482,135.37895,141.0635,104.5517,20.0,150.0,0.3333333,,3.0,4098.358000040054,0.0,0.0,0.0,0.0,0.0,0.0,3.693336371718055,0.0,0.0,0.0,1.0,4.0,1455,423.1905,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,16493.773999999998,0.0,141.0635,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1448,1452630692.248,1818.672,134.794,142.908,105.215,20.0,149.0,0.3333333,,3.0,4101.369999885559,0.0,0.0,0.0,0.0,0.0,0.0,3.7093639182752938,0.0,0.0,0.0,1.0,4.0,1456,428.724,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16504.963999999996,0.0,142.908,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1449,1452630695.243,1829.797,134.50575,143.8287,105.8743,20.0,149.0,0.3333333,,3.0,4104.365000009537,0.0,0.0,0.0,0.0,0.0,0.0,3.71731320036504,0.0,0.0,0.0,1.0,4.0,1457,431.48609999999996,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16516.088999999996,0.0,143.8287,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1450,1452630698.236,1840.85,135.05675,142.0755,106.5266,20.0,149.0,0.3333333,,3.0,4107.358000040054,0.0,0.0,0.0,0.0,0.0,0.0,3.7021474306171296,0.0,0.0,0.0,1.0,4.0,1458,426.22650000000004,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16527.141999999996,0.0,142.0755,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1451,1452630701.337,1852.422,134.2042,144.8004,107.2148,20.0,149.0,0.3333333,,3.0,4110.458999872208,0.0,0.0,0.0,0.0,0.0,0.0,3.7256658137375736,0.0,0.0,0.0,1.0,4.0,1459,434.40119999999996,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16538.713999999996,0.0,144.8004,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1452,1452630704.236,1863.274,133.35695,147.5777,107.8619,20.0,149.0,0.3333333,,3.0,4113.358000040054,0.0,0.0,0.0,0.0,0.0,0.0,3.7493358988789107,0.0,0.0,0.0,1.0,4.0,1460,442.73310000000004,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16549.565999999995,0.0,147.5777,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1453,1452630707.233,1874.399,134.79964999999999,142.8899,108.521,20.0,149.0,0.3333333,,3.0,4116.3550000190735,0.0,0.0,0.0,0.0,0.0,0.0,3.70920844379047,0.0,0.0,0.0,1.0,4.0,1461,428.66970000000003,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,16560.690999999995,0.0,142.8899,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1454,1452630710.34,1886.033,133.54355,146.9601,109.2147,19.0,148.0,0.3333333,,3.0,4119.4619998931885,0.0,0.0,0.0,0.0,0.0,0.0,3.744096963125512,0.0,0.0,0.0,1.0,4.0,1462,464.08452631578945,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,16572.324999999997,0.0,146.9601,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1455,1452630713.442,1897.593,134.34205,144.355,109.9017,20.0,148.0,0.3333333,,3.0,4122.563999891281,0.0,0.0,0.0,0.0,0.0,0.0,3.7218428630499534,0.0,0.0,0.0,1.0,4.0,1463,433.06499999999994,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,16583.885,0.0,144.355,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1456,1452630716.536,1909.093,134.6467,143.3774,110.5836,19.0,148.0,0.3333333,,3.0,4125.657999992371,0.0,0.0,0.0,0.0,0.0,0.0,3.713421866261854,0.0,0.0,0.0,1.0,4.0,1464,452.7707368421053,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,16595.385,0.0,143.3774,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1457,1452630719.536,1920.295,133.8022,146.1095,111.2503,20.0,148.0,0.3333333,,3.0,4128.657999992371,0.0,0.0,0.0,0.0,0.0,0.0,3.736859334151456,0.0,0.0,0.0,1.0,4.0,1465,438.32849999999996,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,16606.587,0.0,146.1095,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1458,1452630722.527,1931.429,134.132,145.0343,111.9113,20.0,148.0,0.3333333,,3.0,4131.648999929428,0.0,0.0,0.0,0.0,0.0,0.0,3.727671249217189,0.0,0.0,0.0,1.0,4.0,1466,435.10290000000003,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,16617.720999999998,0.0,145.0343,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1459,1452630725.542,1942.708,133.7342,146.3324,112.5835,20.0,148.0,0.3333333,,3.0,4134.664000034332,0.0,0.0,0.0,0.0,0.0,0.0,3.7387594198043588,0.0,0.0,0.0,1.0,4.0,1467,438.99719999999996,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,16628.999999999996,0.0,146.3324,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1460,1452630728.444,1953.552,133.7379,146.3203,113.2292,21.0,147.0,0.3333333,,3.0,4137.565999984741,0.0,0.0,0.0,0.0,0.0,0.0,3.7386559830833295,0.0,0.0,0.0,1.0,4.0,1468,418.05800000000005,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,16639.843999999997,0.0,146.3203,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1461,1452630731.436,1964.83,132.9814,148.8316,113.9054,21.0,147.0,0.3333333,,3.0,4140.558000087738,0.0,0.0,0.0,0.0,0.0,0.0,3.759924320243282,0.0,0.0,0.0,1.0,4.0,1469,425.23314285714287,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,16651.121999999996,0.0,148.8316,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1462,1452630734.346,1975.669,133.9213,145.72,114.5493,20.0,147.0,0.3333333,,3.0,4143.46799993515,0.0,0.0,0.0,0.0,0.0,0.0,3.733536039450035,0.0,0.0,0.0,1.0,4.0,1470,437.16,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,16661.960999999996,0.0,145.72,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1463,1452630737.243,1986.433,134.4973,143.8558,115.1875,21.0,148.0,0.3333333,,3.0,4146.365000009537,0.0,0.0,0.0,0.0,0.0,0.0,3.7175467462915615,0.0,0.0,0.0,1.0,4.0,1471,411.0165714285714,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,16672.724999999995,0.0,143.8558,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1464,1452630752.47,2007.446,239.44625,25.49435,114.8764,51.0,143.0,0.3333333,,3.0,4161.592000007629,0.0,0.0,0.0,0.0,0.0,0.0,2.0881513074437374,0.0,0.0,0.0,1.0,4.0,1484,29.99335294117647,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16693.737999999994,25.49435,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1465,1452630755.374,2014.717,200.259,43.58047,115.1589,21.0,142.0,0.3333333,,3.0,4164.496000051498,0.0,0.0,0.0,0.0,0.0,0.0,2.4967666871401537,0.0,0.0,0.0,1.0,4.0,1485,124.51562857142856,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16701.008999999995,43.58047,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1466,1452630758.369,2024.167,159.0206,87.03779,115.648,20.0,142.0,0.3333333,,3.0,4167.4909999370575,0.0,0.0,0.0,0.0,0.0,0.0,3.144246720236246,0.0,0.0,0.0,1.0,4.0,1486,261.11337,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16710.458999999995,87.03779,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1467,1452630761.277,2034.348,143.28584999999998,118.9756,116.2241,21.0,141.0,0.3333333,,3.0,4170.398999929428,0.0,0.0,0.0,0.0,0.0,0.0,3.489528100646366,0.0,0.0,0.0,1.0,4.0,1487,339.93028571428573,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16720.639999999996,118.9756,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1468,1452630764.172,2044.827,137.73025,133.9616,116.8324,20.0,140.0,0.3333333,,3.0,4173.293999910355,0.0,0.0,0.0,0.0,0.0,0.0,3.630284559855224,0.0,0.0,0.0,1.0,4.0,1488,401.8848,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16731.118999999995,0.0,133.9616,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1469,1452630767.18,2055.803,137.123,135.7492,117.4734,20.0,139.0,0.3333333,,3.0,4176.302000045776,0.0,0.0,0.0,0.0,0.0,0.0,3.6463612960626595,0.0,0.0,0.0,1.0,4.0,1489,407.24760000000003,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16742.094999999994,0.0,135.7492,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1470,1452630770.177,2066.715,137.2046,135.5071,118.1096,20.0,139.0,0.3333333,,3.0,4179.2990000247955,0.0,0.0,0.0,0.0,0.0,0.0,3.6441926874171857,0.0,0.0,0.0,1.0,4.0,1490,406.5213,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16753.006999999994,0.0,135.5071,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1471,1452630773.173,2077.639,137.1778,135.5865,118.7469,20.0,140.0,0.3333333,,3.0,4182.295000076294,0.0,0.0,0.0,0.0,0.0,0.0,3.644904642004756,0.0,0.0,0.0,1.0,4.0,1491,406.7595,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16763.930999999993,0.0,135.5865,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1472,1452630776.166,2088.627,136.40185,137.9137,119.3916,20.0,139.0,0.3333333,,3.0,4185.287999868393,0.0,0.0,0.0,0.0,0.0,0.0,3.6656394323097525,0.0,0.0,0.0,1.0,4.0,1492,413.7411,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16774.918999999994,0.0,137.9137,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1473,1452630779.181,2099.833,134.55780000000001,143.6618,120.0546,20.0,139.0,0.3333333,,3.0,4188.302999973297,0.0,0.0,0.0,0.0,0.0,0.0,3.7158752595538864,0.0,0.0,0.0,1.0,4.0,1493,430.9854,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16786.124999999993,0.0,143.6618,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1474,1452630782.083,2110.601,134.44629999999998,144.0196,120.691,20.0,138.0,0.3333333,,3.0,4191.204999923706,0.0,0.0,0.0,0.0,0.0,0.0,3.7189569367100477,0.0,0.0,0.0,1.0,4.0,1494,432.05879999999996,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16796.892999999993,0.0,144.0196,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1475,1452630785.084,2121.733,134.88075,142.6324,121.349,20.0,138.0,0.3333333,,3.0,4194.206000089645,0.0,0.0,0.0,0.0,0.0,0.0,3.7069782011146883,0.0,0.0,0.0,1.0,4.0,1495,427.8972,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16808.024999999994,0.0,142.6324,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1476,1452630788.076,2133.015,132.67745,149.8569,122.0234,20.0,138.0,0.3333333,,3.0,4197.197999954224,0.0,0.0,0.0,0.0,0.0,0.0,3.7685379090418154,0.0,0.0,0.0,1.0,4.0,1496,449.57070000000004,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16819.306999999993,0.0,149.8569,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1477,1452630791.073,2144.293,133.18484999999998,148.1507,122.6967,20.0,139.0,0.3333333,,3.0,4200.194999933243,0.0,0.0,0.0,0.0,0.0,0.0,3.7541807495372037,0.0,0.0,0.0,1.0,4.0,1497,444.4521,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16830.584999999992,0.0,148.1507,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1478,1452630793.974,2155.14,133.3046,147.7517,123.3414,20.0,139.0,0.3333333,,3.0,4203.095999956131,0.0,0.0,0.0,0.0,0.0,0.0,3.7508082991884755,0.0,0.0,0.0,1.0,4.0,1498,443.2551,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16841.431999999993,0.0,147.7517,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1479,1452630796.975,2166.352,134.24365,144.6728,124.0075,20.0,139.0,0.3333333,,3.0,4206.096999883652,0.0,0.0,0.0,0.0,0.0,0.0,3.7245709573599943,0.0,0.0,0.0,1.0,4.0,1499,434.01840000000004,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16852.643999999993,0.0,144.6728,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1480,1452630799.87,2177.133,133.9236,145.7124,124.6465,20.0,139.0,0.3333333,,3.0,4208.991999864578,0.0,0.0,0.0,0.0,0.0,0.0,3.733471919810997,0.0,0.0,0.0,1.0,4.0,1500,437.1372,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16863.424999999992,0.0,145.7124,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1481,1452630802.869,2188.271,134.95675,142.3915,125.3054,20.0,139.0,0.3333333,,3.0,4211.9909999370575,0.0,0.0,0.0,0.0,0.0,0.0,3.7048906408905076,0.0,0.0,0.0,1.0,4.0,1501,427.17449999999997,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16874.56299999999,0.0,142.3915,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1482,1452630805.868,2199.414,134.50254999999999,143.839,125.9648,20.0,140.0,0.3333333,,3.0,4214.990000009537,0.0,0.0,0.0,0.0,0.0,0.0,3.7174016403406482,0.0,0.0,0.0,1.0,4.0,1502,431.517,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16885.70599999999,0.0,143.839,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1483,1452630808.874,2210.555,134.44975,144.0084,126.6231,20.0,141.0,0.3333333,,3.0,4217.996000051498,0.0,0.0,0.0,0.0,0.0,0.0,3.7188615077380214,0.0,0.0,0.0,1.0,4.0,1503,432.0251999999999,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16896.84699999999,0.0,144.0084,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1484,1452630811.88,2221.773,133.99710000000002,145.4728,127.2891,20.0,141.0,0.3333333,,3.0,4221.00200009346,0.0,0.0,0.0,0.0,0.0,0.0,3.731424038281425,0.0,0.0,0.0,1.0,4.0,1504,436.4184,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16908.06499999999,0.0,145.4728,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1485,1452630814.869,2232.985,133.4089,147.4055,127.9571,20.0,142.0,0.3333333,,3.0,4223.9909999370575,0.0,0.0,0.0,0.0,0.0,0.0,3.7478758913385843,0.0,0.0,0.0,1.0,4.0,1505,442.2165,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16919.27699999999,0.0,147.4055,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1486,1452630817.979,2244.632,133.83339999999998,146.0073,128.6503,20.0,142.0,0.3333333,,3.0,4227.101000070572,0.0,0.0,0.0,0.0,0.0,0.0,3.73598817634462,0.0,0.0,0.0,1.0,4.0,1506,438.0218999999999,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,16930.92399999999,0.0,146.0073,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
